Gene	EC_number	EC_Annotation
V1047214	ec:2.7.4.25	 (d)CMP kinase; prokaryotic cytidylate kinase; deoxycytidylate kinase; dCMP kinase; deoxycytidine monophosphokinase
V1047942	ec:2.7.1.15	 ribokinase; deoxyribokinase; ribokinase (phosphorylating); D-ribokinase ec:2.7.1.150 1-phosphatidylinositol-3-phosphate 5-kinase; type III PIP kinase; phosphatidylinositol 3-phosphate 5-kinase ec:2.7.1.151 inositol-polyphosphate multikinase; IpK2; IP3/IP4 6-/3-kinase; IP3/IP4 dual-specificity 6-/3-kinase; IpmK; ArgRIII; AtIpk2alpha; AtIpk2beta; inositol polyphosphate 6-/3-/5-kinase ec:2.7.1.152 Transferred to 2.7.4.21 ec:2.7.1.153 phosphatidylinositol-4,5-bisphosphate 3-kinase; type I phosphoinositide 3-kinase ec:2.7.1.154 phosphatidylinositol-4-phosphate 3-kinase; type II phosphoinositide 3-kinase; C2-domain-containing phosphoinositide 3-kinase; phosphoinositide 3-kinase ec:2.7.1.155 Transferred to 2.7.4.24 ec:2.7.1.156 adenosylcobinamide kinase; CobU; adenosylcobinamide kinase/adenosylcobinamide-phosphate guanylyltransferase; AdoCbi kinase/AdoCbi-phosphate guanylyltransferase ec:2.7.1.157 N-acetylgalactosamine kinase; GALK2; GK2; GalNAc kinase; N-acetylgalactosamine (GalNAc)-1-phosphate kinase; ATP:N-acetyl-D-galactosamine 1-phosphotransferase ec:2.7.1.158 inositol-pentakisphosphate 2-kinase; IP5 2-kinase; Gsl1p; Ipk1p; inositol polyphosphate kinase; inositol 1,3,4,5,6-pentakisphosphate 2-kinase; Ins(1,3,4,5,6)P5 2-kinase ec:2.7.1.159 inositol-1,3,4-trisphosphate 5/6-kinase; Ins(1,3,4)P3 5/6-kinase; inositol trisphosphate 5/6-kinase
V1048103	ec:2.4.1.21	 starch synthase (glycosyl-transferring); ADP-glucose---starch glucosyltransferase; adenosine diphosphate glucose-starch glucosyltransferase; adenosine diphosphoglucose-starch glucosyltransferase; ADP-glucose starch synthase; ADP-glucose synthase; ADP-glucose transglucosylase; ADP-glucose-starch glucosyltransferase; ADPG starch synthetase; ADPG-starch glucosyltransferase; starch synthetase; ADP-glucose:1,4-alpha-D-glucan 4-alpha-D-glucosyltransferase ec:2.4.1.210 limonoid glucosyltransferase; uridine diphosphoglucose-limonoid glucosyltransferase ec:2.4.1.211 1,3-beta-galactosyl-N-acetylhexosamine phosphorylase; lacto-N-biose phosphorylase; LNBP; galacto-N-biose phosphorylase ec:2.4.1.212 hyaluronan synthase; spHAS; seHAS; Alternating UDP-alpha-N-acetyl-D-glucosamine:beta-D-glucuronosyl-(1->3)-[nascent hyaluronan] 4-N-acetyl-beta-D-glucosaminyltransferase and UDP-alpha-D-glucuronate:N-acetyl-beta-D-glucosaminyl-(1->4)-[nascent hyaluronan] 3-beta-D-glucuronosyltransferase ec:2.4.1.213 glucosylglycerol-phosphate synthase; ADP-glucose:sn-glycerol-3-phosphate 2-beta-D-glucosyltransferase (incorrect) ec:2.4.1.214 glycoprotein 3-alpha-L-fucosyltransferase; GDP-L-Fuc:N-acetyl-beta-D-glucosaminide alpha1,3-fucosyltransferase; GDP-L-Fuc:Asn-linked GlcNAc alpha1,3-fucosyltransferase; GDP-fucose:beta-N-acetylglucosamine (Fuc to (Fucalpha1->6GlcNAc)-Asn-peptide) alpha1->3-fucosyltransferase; GDP-L-fucose:glycoprotein (L-fucose to asparagine-linked N-acetylglucosamine of 4-N-{N-acetyl-beta-D-glucosaminyl-(1->2)-alpha-D-mannosyl-(1->3)-[N-acetyl-beta-D-glucosaminyl-(1->2)-alpha-D-mannosyl-(1->6)]-beta-D-mannosyl-(1->4)-N-acetyl-beta-D-glucosaminyl-(1->4)-N-acetyl-beta-D-glucosaminyl}asparagine) 3-alpha-L-fucosyl-transferase; GDP-L-fucose:glycoprotein (L-fucose to asparagine-linked N-acetylglucosamine of N4-{N-acetyl-beta-D-glucosaminyl-(1->2)-alpha-D-mannosyl-(1->3)-[N-acetyl-beta-D-glucosaminyl-(1->2)-alpha-D-mannosyl-(1->6)]-beta-D-mannosyl-(1->4)-N-acetyl-beta-D-glucosaminyl-(1->4)-N-acetyl-beta-D-glucosaminyl}asparagine) 3-alpha-L-fucosyl-transferase ec:2.4.1.215 cis-zeatin O-beta-D-glucosyltransferase ec:2.4.1.216 trehalose 6-phosphate phosphorylase; trehalose 6-phosphate:phosphate beta-D-glucosyltransferase ec:2.4.1.217 mannosyl-3-phosphoglycerate synthase; MPG synthase; GDP-mannose:3-phosphoglycerate 3-alpha-D-mannosyltransferase ec:2.4.1.218 hydroquinone glucosyltransferase; arbutin synthase; hydroquinone:O-glucosyltransferase ec:2.4.1.219 vomilenine glucosyltransferase; UDPG:vomilenine 21-beta-D-glucosyltransferase
V1048183	ec:2.4.2.1	 purine-nucleoside phosphorylase; inosine phosphorylase; PNPase; PUNPI; PUNPII; inosine-guanosine phosphorylase; nucleotide phosphatase; purine deoxynucleoside phosphorylase; purine deoxyribonucleoside phosphorylase; purine nucleoside phosphorylase; purine ribonucleoside phosphorylase ec:2.4.2.10 orotate phosphoribosyltransferase; orotidylic acid phosphorylase; orotidine-5'-phosphate pyrophosphorylase; OPRTase; orotate phosphoribosyl pyrophosphate transferase; orotic acid phosphoribosyltransferase; orotidine 5'-monophosphate pyrophosphorylase; orotidine monophosphate pyrophosphorylase; orotidine phosphoribosyltransferase; orotidylate phosphoribosyltransferase; orotidylate pyrophosphorylase; orotidylic acid pyrophosphorylase; orotidylic phosphorylase; orotidylic pyrophosphorylase ec:2.4.2.11 Transferred to 6.3.4.21 ec:2.4.2.12 nicotinamide phosphoribosyltransferase; NMN pyrophosphorylase; nicotinamide mononucleotide pyrophosphorylase; nicotinamide mononucleotide synthetase; NMN synthetase; nicotinamide-nucleotide:diphosphate phospho-alpha-D-ribosyltransferase ec:2.4.2.13 Transferred to 2.5.1.6 ec:2.4.2.14 amidophosphoribosyltransferase; phosphoribosyldiphosphate 5-amidotransferase; glutamine phosphoribosyldiphosphate amidotransferase; alpha-5-phosphoribosyl-1-pyrophosphate amidotransferase; 5'-phosphoribosylpyrophosphate amidotransferase; 5-phosphoribosyl-1-pyrophosphate amidotransferase; 5-phosphororibosyl-1-pyrophosphate amidotransferase; glutamine 5-phosphoribosylpyrophosphate amidotransferase; glutamine ribosylpyrophosphate 5-phosphate amidotransferase; phosphoribose pyrophosphate amidotransferase; phosphoribosyl pyrophosphate amidotransferase; phosphoribosylpyrophosphate glutamyl amidotransferase; 5-phosphoribosylamine:diphosphate phospho-alpha-D-ribosyltransferase (glutamate-amidating) ec:2.4.2.15 guanosine phosphorylase ec:2.4.2.16 urate-ribonucleotide phosphorylase; UAR phosphorylase; urate-ribonucleotide:phosphate D-ribosyltransferase; urate-ribonucleotide:phosphate alpha-D-ribosyltransferase ec:2.4.2.17 ATP phosphoribosyltransferase; phosphoribosyl-ATP pyrophosphorylase; adenosine triphosphate phosphoribosyltransferase; phosphoribosyladenosine triphosphate:pyrophosphate phosphoribosyltransferase; phosphoribosyl ATP synthetase; phosphoribosyl ATP:pyrophosphate phosphoribosyltransferase; phosphoribosyl-ATP:pyrophosphate-phosphoribosyl phosphotransferase; phosphoribosyladenosine triphosphate pyrophosphorylase; phosphoribosyladenosine triphosphate synthetase; 1-(5-phospho-D-ribosyl)-ATP:diphosphate phospho-alpha-D-ribosyl-transferase ec:2.4.2.18 anthranilate phosphoribosyltransferase; phosphoribosyl-anthranilate pyrophosphorylase; PRT; anthranilate 5-phosphoribosylpyrophosphate phosphoribosyltransferase; anthranilate phosphoribosylpyrophosphate phosphoribosyltransferase; phosphoribosylanthranilate pyrophosphorylase; phosphoribosylanthranilate transferase; anthranilate-PP-ribose-P phosphoribosyltransferase ec:2.4.2.19 nicotinate-nucleotide diphosphorylase (carboxylating); quinolinate phosphoribosyltransferase (decarboxylating); quinolinic acid phosphoribosyltransferase; QAPRTase; NAD+ pyrophosphorylase; nicotinate mononucleotide pyrophosphorylase (carboxylating); quinolinic phosphoribosyltransferase
V1048184	ec:1.4.1.13	 glutamate synthase (NADPH); glutamate (reduced nicotinamide adenine dinucleotide phosphate) synthase; L-glutamate synthase; L-glutamate synthetase; glutamate synthetase (NADP); NADPH-dependent glutamate synthase; glutamine-ketoglutaric aminotransferase; NADPH-glutamate synthase; NADPH-linked glutamate synthase; glutamine amide-2-oxoglutarate aminotransferase (oxidoreductase, NADP); L-glutamine:2-oxoglutarate aminotransferase, NADPH oxidizing; GOGAT ec:2.6.1.53 Transferred to 1.4.1.13
V1048194	ec:2.7.2.4	 aspartate kinase; aspartokinase; AK; beta-aspartokinase; aspartic kinase
V1048357	ec:2.4.1.227	 undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase; MurG transferase; UDP-N-D-glucosamine:N-acetyl-alpha-D-muramyl(oyl-L-Ala-gamma-D-Glu-L-Lys-D-Ala-D-Ala)-diphosphoundecaprenol beta-1,4-N-acetylglucosaminlytransferase; UDP-N-acetyl-D-glucosamine:N-acetyl-alpha-D-muramyl(oyl-L-Ala-gamma-D-Glu-L-Lys-D-Ala-D-Ala)-diphosphoundecaprenol 4-beta-N-acetylglucosaminlytransferase
V1048401	ec:6.1.1.10	 methionine---tRNA ligase; methionyl-tRNA synthetase; methionyl-transfer ribonucleic acid synthetase; methionyl-transfer ribonucleate synthetase; methionyl-transfer RNA synthetase; methionine translase; MetRS
V1048460	ec:1.4.1.13	 glutamate synthase (NADPH); glutamate (reduced nicotinamide adenine dinucleotide phosphate) synthase; L-glutamate synthase; L-glutamate synthetase; glutamate synthetase (NADP); NADPH-dependent glutamate synthase; glutamine-ketoglutaric aminotransferase; NADPH-glutamate synthase; NADPH-linked glutamate synthase; glutamine amide-2-oxoglutarate aminotransferase (oxidoreductase, NADP); L-glutamine:2-oxoglutarate aminotransferase, NADPH oxidizing; GOGAT ec:2.6.1.53 Transferred to 1.4.1.13
V1048566	ec:5.2.1.8	 peptidylprolyl isomerase; PPIase; cyclophilin [misleading, see comments]; peptide bond isomerase; peptidyl-prolyl cis-trans isomerase
V1048576	ec:3.4.21.102	 C-terminal processing peptidase; CtpA gene product (Synechocystis sp.); photosystem II D1 protein processing peptidase; protease Re; tail-specific protease; Tsp protease
V1048645	ec:3.6.4.13	 RNA helicase; CSFV NS3 helicase; DBP2; DbpA; DDX17; DDX25; DDX3; DDX3X; DDX3Y; DDX4; DDX5; DEAD-box protein DED1; DEAD-box RNA helicase; DEAH-box protein 2; DEAH-box RNA helicase; DED1; Dex(H/D) RNA helicase; EhDEAD1; EhDEAD1 RNA helicase; eIF4A helicase; KOKV helicase; Mtr4p; nonstructural protein 3 helicase; NPH-II; RHA; RNA helicase A; RNA helicase DDX3; RNA helicase Hera; RNA-dependent ATPase; TGBp1 NTPase/helicase domain; VRH1; GRTH/DDX25
V1048647	ec:2.4.2.29	 tRNA-guanosine34 transglycosylase; guanine insertion enzyme (ambiguous); tRNA transglycosylase (ambiguous); Q-insertase (ambiguous); queuine34 transfer ribonucleate ribosyltransferase; transfer ribonucleate glycosyltransferase (ambiguous); tRNA guanine34 transglycosidase; queuine tRNA-ribosyltransferase (ambiguous); TGT; [tRNA]-guanine34:queuine tRNA-D-ribosyltransferase; transfer ribonucleic acid guanine34 transglycosylase
V1048680	ec:6.3.4.4	 adenylosuccinate synthase; IMP---aspartate ligase; adenylosuccinate synthetase; succinoadenylic kinosynthetase; succino-AMP synthetase
V1048820	ec:4.2.3.4	 3-dehydroquinate synthase; 5-dehydroquinate synthase; 5-dehydroquinic acid synthetase; dehydroquinate synthase; 3-dehydroquinate synthetase; 3-deoxy-arabino-heptulosonate-7-phosphate phosphate-lyase (cyclizing); 3-deoxy-arabino-heptulonate-7-phosphate phosphate-lyase (cyclizing); 3-deoxy-arabino-heptulonate-7-phosphate phosphate-lyase (cyclizing; 3-dehydroquinate-forming) ec:4.2.3.40 (Z)-gamma-bisabolene synthase ec:4.2.3.41 elisabethatriene synthase; elisabethatriene cyclase ec:4.2.3.42 aphidicolan-16beta-ol synthase; PbACS ec:4.2.3.43 fusicocca-2,10(14)-diene synthase; fusicoccadiene synthase; PaFS; PaDC4 ec:4.2.3.44 isopimara-7,15-diene synthase; PaTPS-Iso; copalyl diphosphate-lyase (isopimara-7,15-diene-forming) ec:4.2.3.45 phyllocladan-16alpha-ol synthase; PaDC1 ec:4.2.3.46 alpha-farnesene synthase; (E,E)-alpha-farnesene synthase; AFS1; MdAFS1 ec:4.2.3.47 beta-farnesene synthase; farnesene synthase; terpene synthase 10; terpene synthase 10-B73; TPS10 ec:4.2.3.48 (3S,6E)-nerolidol synthase; (E)-nerolidol synthase; nerolidol synthase; (3S)-(E)-nerolidol synthase; FaNES1 ec:4.2.3.49 (3R,6E)-nerolidol synthase; terpene synthase 1 ec:4.6.1.3 Transferred to 4.2.3.4
V1048831	ec:1.4.1.16	 diaminopimelate dehydrogenase; meso-alpha,epsilon-diaminopimelate dehydrogenase; meso-diaminopimelate dehydrogenase
V1048889	ec:1.3.99.22	 Transferred to 1.3.98.3
V1048894	ec:3.5.1.42	 nicotinamide-nucleotide amidase; NMN deamidase; nicotinamide mononucleotide deamidase; nicotinamide mononucleotide amidohydrolase
V1049106	ec:2.7.7.7	 DNA-directed DNA polymerase; DNA polymerase I; DNA polymerase II; DNA polymerase III; DNA polymerase alpha; DNA polymerase beta; DNA polymerase gamma; DNA nucleotidyltransferase (DNA-directed); deoxyribonucleate nucleotidyltransferase; deoxynucleate polymerase; deoxyribonucleic acid duplicase; deoxyribonucleic acid polymerase; deoxyribonucleic duplicase; deoxyribonucleic polymerase; deoxyribonucleic polymerase I; DNA duplicase; DNA nucleotidyltransferase; DNA polymerase; DNA replicase; DNA-dependent DNA polymerase; duplicase; Klenow fragment; sequenase; Taq DNA polymerase; Taq Pol I; Tca DNA polymerase ec:2.7.7.21 Transferred to 2.7.7.72 ec:2.7.7.25 Transferred to 2.7.7.72 ec:2.7.7.70 D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase; D-beta-D-heptose 7-phosphate kinase/D-beta-D-heptose 1-phosphate adenylyltransferase; D-glycero-D-manno-heptose-1beta-phosphate adenylyltransferase; hldE (gene name); rfaE (gene name) ec:2.7.7.71 D-glycero-alpha-D-manno-heptose 1-phosphate guanylyltransferase; hddC (gene name); gmhD (gene name) ec:2.7.7.72 CCA tRNA nucleotidyltransferase; CCA-adding enzyme; tRNA adenylyltransferase; tRNA cytidylyltransferase; tRNA CCA-pyrophosphorylase; tRNA-nucleotidyltransferase; transfer-RNA nucleotidyltransferase; transfer ribonucleic acid nucleotidyl transferase; CTP(ATP):tRNA nucleotidyltransferase; transfer ribonucleate adenylyltransferase; transfer ribonucleate adenyltransferase; transfer RNA adenylyltransferase; transfer ribonucleate nucleotidyltransferase; ATP (CTP):tRNA nucleotidyltransferase; ribonucleic cytidylic cytidylic adenylic pyrophosphorylase; transfer ribonucleic adenylyl (cytidylyl) transferase; transfer ribonucleic-terminal trinucleotide nucleotidyltransferase; transfer ribonucleate cytidylyltransferase; ribonucleic cytidylyltransferase; -C-C-A pyrophosphorylase; ATP(CTP)-tRNA nucleotidyltransferase; tRNA adenylyl(cytidylyl)transferase; CTP:tRNA cytidylyltransferase ec:2.7.7.73 sulfur carrier protein ThiS adenylyltransferase; thiF (gene name) ec:2.7.7.74 1L-myo-inositol 1-phosphate cytidylyltransferase; CTP:inositol-1-phosphate cytidylyltransferase (bifunctional CTP:inositol-1-phosphate cytidylyltransferase/CDP-inositol:inositol-1-phosphate transferase (IPCT/DIPPS)); IPCT (bifunctional CTP:inositol-1-phosphate cytidylyltransferase/CDP-inositol:inositol-1-phosphate transferase (IPCT/DIPPS)); L-myo-inositol-1-phosphate cytidylyltransferase ec:2.7.7.75 molybdopterin adenylyltransferase; MogA; Cnx1 (ambiguous) ec:2.7.7.76 molybdenum cofactor cytidylyltransferase; MocA; CTP:molybdopterin cytidylyltransferase; MoCo cytidylyltransferase; Mo-MPT cytidyltransferase ec:2.7.7.77 molybdenum cofactor guanylyltransferase; MobA; MoCo guanylyltransferase ec:2.7.7.78 GDP-D-glucose phosphorylase ec:2.7.7.79 tRNAHis guanylyltransferase; histidine tRNA guanylyltransferase; Thg1p (ambiguous); Thg1 (ambiguous)
V1049132	ec:2.1.3.3	 ornithine carbamoyltransferase; citrulline phosphorylase; ornithine transcarbamylase; OTC; carbamylphosphate-ornithine transcarbamylase; L-ornithine carbamoyltransferase; L-ornithine carbamyltransferase; L-ornithine transcarbamylase; ornithine carbamyltransferase
V1049162	ec:2.5.1.19	 3-phosphoshikimate 1-carboxyvinyltransferase; 5-enolpyruvylshikimate-3-phosphate synthase; 3-enolpyruvylshikimate 5-phosphate synthase; 3-enolpyruvylshikimic acid-5-phosphate synthetase; 5'-enolpyruvylshikimate-3-phosphate synthase; 5-enolpyruvyl-3-phosphoshikimate synthase; 5-enolpyruvylshikimate-3-phosphate synthetase; 5-enolpyruvylshikimate-3-phosphoric acid synthase; enolpyruvylshikimate phosphate synthase; EPSP synthase
V1049222	ec:2.7.1.148	 4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase; CDP-ME kinase
V1049279	ec:6.1.1.12	 aspartate---tRNA ligase; aspartyl-tRNA synthetase; aspartyl ribonucleic synthetase; aspartyl-transfer RNA synthetase; aspartic acid translase; aspartyl-transfer ribonucleic acid synthetase; aspartyl ribonucleate synthetase
V1049298	ec:6.3.5.1	 NAD+ synthase (glutamine-hydrolysing); NAD synthetase (glutamine-hydrolysing); nicotinamide adenine dinucleotide synthetase (glutamine); desamidonicotinamide adenine dinucleotide amidotransferase; DPN synthetase ec:6.3.5.10 adenosylcobyric acid synthase (glutamine-hydrolysing); CobQ; cobyric acid synthase; 5'-deoxy-5'-adenosylcobyrinic-acid-a,c-diamide:L-glutamine amido-ligase; Ado-cobyric acid synthase [glutamine hydrolyzing] ec:6.3.5.11 cobyrinate a,c-diamide synthase; cobyrinic acid a,c-diamide synthetase; CbiA ec:6.3.5.12 Ni-sirohydrochlorin a,c-diamide synthase; cfbB (gene name)
V1049481	ec:2.4.2.1	 purine-nucleoside phosphorylase; inosine phosphorylase; PNPase; PUNPI; PUNPII; inosine-guanosine phosphorylase; nucleotide phosphatase; purine deoxynucleoside phosphorylase; purine deoxyribonucleoside phosphorylase; purine nucleoside phosphorylase; purine ribonucleoside phosphorylase ec:2.4.2.10 orotate phosphoribosyltransferase; orotidylic acid phosphorylase; orotidine-5'-phosphate pyrophosphorylase; OPRTase; orotate phosphoribosyl pyrophosphate transferase; orotic acid phosphoribosyltransferase; orotidine 5'-monophosphate pyrophosphorylase; orotidine monophosphate pyrophosphorylase; orotidine phosphoribosyltransferase; orotidylate phosphoribosyltransferase; orotidylate pyrophosphorylase; orotidylic acid pyrophosphorylase; orotidylic phosphorylase; orotidylic pyrophosphorylase ec:2.4.2.11 Transferred to 6.3.4.21 ec:2.4.2.12 nicotinamide phosphoribosyltransferase; NMN pyrophosphorylase; nicotinamide mononucleotide pyrophosphorylase; nicotinamide mononucleotide synthetase; NMN synthetase; nicotinamide-nucleotide:diphosphate phospho-alpha-D-ribosyltransferase ec:2.4.2.13 Transferred to 2.5.1.6 ec:2.4.2.14 amidophosphoribosyltransferase; phosphoribosyldiphosphate 5-amidotransferase; glutamine phosphoribosyldiphosphate amidotransferase; alpha-5-phosphoribosyl-1-pyrophosphate amidotransferase; 5'-phosphoribosylpyrophosphate amidotransferase; 5-phosphoribosyl-1-pyrophosphate amidotransferase; 5-phosphororibosyl-1-pyrophosphate amidotransferase; glutamine 5-phosphoribosylpyrophosphate amidotransferase; glutamine ribosylpyrophosphate 5-phosphate amidotransferase; phosphoribose pyrophosphate amidotransferase; phosphoribosyl pyrophosphate amidotransferase; phosphoribosylpyrophosphate glutamyl amidotransferase; 5-phosphoribosylamine:diphosphate phospho-alpha-D-ribosyltransferase (glutamate-amidating) ec:2.4.2.15 guanosine phosphorylase ec:2.4.2.16 urate-ribonucleotide phosphorylase; UAR phosphorylase; urate-ribonucleotide:phosphate D-ribosyltransferase; urate-ribonucleotide:phosphate alpha-D-ribosyltransferase ec:2.4.2.17 ATP phosphoribosyltransferase; phosphoribosyl-ATP pyrophosphorylase; adenosine triphosphate phosphoribosyltransferase; phosphoribosyladenosine triphosphate:pyrophosphate phosphoribosyltransferase; phosphoribosyl ATP synthetase; phosphoribosyl ATP:pyrophosphate phosphoribosyltransferase; phosphoribosyl-ATP:pyrophosphate-phosphoribosyl phosphotransferase; phosphoribosyladenosine triphosphate pyrophosphorylase; phosphoribosyladenosine triphosphate synthetase; 1-(5-phospho-D-ribosyl)-ATP:diphosphate phospho-alpha-D-ribosyl-transferase ec:2.4.2.18 anthranilate phosphoribosyltransferase; phosphoribosyl-anthranilate pyrophosphorylase; PRT; anthranilate 5-phosphoribosylpyrophosphate phosphoribosyltransferase; anthranilate phosphoribosylpyrophosphate phosphoribosyltransferase; phosphoribosylanthranilate pyrophosphorylase; phosphoribosylanthranilate transferase; anthranilate-PP-ribose-P phosphoribosyltransferase ec:2.4.2.19 nicotinate-nucleotide diphosphorylase (carboxylating); quinolinate phosphoribosyltransferase (decarboxylating); quinolinic acid phosphoribosyltransferase; QAPRTase; NAD+ pyrophosphorylase; nicotinate mononucleotide pyrophosphorylase (carboxylating); quinolinic phosphoribosyltransferase
V1049797	ec:2.7.7.60	 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase; MEP cytidylyltransferase
V1049800	ec:2.7.1.107	 diacylglycerol kinase (ATP); diglyceride kinase (ambiguous); 1,2-diacylglycerol kinase (phosphorylating) (ambiguous); 1,2-diacylglycerol kinase (ambiguous); sn-1,2-diacylglycerol kinase (ambiguous); DG kinase (ambiguous); DGK (ambiguous); ATP:diacylglycerol phosphotransferase; arachidonoyl-specific diacylglycerol kinase; diacylglycerol:ATP kinase; ATP:1,2-diacylglycerol 3-phosphotransferase; diacylglycerol kinase (ATP dependent)
V1049817	ec:5.3.1.8	 mannose-6-phosphate isomerase; phosphomannose isomerase; phosphohexomutase; phosphohexoisomerase; mannose phosphate isomerase; phosphomannoisomerase; D-mannose-6-phosphate ketol-isomerase
V1050025	ec:4.1.2.4	 deoxyribose-phosphate aldolase; phosphodeoxyriboaldolase; deoxyriboaldolase; deoxyribose-5-phosphate aldolase; 2-deoxyribose-5-phosphate aldolase; 2-deoxy-D-ribose-5-phosphate acetaldehyde-lyase ec:4.1.2.40 tagatose-bisphosphate aldolase; D-tagatose-1,6-bisphosphate triosephosphate lyase ec:4.1.2.41 vanillin synthase; 3-hydroxy-3-(4-hydroxy-3-methoxyphenyl)propionyl-CoA:vanillin lyase (acetyl-CoA-forming) ec:4.1.2.42 D-threonine aldolase; D-TA; DTA; low specificity D-TA; low specificity D-threonine aldolase ec:4.1.2.43 3-hexulose-6-phosphate synthase; D-arabino-3-hexulose 6-phosphate formaldehyde-lyase; 3-hexulosephosphate synthase; 3-hexulose phosphate synthase; HPS ec:4.1.2.44 2,3-epoxybenzoyl-CoA dihydrolase; 2,3-dihydro-2,3-dihydroxybenzoyl-CoA lyase/hydrolase (deformylating); BoxC; dihydrodiol transforming enzyme; benzoyl-CoA oxidation component C; 2,3-dihydro-2,3-dihydroxybenzoyl-CoA 3,4-didehydroadipyl-CoA semialdehyde-lyase (formate-forming); benzoyl-CoA-dihydrodiol lyase (incorrect); 2,3-dihydro-2,3-dihydroxybenzoyl-CoA 3,4-didehydroadipyl-CoA-semialdehyde-lyase (formate-forming) ec:4.1.2.45 trans-o-hydroxybenzylidenepyruvate hydratase-aldolase; 2'-hydroxybenzalpyruvate aldolase; NsaE; tHBPA hydratase-aldolase ec:4.1.2.46 aliphatic (R)-hydroxynitrile lyase; (R)-HNL; (R)-oxynitrilase; (R)-hydroxynitrile lyase; LuHNL ec:4.1.2.47 (S)-hydroxynitrile lyase; (S)-cyanohydrin producing hydroxynitrile lyase; (S)-oxynitrilase; (S)-HbHNL; (S)-MeHNL; hydroxynitrile lyase; oxynitrilase; HbHNL; MeHNL; (S)-selective hydroxynitrile lyase; (S)-cyanohydrin carbonyl-lyase (cyanide forming) ec:4.1.2.48 low-specificity L-threonine aldolase; LtaE ec:4.1.2.49 L-allo-threonine aldolase
V1050236	ec:1.3.1.14	 dihydroorotate dehydrogenase (NAD+); orotate reductase (NADH); orotate reductase (NADH2); DHOdehase (ambiguous); DHOD (ambiguous); DHODase (ambiguous); dihydroorotate oxidase, pyrD (gene name)
V1050274	ec:2.7.7.7	 DNA-directed DNA polymerase; DNA polymerase I; DNA polymerase II; DNA polymerase III; DNA polymerase alpha; DNA polymerase beta; DNA polymerase gamma; DNA nucleotidyltransferase (DNA-directed); deoxyribonucleate nucleotidyltransferase; deoxynucleate polymerase; deoxyribonucleic acid duplicase; deoxyribonucleic acid polymerase; deoxyribonucleic duplicase; deoxyribonucleic polymerase; deoxyribonucleic polymerase I; DNA duplicase; DNA nucleotidyltransferase; DNA polymerase; DNA replicase; DNA-dependent DNA polymerase; duplicase; Klenow fragment; sequenase; Taq DNA polymerase; Taq Pol I; Tca DNA polymerase ec:2.7.7.21 Transferred to 2.7.7.72 ec:2.7.7.25 Transferred to 2.7.7.72 ec:2.7.7.70 D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase; D-beta-D-heptose 7-phosphate kinase/D-beta-D-heptose 1-phosphate adenylyltransferase; D-glycero-D-manno-heptose-1beta-phosphate adenylyltransferase; hldE (gene name); rfaE (gene name) ec:2.7.7.71 D-glycero-alpha-D-manno-heptose 1-phosphate guanylyltransferase; hddC (gene name); gmhD (gene name) ec:2.7.7.72 CCA tRNA nucleotidyltransferase; CCA-adding enzyme; tRNA adenylyltransferase; tRNA cytidylyltransferase; tRNA CCA-pyrophosphorylase; tRNA-nucleotidyltransferase; transfer-RNA nucleotidyltransferase; transfer ribonucleic acid nucleotidyl transferase; CTP(ATP):tRNA nucleotidyltransferase; transfer ribonucleate adenylyltransferase; transfer ribonucleate adenyltransferase; transfer RNA adenylyltransferase; transfer ribonucleate nucleotidyltransferase; ATP (CTP):tRNA nucleotidyltransferase; ribonucleic cytidylic cytidylic adenylic pyrophosphorylase; transfer ribonucleic adenylyl (cytidylyl) transferase; transfer ribonucleic-terminal trinucleotide nucleotidyltransferase; transfer ribonucleate cytidylyltransferase; ribonucleic cytidylyltransferase; -C-C-A pyrophosphorylase; ATP(CTP)-tRNA nucleotidyltransferase; tRNA adenylyl(cytidylyl)transferase; CTP:tRNA cytidylyltransferase ec:2.7.7.73 sulfur carrier protein ThiS adenylyltransferase; thiF (gene name) ec:2.7.7.74 1L-myo-inositol 1-phosphate cytidylyltransferase; CTP:inositol-1-phosphate cytidylyltransferase (bifunctional CTP:inositol-1-phosphate cytidylyltransferase/CDP-inositol:inositol-1-phosphate transferase (IPCT/DIPPS)); IPCT (bifunctional CTP:inositol-1-phosphate cytidylyltransferase/CDP-inositol:inositol-1-phosphate transferase (IPCT/DIPPS)); L-myo-inositol-1-phosphate cytidylyltransferase ec:2.7.7.75 molybdopterin adenylyltransferase; MogA; Cnx1 (ambiguous) ec:2.7.7.76 molybdenum cofactor cytidylyltransferase; MocA; CTP:molybdopterin cytidylyltransferase; MoCo cytidylyltransferase; Mo-MPT cytidyltransferase ec:2.7.7.77 molybdenum cofactor guanylyltransferase; MobA; MoCo guanylyltransferase ec:2.7.7.78 GDP-D-glucose phosphorylase ec:2.7.7.79 tRNAHis guanylyltransferase; histidine tRNA guanylyltransferase; Thg1p (ambiguous); Thg1 (ambiguous)
V1050776	ec:3.2.2.27	 uracil-DNA glycosylase; UdgB (ambiguous); uracil-DNA N-glycosylase; UDG (ambiguous); uracil DNA glycohydrolase
