Gene	EC_number	EC_Annotation
V1012022	ec:5.99.1.3	 DNA topoisomerase (ATP-hydrolysing); type II DNA topoisomerase; DNA-gyrase; deoxyribonucleate topoisomerase; deoxyribonucleic topoisomerase; topoisomerase; DNA topoisomerase II
V1012256	ec:1.4.99.5	 glycine dehydrogenase (cyanide-forming); hydrogen cyanide synthase; HCN synthase
V1012303	ec:6.1.1.3	 threonine---tRNA ligase; threonyl-tRNA synthetase; threonyl-transfer ribonucleate synthetase; threonyl-transfer RNA synthetase; threonyl-transfer ribonucleic acid synthetase; threonyl ribonucleic synthetase; threonine-transfer ribonucleate synthetase; threonine translase; threonyl-tRNA synthetase; TRS
V1012304	ec:2.4.2.9	 uracil phosphoribosyltransferase; UMP pyrophosphorylase; UPRTase; UMP:pyrophosphate phosphoribosyltransferase; uridine 5'-phosphate pyrophosphorylase; uridine monophosphate pyrophosphorylase; uridylate pyrophosphorylase; uridylic pyrophosphorylase
V1012374	ec:4.2.1.11	 phosphopyruvate hydratase; enolase; 2-phosphoglycerate dehydratase; 14-3-2-protein; nervous-system specific enolase; phosphoenolpyruvate hydratase; 2-phosphoglycerate dehydratase; 2-phosphoglyceric dehydratase; 2-phosphoglycerate enolase; gamma-enolase; 2-phospho-D-glycerate hydro-lyase ec:4.2.1.110 aldos-2-ulose dehydratase; pyranosone dehydratase; AUDH; 1,5-anhydro-D-fructose dehydratase (microthecin-forming) ec:4.2.1.111 1,5-anhydro-D-fructose dehydratase; 1,5-anhydro-D-fructose 4-dehydratase; 1,5-anhydro-D-fructose hydrolyase; 1,5-anhydro-D-arabino-hex-2-ulose dehydratase; AFDH; AF dehydratase; 1,5-anhydro-D-fructose hydro-lyase ec:4.2.1.112 acetylene hydratase; AH; acetaldehyde hydro-lyase ec:4.2.1.113 o-succinylbenzoate synthase; o-succinylbenzoic acid synthase; OSB synthase; OSBS; 2-succinylbenzoate synthase; MenC ec:4.2.1.114 methanogen homoaconitase; methanogen HACN ec:4.2.1.115 UDP-N-acetylglucosamine 4,6-dehydratase (configuration-inverting); FlaA1; UDP-N-acetylglucosamine 5-inverting 4,6-dehydratase; PseB; UDP-N-acetylglucosamine hydro-lyase (inverting; UDP-2-acetamido-2,6-dideoxy-beta-L-arabino-hex-4-ulose-forming) ec:4.2.1.116 3-hydroxypropionyl-CoA dehydratase; 3-hydroxypropionyl-CoA hydro-lyase; 3-hydroxypropanoyl-CoA dehydratase ec:4.2.1.117 2-methylcitrate dehydratase (2-methyl-trans-aconitate forming) ec:4.2.1.118 3-dehydroshikimate dehydratase ec:4.2.1.119 enoyl-CoA hydratase 2; 2-enoyl-CoA hydratase 2; AtECH2; ECH2; MaoC; MFE-2; PhaJAc; D-3-hydroxyacyl-CoA hydro-lyase; D-specific 2-trans-enoyl-CoA hydratase
V1012542	ec:5.3.1.9	 glucose-6-phosphate isomerase; phosphohexose isomerase; phosphohexomutase; oxoisomerase; hexosephosphate isomerase; phosphosaccharomutase; phosphoglucoisomerase; phosphohexoisomerase; phosphoglucose isomerase; glucose phosphate isomerase; hexose phosphate isomerase; D-glucose-6-phosphate ketol-isomerase
V1012702	ec:2.5.1.78	 6,7-dimethyl-8-ribityllumazine synthase; lumazine synthase; 6,7-dimethyl-8-ribityllumazine synthase 2; 6,7-dimethyl-8-ribityllumazine synthase 1; lumazine synthase 2; lumazine synthase 1; type I lumazine synthase; type II lumazine synthase; RIB4; MJ0303; RibH; Pbls; MbtLS; RibH1 protein; RibH2 protein; RibH1; RibH2
V1012704	ec:3.1.26.4	 ribonuclease H; endoribonuclease H (calf thymus); RNase H; RNA*DNA hybrid ribonucleotidohydrolase; hybrid ribonuclease; hybridase; hybridase (ribonuclease H); ribonuclease H; hybrid nuclease; calf thymus ribonuclease H
V1012736	ec:3.6.4.13	 RNA helicase; CSFV NS3 helicase; DBP2; DbpA; DDX17; DDX25; DDX3; DDX3X; DDX3Y; DDX4; DDX5; DEAD-box protein DED1; DEAD-box RNA helicase; DEAH-box protein 2; DEAH-box RNA helicase; DED1; Dex(H/D) RNA helicase; EhDEAD1; EhDEAD1 RNA helicase; eIF4A helicase; KOKV helicase; Mtr4p; nonstructural protein 3 helicase; NPH-II; RHA; RNA helicase A; RNA helicase DDX3; RNA helicase Hera; RNA-dependent ATPase; TGBp1 NTPase/helicase domain; VRH1; GRTH/DDX25
V1012794	ec:5.2.1.8	 peptidylprolyl isomerase; PPIase; cyclophilin [misleading, see comments]; peptide bond isomerase; peptidyl-prolyl cis-trans isomerase
V1012797	ec:6.3.5.3	 phosphoribosylformylglycinamidine synthase; phosphoribosylformylglycinamidine synthetase; formylglycinamide ribonucleotide amidotransferase; phosphoribosylformylglycineamidine synthetase; FGAM synthetase; FGAR amidotransferase; 5'-phosphoribosylformylglycinamide:L-glutamine amido-ligase (ADP-forming); 2-N-formyl-1-N-(5-phospho-D-ribosyl)glycinamide:L-glutamine amido-ligase (ADP-forming)
V1012800	ec:3.2.1.60	 glucan 1,4-alpha-maltotetraohydrolase; exo-maltotetraohydrolase; 1,4-alpha-D-glucan maltotetraohydrolase
V1013071	ec:2.3.1.179	 beta-ketoacyl-[acyl-carrier-protein] synthase II; KASII; KAS II; FabF; 3-oxoacyl-acyl carrier protein synthase I; beta-ketoacyl-ACP synthase II; (Z)-hexadec-11-enoyl-[acyl-carrier-protein]:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)
V1013080	ec:2.3.1.180	 beta-ketoacyl-[acyl-carrier-protein] synthase III; 3-oxoacyl:ACP synthase III; 3-ketoacyl-acyl carrier protein synthase III; KASIII; KAS III; FabH; beta-ketoacyl-acyl carrier protein synthase III; beta-ketoacyl-ACP synthase III; beta-ketoacyl (acyl carrier protein) synthase III; acetyl-CoA:malonyl-[acyl-carrier-protein] C-acyltransferase
V1013084	ec:4.1.2.17	 L-fuculose-phosphate aldolase; L-fuculose 1-phosphate aldolase; fuculose aldolase; L-fuculose-1-phosphate lactaldehyde-lyase
V1013094	ec:2.2.1.2	 transaldolase; dihydroxyacetonetransferase; dihydroxyacetone synthase; formaldehyde transketolase
V1013095	ec:6.3.4.3	 formate---tetrahydrofolate ligase; formyltetrahydrofolate synthetase; 10-formyltetrahydrofolate synthetase; tetrahydrofolic formylase; tetrahydrofolate formylase
V1013178	ec:1.1.1.77	 lactaldehyde reductase; propanediol:nicotinamide adenine dinucleotide (NAD) oxidoreductase; L-lactaldehyde:propanediol oxidoreductase
V1013179	ec:4.2.1.68	 L-fuconate dehydratase; L-fuconate hydro-lyase
V1013267	ec:2.7.1.15	 ribokinase; deoxyribokinase; ribokinase (phosphorylating); D-ribokinase ec:2.7.1.150 1-phosphatidylinositol-3-phosphate 5-kinase; type III PIP kinase; phosphatidylinositol 3-phosphate 5-kinase ec:2.7.1.151 inositol-polyphosphate multikinase; IpK2; IP3/IP4 6-/3-kinase; IP3/IP4 dual-specificity 6-/3-kinase; IpmK; ArgRIII; AtIpk2alpha; AtIpk2beta; inositol polyphosphate 6-/3-/5-kinase ec:2.7.1.152 Transferred to 2.7.4.21 ec:2.7.1.153 phosphatidylinositol-4,5-bisphosphate 3-kinase; type I phosphoinositide 3-kinase ec:2.7.1.154 phosphatidylinositol-4-phosphate 3-kinase; type II phosphoinositide 3-kinase; C2-domain-containing phosphoinositide 3-kinase; phosphoinositide 3-kinase ec:2.7.1.155 Transferred to 2.7.4.24 ec:2.7.1.156 adenosylcobinamide kinase; CobU; adenosylcobinamide kinase/adenosylcobinamide-phosphate guanylyltransferase; AdoCbi kinase/AdoCbi-phosphate guanylyltransferase ec:2.7.1.157 N-acetylgalactosamine kinase; GALK2; GK2; GalNAc kinase; N-acetylgalactosamine (GalNAc)-1-phosphate kinase; ATP:N-acetyl-D-galactosamine 1-phosphotransferase ec:2.7.1.158 inositol-pentakisphosphate 2-kinase; IP5 2-kinase; Gsl1p; Ipk1p; inositol polyphosphate kinase; inositol 1,3,4,5,6-pentakisphosphate 2-kinase; Ins(1,3,4,5,6)P5 2-kinase ec:2.7.1.159 inositol-1,3,4-trisphosphate 5/6-kinase; Ins(1,3,4)P3 5/6-kinase; inositol trisphosphate 5/6-kinase
V1013278	ec:4.2.1.49	 urocanate hydratase; urocanase; 3-(5-oxo-4,5-dihydro-3H-imidazol-4-yl)propanoate hydro-lyase
V1013392	ec:2.7.4.9	 dTMP kinase; thymidine monophosphate kinase; thymidylate kinase; thymidylate monophosphate kinase; thymidylic acid kinase; thymidylic kinase; deoxythymidine 5'-monophosphate kinase; TMPK; thymidine 5'-monophosphate kinase
V1013407	ec:2.7.4.25	 (d)CMP kinase; prokaryotic cytidylate kinase; deoxycytidylate kinase; dCMP kinase; deoxycytidine monophosphokinase
V1013409	ec:5.4.99.22	 23S rRNA pseudouridine2605 synthase; RluB; YciL
V1013577	ec:2.7.2.11	 glutamate 5-kinase; ATP-L-glutamate 5-phosphotransferase; ATP:gamma-L-glutamate phosphotransferase; gamma-glutamate kinase; gamma-glutamyl kinase; glutamate kinase
V1013732	ec:4.2.3.5	 chorismate synthase; 5-O-(1-carboxyvinyl)-3-phosphoshikimate phosphate-lyase ec:4.2.3.50 (+)-alpha-santalene synthase [(2Z,6Z)-farnesyl diphosphate cyclizing]; SBS (ambiguous) ec:4.2.3.51 beta-phellandrene synthase (neryl-diphosphate-cyclizing); phellandrene synthase 1; PHS1; monoterpene synthase PHS1 ec:4.2.3.52 (4S)-beta-phellandrene synthase (geranyl-diphosphate-cyclizing); phellandrene synthase; (-)-beta-phellandrene synthase; (-)-(4S)-beta-phellandrene synthase ec:4.2.3.53 (+)-endo-beta-bergamotene synthase [(2Z,6Z)-farnesyl diphosphate cyclizing]; SBS (ambiguous) ec:4.2.3.54 (-)-endo-alpha-bergamotene synthase [(2Z,6Z)-farnesyl diphosphate cyclizing]; SBS (ambiguous) ec:4.2.3.55 (S)-beta-bisabolene synthase ec:4.2.3.56 gamma-humulene synthase; humulene cyclase ec:4.2.3.57 (-)-beta-caryophyllene synthase; beta-caryophyllene synthase; (2E,6E)-farnesyl-diphosphate diphosphate-lyase (caryophyllene-forming) ec:4.2.3.58 longifolene synthase ec:4.2.3.59 (E)-gamma-bisabolene synthase ec:4.6.1.4 Transferred to 4.2.3.5
V1013829	ec:1.6.99.5	 Transferred to 1.6.5.11
V1013830	ec:1.6.99.5	 Transferred to 1.6.5.11
V1013855	ec:3.6.4.12	 DNA helicase; 3' to 5' DNA helicase; 3'-5' DNA helicase; 3'-5' PfDH; 5' to 3' DNA helicase; AvDH1; BACH1 helicase; BcMCM; BLM protein; BRCA1-associated C-terminal helicase; CeWRN-1; Dbp9p; DmRECQ5; DNA helicase 120; DNA helicase A; DNA helicase E; DNA helicase II; DNA helicase III; DNA helicase RECQL5beta; DNA helicase VI; dnaB; DnaB helicase E1; helicase HDH IV; Hel E; helicase DnaB; helicase domain of bacteriophage T7 gene 4 protein helicase; PcrA helicase; UvrD; hHcsA; Hmi1p; hPif1; MCM helicase; MCM protein; MER3 helicase; MER3 protein; MPH1; PcrA; PcrA helicase; PDH120; PfDH A; Pfh1p; PIF1
V1013888	ec:3.4.11.18	 methionyl aminopeptidase; methionine aminopeptidase; peptidase M; L-methionine aminopeptidase; MAP
V1013968	ec:2.3.1.12	 dihydrolipoyllysine-residue acetyltransferase; acetyl-CoA:dihydrolipoamide S-acetyltransferase; dihydrolipoamide S-acetyltransferase; dihydrolipoate acetyltransferase; dihydrolipoic transacetylase; dihydrolipoyl acetyltransferase; lipoate acetyltransferase; lipoate transacetylase; lipoic acetyltransferase; lipoic acid acetyltransferase; lipoic transacetylase; lipoylacetyltransferase; thioltransacetylase A; transacetylase X; enzyme-dihydrolipoyllysine:acetyl-CoA S-acetyltransferase; acetyl-CoA:enzyme 6-N-(dihydrolipoyl)lysine S-acetyltransferase ec:2.3.1.120 Deleted entry ec:2.3.1.121 1-alkenylglycerophosphoethanolamine O-acyltransferase ec:2.3.1.122 trehalose O-mycolyltransferase; alpha,alpha'-trehalose 6-monomycolate:alpha,alpha'-trehalose mycolyltransferase; alpha,alpha'-trehalose-6-mycolate:alpha,alpha'-trehalose-6-mycolate 6'-mycolyltransferase ec:2.3.1.123 dolichol O-acyltransferase; acyl-CoA:dolichol acyltransferase ec:2.3.1.124 Deleted entry ec:2.3.1.125 1-alkyl-2-acetylglycerol O-acyltransferase; 1-hexadecyl-2-acetylglycerol acyltransferase ec:2.3.1.126 isocitrate O-dihydroxycinnamoyltransferase ec:2.3.1.127 ornithine N-benzoyltransferase; ornithine N-acyltransferase ec:2.3.1.128 ribosomal-protein-alanine N-acetyltransferase; ribosomal protein S18 acetyltransferase ec:2.3.1.129 acyl-[acyl-carrier-protein]---UDP-N-acetylglucosamine O-acyltransferase; UDP-N-acetylglucosamine acyltransferase; uridine diphosphoacetylglucosamine acyltransferase; acyl-[acyl-carrier-protein]-UDP-N-acetylglucosamine O-acyltransferase; (R)-3-hydroxytetradecanoyl-[acyl-carrier-protein]:UDP-N-acetylglucosamine 3-O-(3-hydroxytetradecanoyl)transferase
V1013972	ec:1.1.1.205	 IMP dehydrogenase; inosine-5'-phosphate dehydrogenase; inosinic acid dehydrogenase; inosinate dehydrogenase; inosine 5'-monophosphate dehydrogenase; inosine monophosphate dehydrogenase; IMP oxidoreductase; inosine monophosphate oxidoreductase ec:1.2.1.14 Transferred to 1.1.1.205
V1014032	ec:3.4.24.70	 oligopeptidase A; 68000-M signalpeptide hydrolase
V1014130	ec:2.1.1.14	 5-methyltetrahydropteroyltriglutamate---homocysteine S-methyltransferase; tetrahydropteroyltriglutamate methyltransferase; homocysteine methylase; methyltransferase, tetrahydropteroylglutamate-homocysteine transmethylase; methyltetrahydropteroylpolyglutamate:homocysteine methyltransferase; cobalamin-independent methionine synthase; methionine synthase (cobalamin-independent); MetE ec:2.1.1.140 (S)-coclaurine-N-methyltransferase ec:2.1.1.141 jasmonate O-methyltransferase; jasmonic acid carboxyl methyltransferase ec:2.1.1.142 cycloartenol 24-C-methyltransferase; sterol C-methyltransferase ec:2.1.1.143 24-methylenesterol C-methyltransferase; SMT2; 24-methylenelophenol C-241-methyltransferase ec:2.1.1.144 trans-aconitate 2-methyltransferase ec:2.1.1.145 trans-aconitate 3-methyltransferase ec:2.1.1.146 (iso)eugenol O-methyltransferase ec:2.1.1.147 corydaline synthase ec:2.1.1.148 thymidylate synthase (FAD); Thy1; ThyX ec:2.1.1.149 Deleted entry
V1014199	ec:5.4.99.25	 tRNA pseudouridine55 synthase; TruB; aCbf5; Pus4; YNL292w (gene name); Psi55 tRNA pseudouridine synthase; tRNA:Psi55-synthase; tRNA pseudouridine 55 synthase; tRNA:pseudouridine-55 synthase; Psi55 synthase; tRNA Psi55 synthase; tRNA:Psi55 synthase; tRNA-uridine55 uracil mutase; Pus10; tRNA-uridine54/55 uracil mutase
V1014227	ec:1.1.1.205	 IMP dehydrogenase; inosine-5'-phosphate dehydrogenase; inosinic acid dehydrogenase; inosinate dehydrogenase; inosine 5'-monophosphate dehydrogenase; inosine monophosphate dehydrogenase; IMP oxidoreductase; inosine monophosphate oxidoreductase ec:1.2.1.14 Transferred to 1.1.1.205
V1014239	ec:5.99.1.3	 DNA topoisomerase (ATP-hydrolysing); type II DNA topoisomerase; DNA-gyrase; deoxyribonucleate topoisomerase; deoxyribonucleic topoisomerase; topoisomerase; DNA topoisomerase II
V1014244	ec:2.8.1.7	 cysteine desulfurase; IscS; NIFS; NifS; SufS; cysteine desulfurylase
V1014270	ec:2.1.3.2	 aspartate carbamoyltransferase; carbamylaspartotranskinase; aspartate transcarbamylase; aspartate carbamyltransferase; aspartic acid transcarbamoylase; aspartic carbamyltransferase; aspartic transcarbamylase; carbamylaspartotranskinase; L-aspartate transcarbamoylase; L-aspartate transcarbamylase; carbamoylaspartotranskinase; aspartate transcarbamylase; aspartate transcarbamoylase; ATCase
V1014359	ec:2.7.1.11	 6-phosphofructokinase; phosphohexokinase; phosphofructokinase I; phosphofructokinase (phosphorylating); 6-phosphofructose 1-kinase; ATP-dependent phosphofructokinase; D-fructose-6-phosphate 1-phosphotransferase; fructose 6-phosphate kinase; fructose 6-phosphokinase; nucleotide triphosphate-dependent phosphofructokinase; phospho-1,6-fructokinase; PFK ec:2.7.1.110 Transferred to 2.7.11.3 ec:2.7.1.111 Deleted entry ec:2.7.1.112 Transferred to 2.7.10.2 ec:2.7.1.113 deoxyguanosine kinase; deoxyguanosine kinase (phosphorylating); (dihydroxypropoxymethyl)guanine kinase; 2'-deoxyguanosine kinase; NTP-deoxyguanosine 5'-phosphotransferase ec:2.7.1.114 AMP---thymidine kinase; adenylate-nucleoside phosphotransferase ec:2.7.1.115 Transferred to 2.7.11.4 ec:2.7.1.116 Transferred to 2.7.11.5 ec:2.7.1.117 Transferred to 2.7.11.18 ec:2.7.1.118 ADP---thymidine kinase; ADP:dThd phosphotransferase; adenosine diphosphate-thymidine phosphotransferase ec:2.7.1.119 hygromycin-B 7''-O-kinase; hygromycin B phosphotransferase; hygromycin-B kinase (ambiguous)
V1014411	ec:3.2.1.41	 pullulanase; limit dextrinase (erroneous); amylopectin 6-glucanohydrolase; bacterial debranching enzyme; debranching enzyme; alpha-dextrin endo-1,6-alpha-glucosidase; R-enzyme; pullulan alpha-1,6-glucanohydrolase
V1014492	ec:6.1.1.11	 serine---tRNA ligase; seryl-tRNA synthetase; SerRS; seryl-transfer ribonucleate synthetase; seryl-transfer RNA synthetase; seryl-transfer ribonucleic acid synthetase; serine translase
V1014848	ec:6.1.1.20	 phenylalanine---tRNA ligase; phenylalanyl-tRNA synthetase; phenylalanyl-transfer ribonucleate synthetase; phenylalanine-tRNA synthetase; phenylalanyl-transfer RNA synthetase; phenylalanyl-tRNA ligase; phenylalanyl-transfer RNA ligase; L-phenylalanyl-tRNA synthetase; phenylalanine translase
V1014968	ec:2.6.1.16	 glutamine---fructose-6-phosphate transaminase (isomerizing); hexosephosphate aminotransferase; glucosamine-6-phosphate isomerase (glutamine-forming); glutamine-fructose-6-phosphate transaminase (isomerizing); D-fructose-6-phosphate amidotransferase; glucosaminephosphate isomerase; glucosamine 6-phosphate synthase; GlcN6P synthase ec:5.3.1.19 Transferred to 2.6.1.16
V1015052	ec:6.1.1.15	 proline---tRNA ligase; prolyl-tRNA synthetase; prolyl-transferRNA synthetase; prolyl-transfer ribonucleate synthetase; proline translase; prolyl-transfer ribonucleic acid synthetase; prolyl-s-RNA synthetase; prolinyl-tRNA ligase
V1015064	ec:3.1.26.12	 ribonuclease E; endoribonuclease E; RNase E; Rne protein
V1015229	ec:2.7.7.7	 DNA-directed DNA polymerase; DNA polymerase I; DNA polymerase II; DNA polymerase III; DNA polymerase alpha; DNA polymerase beta; DNA polymerase gamma; DNA nucleotidyltransferase (DNA-directed); deoxyribonucleate nucleotidyltransferase; deoxynucleate polymerase; deoxyribonucleic acid duplicase; deoxyribonucleic acid polymerase; deoxyribonucleic duplicase; deoxyribonucleic polymerase; deoxyribonucleic polymerase I; DNA duplicase; DNA nucleotidyltransferase; DNA polymerase; DNA replicase; DNA-dependent DNA polymerase; duplicase; Klenow fragment; sequenase; Taq DNA polymerase; Taq Pol I; Tca DNA polymerase ec:2.7.7.21 Transferred to 2.7.7.72 ec:2.7.7.25 Transferred to 2.7.7.72 ec:2.7.7.70 D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase; D-beta-D-heptose 7-phosphate kinase/D-beta-D-heptose 1-phosphate adenylyltransferase; D-glycero-D-manno-heptose-1beta-phosphate adenylyltransferase; hldE (gene name); rfaE (gene name) ec:2.7.7.71 D-glycero-alpha-D-manno-heptose 1-phosphate guanylyltransferase; hddC (gene name); gmhD (gene name) ec:2.7.7.72 CCA tRNA nucleotidyltransferase; CCA-adding enzyme; tRNA adenylyltransferase; tRNA cytidylyltransferase; tRNA CCA-pyrophosphorylase; tRNA-nucleotidyltransferase; transfer-RNA nucleotidyltransferase; transfer ribonucleic acid nucleotidyl transferase; CTP(ATP):tRNA nucleotidyltransferase; transfer ribonucleate adenylyltransferase; transfer ribonucleate adenyltransferase; transfer RNA adenylyltransferase; transfer ribonucleate nucleotidyltransferase; ATP (CTP):tRNA nucleotidyltransferase; ribonucleic cytidylic cytidylic adenylic pyrophosphorylase; transfer ribonucleic adenylyl (cytidylyl) transferase; transfer ribonucleic-terminal trinucleotide nucleotidyltransferase; transfer ribonucleate cytidylyltransferase; ribonucleic cytidylyltransferase; -C-C-A pyrophosphorylase; ATP(CTP)-tRNA nucleotidyltransferase; tRNA adenylyl(cytidylyl)transferase; CTP:tRNA cytidylyltransferase ec:2.7.7.73 sulfur carrier protein ThiS adenylyltransferase; thiF (gene name) ec:2.7.7.74 1L-myo-inositol 1-phosphate cytidylyltransferase; CTP:inositol-1-phosphate cytidylyltransferase (bifunctional CTP:inositol-1-phosphate cytidylyltransferase/CDP-inositol:inositol-1-phosphate transferase (IPCT/DIPPS)); IPCT (bifunctional CTP:inositol-1-phosphate cytidylyltransferase/CDP-inositol:inositol-1-phosphate transferase (IPCT/DIPPS)); L-myo-inositol-1-phosphate cytidylyltransferase ec:2.7.7.75 molybdopterin adenylyltransferase; MogA; Cnx1 (ambiguous) ec:2.7.7.76 molybdenum cofactor cytidylyltransferase; MocA; CTP:molybdopterin cytidylyltransferase; MoCo cytidylyltransferase; Mo-MPT cytidyltransferase ec:2.7.7.77 molybdenum cofactor guanylyltransferase; MobA; MoCo guanylyltransferase ec:2.7.7.78 GDP-D-glucose phosphorylase ec:2.7.7.79 tRNAHis guanylyltransferase; histidine tRNA guanylyltransferase; Thg1p (ambiguous); Thg1 (ambiguous)
V1015263	ec:2.7.2.1	 acetate kinase; acetokinase; AckA; AK; acetic kinase; acetate kinase (phosphorylating) ec:2.7.2.10 phosphoglycerate kinase (GTP) ec:2.7.2.11 glutamate 5-kinase; ATP-L-glutamate 5-phosphotransferase; ATP:gamma-L-glutamate phosphotransferase; gamma-glutamate kinase; gamma-glutamyl kinase; glutamate kinase ec:2.7.2.12 acetate kinase (diphosphate); pyrophosphate-acetate phosphotransferase ec:2.7.2.13 glutamate 1-kinase ec:2.7.2.14 branched-chain-fatty-acid kinase; isobutyrate kinase ec:2.7.2.15 propionate kinase; PduW; TdcD; propionate/acetate kinase
V1015287	ec:4.2.1.2	 fumarate hydratase; fumarase; L-malate hydro-lyase; (S)-malate hydro-lyase ec:4.2.1.20 tryptophan synthase; L-tryptophan synthetase; indoleglycerol phosphate aldolase; tryptophan desmolase; tryptophan synthetase; L-serine hydro-lyase (adding indoleglycerol-phosphate); L-serine hydro-lyase [adding 1-C-(indol-3-yl)glycerol 3-phosphate, L-tryptophan and glyceraldehyde-3-phosphate-forming] ec:4.2.1.21 Deleted entry ec:4.2.1.22 cystathionine beta-synthase; serine sulfhydrase; beta-thionase; methylcysteine synthase; cysteine synthase (incorrect); serine sulfhydrylase; L-serine hydro-lyase (adding homocysteine) ec:4.2.1.23 Deleted entry ec:4.2.1.24 porphobilinogen synthase; aminolevulinate dehydratase; delta-aminolevulinate dehydratase; delta-aminolevulinic acid dehydrase; delta-aminolevulinic acid dehydratase; aminolevulinic dehydratase; delta-aminolevulinic dehydratase; 5-levulinic acid dehydratase; 5-aminolevulinate hydro-lyase (adding 5-aminolevulinate and cyclizing); hemB (gene name) ec:4.2.1.25 L-arabinonate dehydratase; L-arabonate dehydrase; L-arabonate dehydratase; L-arabinonate hydro-lyase ec:4.2.1.26 Deleted entry ec:4.2.1.27 acetylenecarboxylate hydratase; acetylenemonocarboxylate hydratase; alkynoate hydratase; acetylenemonocarboxylate hydrase; acetylenemonocarboxylic acid hydrase; malonate-semialdehyde dehydratase; 3-oxopropanoate hydro-lyase ec:4.2.1.28 propanediol dehydratase; meso-2,3-butanediol dehydrase; diol dehydratase; DL-1,2-propanediol hydro-lyase; diol dehydrase; adenosylcobalamin-dependent diol dehydratase; propanediol dehydrase; coenzyme B12-dependent diol dehydrase; 1,2-propanediol dehydratase; dioldehydratase; propane-1,2-diol hydro-lyase ec:4.2.1.29 Transferred to 4.99.1.6
V1015339	ec:2.7.1.33	 pantothenate kinase; pantothenate kinase (phosphorylating); pantothenic acid kinase; ATP:pantothenate 4'-phosphotransferase; D-pantothenate kinase
V1015490	ec:5.4.99.22	 23S rRNA pseudouridine2605 synthase; RluB; YciL
V1015503	ec:4.1.1.81	 threonine-phosphate decarboxylase; L-threonine-O-3-phosphate decarboxylase; CobD; L-threonine-O-3-phosphate carboxy-lyase
V1015638	ec:1.4.4.2	 glycine dehydrogenase (aminomethyl-transferring); P-protein; glycine decarboxylase; glycine-cleavage complex; glycine:lipoylprotein oxidoreductase (decarboxylating and acceptor-aminomethylating); protein P1; glycine dehydrogenase (decarboxylating); glycine cleavage system P-protein; glycine-cleavage complex P-protein
V1015729	ec:2.7.1.35	 pyridoxal kinase; pyridoxal kinase (phosphorylating); pyridoxal 5-phosphate-kinase; pyridoxal phosphokinase; pyridoxine kinase
V1015818	ec:2.1.3.1	 methylmalonyl-CoA carboxytransferase; transcarboxylase; methylmalonyl coenzyme A carboxyltransferase; methylmalonyl-CoA transcarboxylase; oxalacetic transcarboxylase; methylmalonyl-CoA carboxyltransferase; methylmalonyl-CoA carboxyltransferase; (S)-2-methyl-3-oxopropanoyl-CoA:pyruvate carboxyltransferase; (S)-2-methyl-3-oxopropanoyl-CoA:pyruvate carboxytransferase carboxytransferase [incorrect] ec:2.1.3.10 malonyl-S-ACP:biotin-protein carboxyltransferase; malonyl-S-acyl-carrier protein:biotin-protein carboxyltransferase; MadC/MadD; MadC,D; malonyl-[acyl-carrier protein]:biotinyl-[protein] carboxyltransferase ec:2.1.3.11 N-succinylornithine carbamoyltransferase; succinylornithine transcarbamylase; N-succinyl-L-ornithine transcarbamylase; SOTCase ec:2.1.3.12 decarbamoylnovobiocin carbamoyltransferase; novN (gene name) ec:2.1.3.13 Deleted entry ec:2.1.3.14 Deleted entry
V1015848	ec:1.1.1.22	 UDP-glucose 6-dehydrogenase; UDP-glucose dehydrogenase; uridine diphosphoglucose dehydrogenase; UDPG dehydrogenase; UDPG:NAD oxidoreductase; UDP-alpha-D-glucose:NAD oxidoreductase; UDP-glucose:NAD+ oxidoreductase; uridine diphosphate glucose dehydrogenase; UDP-D-glucose dehydrogenase; uridine diphosphate D-glucose dehydrogenase ec:1.1.1.220 6-pyruvoyltetrahydropterin 2'-reductase; 6-pyruvoyltetrahydropterin reductase; 6PPH4(2'-oxo) reductase; 6-pyruvoyl tetrahydropterin (2'-oxo)reductase; 6-pyruvoyl-tetrahydropterin 2'-reductase; pyruvoyl-tetrahydropterin reductase ec:1.1.1.221 vomifoliol dehydrogenase; vomifoliol 4'-dehydrogenase; vomifoliol:NAD+ 4'-oxidoreductase ec:1.1.1.222 (R)-4-hydroxyphenyllactate dehydrogenase; (R)-aromatic lactate dehydrogenase; D-hydrogenase, D-aryllactate ec:1.1.1.223 isopiperitenol dehydrogenase ec:1.1.1.224 mannose-6-phosphate 6-reductase; NADPH-dependent mannose 6-phosphate reductase; mannose-6-phosphate reductase; 6-phosphomannose reductase; NADP+-dependent mannose-6-P:mannitol-1-P oxidoreductase; NADPH-dependent M6P reductase; NADPH-mannose-6-P reductase ec:1.1.1.225 chlordecone reductase; CDR ec:1.1.1.226 4-hydroxycyclohexanecarboxylate dehydrogenase; trans-4-hydroxycyclohexanecarboxylate dehydrogenase ec:1.1.1.227 (-)-borneol dehydrogenase ec:1.1.1.228 (+)-sabinol dehydrogenase; (+)-cis-sabinol dehydrogenase ec:1.1.1.229 diethyl 2-methyl-3-oxosuccinate reductase
V1015857	ec:3.1.4.46	 glycerophosphodiester phosphodiesterase; gene hpd protein; glycerophosphoryl diester phosphodiesterase; IgD-binding protein D
