Gene	CDD	GO	Gene3D	Hamap	Interpro	MobiDBLite	PIRSF	PRINTS	Pfam	ProDom	ProSitePatterns	ProSiteProfiles	SFLD	SMART	SUPERFAMILY	TIGRFAM
V1036267	; GT_MraY	; Glycosyl transferase, family 4; Phospho-N-acetylmuramoyl-pentapeptide transferase; Phospho-N-acetylmuramoyl-pentapeptide transferase, conserved site		; Phospho-N-acetylmuramoyl-pentapeptide-transferase [mraY].	; Glycosyl transferase, family 4; Phospho-N-acetylmuramoyl-pentapeptide transferase; Phospho-N-acetylmuramoyl-pentapeptide transferase, conserved site				; Glycosyl transferase family 4; Phospho-N-acetylmuramoyl-pentapeptide-transferase signature 1		; MraY family signature 2.					;  phospho-N-acetylmuramoyl-pentapeptide-transferase
V1036282	; NBD_sugar-kinase_HSP70_actin	; ROK family			; ROK family				; ROK family						; Actin-like ATPase domain	
V1036283	; AAT_like	; Aminotransferase, class I/classII; Pyridoxal phosphate-dependent transferase; Pyridoxal phosphate-dependent transferase, major region, subdomain 1; Pyridoxal phosphate-dependent transferase, major region, subdomain 2	; Type I PLP-dependent aspartate aminotransferase-like (Major domain); Aspartate Aminotransferase		; Aminotransferase, class I/classII; Pyridoxal phosphate-dependent transferase; Pyridoxal phosphate-dependent transferase, major region, subdomain 1; Pyridoxal phosphate-dependent transferase, major region, subdomain 2				; Aminotransferase class I and II						; PLP-dependent transferases	
V1036289	; ABCF_EF-3	; AAA+ ATPase domain; ABC transporter Uup, C-terminal; ABC transporter, conserved site; ABC transporter-like; ABC-transporter extension domain; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases; P-loop containing nucleotide triphosphate hydrolases		; AAA+ ATPase domain; ABC transporter Uup, C-terminal; ABC transporter, conserved site; ABC transporter-like; ABC-transporter extension domain; P-loop containing nucleoside triphosphate hydrolase	; consensus disorder prediction			; ABC transporter; ABC transporter C-terminal domain		; ABC transporters family signature.	; ATP-binding cassette, ABC transporter-type domain profile.		; ATPases associated with a variety of cellular activities; ATPases associated with a variety of cellular activities	; P-loop containing nucleoside triphosphate hydrolases; P-loop containing nucleoside triphosphate hydrolases	
V1036292		; Protein of unknown function DUF3039			; Protein of unknown function DUF3039	; consensus disorder prediction			; Protein of unknown function (DUF3039)							
V1036300		; Carbohydrate kinase PfkB; Ribokinase-like; Winged helix-turn-helix DNA-binding domain	; winged helix repressor DNA binding domain		; Carbohydrate kinase PfkB; Ribokinase-like; Winged helix-turn-helix DNA-binding domain				; Winged helix-turn-helix DNA-binding; pfkB family carbohydrate kinase						; Ribokinase-like; Winged helix DNA-binding domain	
V1036431	; TM_PBP2	; ABC transporter type 1, transmembrane domain MetI-like	; MetI-like		; ABC transporter type 1, transmembrane domain MetI-like				; Binding-protein-dependent transport system inner membrane component			; ABC transporter integral membrane type-1 domain profile.			; MetI-like	
V1036433	; GFAT; SIS_GlmS_GlmD_1; SIS_GlmS_GlmD_2	; Glucosamine-fructose-6-phosphate aminotransferase, isomerising; Glutamine amidotransferase type 2 domain; Nucleophile aminohydrolases, N-terminal; Sugar isomerase (SIS)	; Glutamine Phosphoribosylpyrophosphate; Glucose-6-phosphate isomerase like protein; domain 1; Glucose-6-phosphate isomerase like protein; domain 1	; Glutamine--fructose-6-phosphate aminotransferase [isomerizing] [glmS].	; Glucosamine-fructose-6-phosphate aminotransferase, isomerising; Glutamine amidotransferase type 2 domain; Nucleophile aminohydrolases, N-terminal; Sugar isomerase (SIS)				; Glutamine amidotransferase domain; SIS domain			; Glutamine amidotransferase type 2 domain profile.; SIS domain profile.			; N-terminal nucleophile aminohydrolases (Ntn hydrolases); SIS domain	;  glutamine-fructose-6-phosphate transaminase (isomerizing)
V1036434	; PBP2_TMBP_like	; Solute-binding family 1	; Periplasmic binding protein-like II; Periplasmic binding protein-like II; Periplasmic binding protein-like II		; Solute-binding family 1				; Bacterial extracellular solute-binding protein						; Periplasmic binding protein-like II	
V1036482		; Cell cycle protein FtsW/RodA			; Cell cycle protein FtsW/RodA	; consensus disorder prediction			; Cell cycle protein							
V1036559		; FAD/NAD(P)-binding domain; Pyridine nucleotide-disulphide oxidoreductase, class-II; Pyridine nucleotide-disulphide oxidoreductase, class-II, active site; Thioredoxin reductase			; FAD/NAD(P)-binding domain; Pyridine nucleotide-disulphide oxidoreductase, class-II; Pyridine nucleotide-disulphide oxidoreductase, class-II, active site; Thioredoxin reductase			; FAD-dependent pyridine nucleotide reductase signature; Pyridine nucleotide disulphide reductase class-II signature	; Pyridine nucleotide-disulphide oxidoreductase		; Pyridine nucleotide-disulphide oxidoreductases class-II active site.		; small thioredoxin reductase		; FAD/NAD(P)-binding domain	;  thioredoxin-disulfide reductase
V1036616	; Peptidase_C1B	; Cysteine peptidase, cysteine active site; Peptidase C1B, bleomycin hydrolase	; Cysteine proteinases		; Cysteine peptidase, cysteine active site; Peptidase C1B, bleomycin hydrolase		; (Full) aminopeptidase C (bleomycin hydrolase)		; Peptidase C1-like family		; Eukaryotic thiol (cysteine) proteases cysteine active site.				; Cysteine proteinases	
V1036725						; consensus disorder prediction										
V1036776	; beta_clamp	; DNA polymerase III, beta chain; DNA polymerase III, beta chain, C-terminal; DNA polymerase III, beta chain, N-terminal; DNA polymerase III, beta chain, central	; DNA Polymerase III; DNA Polymerase III; DNA Polymerase III		; DNA polymerase III, beta chain; DNA polymerase III, beta chain, C-terminal; DNA polymerase III, beta chain, N-terminal; DNA polymerase III, beta chain, central		; (Full) DNA polymerase III, beta subunit		; DNA polymerase III beta subunit, C-terminal domain; DNA polymerase III beta subunit, N-terminal domain; DNA polymerase III beta subunit, central domain					; DNA polymerase III beta subunit	; DNA clamp; DNA clamp; DNA clamp	;  DNA polymerase III, beta subunit
V1036779		; Membrane insertase OXA1/ALB3/YidC; Membrane insertase YidC/Oxa1, C-terminal			; Membrane insertase OXA1/ALB3/YidC; Membrane insertase YidC/Oxa1, C-terminal	; consensus disorder prediction			; 60Kd inner membrane protein							;  membrane protein insertase, YidC/Oxa1 family
V1036795	; REC	; ANTAR domain; CheY-like superfamily; Signal transduction response regulator, receiver domain; Winged helix-turn-helix DNA-binding domain	; winged helix repressor DNA binding domain		; ANTAR domain; CheY-like superfamily; Signal transduction response regulator, receiver domain; Winged helix-turn-helix DNA-binding domain	; consensus disorder prediction			; ANTAR domain; Response regulator receiver domain			; ANTAR domain profile.; Response regulatory domain profile.		; ; cheY-homologous receiver domain	; CheY-like	
V1036812	; HisRS-like_core	; Aminoacyl-tRNA synthetase, class II; Anticodon-binding; Histidine-tRNA ligase; Histidine-tRNA ligase/ATP phosphoribosyltransferase regulatory subunit	; Bira Bifunctional Protein; Domain 2; Bira Bifunctional Protein; Domain 2; Class II aaRS ABD-related		; Aminoacyl-tRNA synthetase, class II; Anticodon-binding; Histidine-tRNA ligase; Histidine-tRNA ligase/ATP phosphoribosyltransferase regulatory subunit		; (Full) histidyl-tRNA synthetase		; Anticodon binding domain; Histidyl-tRNA synthetase			; Aminoacyl-transfer RNA synthetases class-II family profile.			; Class II aaRS ABD-related; Class II aaRS and biotin synthetases; Class II aaRS and biotin synthetases	;  histidine--tRNA ligase
V1036831		; AAA+ ATPase domain; P-loop containing nucleoside triphosphate hydrolase; Signal recognition particle, SRP54 subunit, GTPase domain; Signal recognition particle, SRP54 subunit, helical bundle; Signal-recognition particle receptor FtsY	; P-loop containing nucleotide triphosphate hydrolases	; Signal recognition particle receptor FtsY [ftsY].	; AAA+ ATPase domain; P-loop containing nucleoside triphosphate hydrolase; Signal recognition particle, SRP54 subunit, GTPase domain; Signal recognition particle, SRP54 subunit, helical bundle; Signal-recognition particle receptor FtsY				; SRP54-type protein, GTPase domain; SRP54-type protein, helical bundle domain		; SRP54-type proteins GTP-binding domain signature.			; SRP54-type protein, GTPase domain; SRP54-type protein, helical bundle domain; ATPases associated with a variety of cellular activities	; P-loop containing nucleoside triphosphate hydrolases; Domain of the SRP/SRP receptor G-proteins	;  signal recognition particle-docking protein FtsY
V1036833	; DnaB_C	; DNA helicase DnaB, N-terminal/DNA primase DnaG, C-terminal; DNA helicase, DnaB type; DNA helicase, DnaB-like, C-terminal; DNA helicase, DnaB-like, N-terminal; P-loop containing nucleoside triphosphate hydrolase	; DNAb Helicase; Chain A; P-loop containing nucleotide triphosphate hydrolases		; DNA helicase DnaB, N-terminal/DNA primase DnaG, C-terminal; DNA helicase, DnaB type; DNA helicase, DnaB-like, C-terminal; DNA helicase, DnaB-like, N-terminal; P-loop containing nucleoside triphosphate hydrolase	; consensus disorder prediction			; DnaB-like helicase C terminal domain; DnaB-like helicase N terminal domain			; Superfamily 4 helicase domain profile.			; P-loop containing nucleoside triphosphate hydrolases; N-terminal domain of DnaB helicase	;  replicative DNA helicase
V1036839	; AAT_like	; Aminotransferase, class I/classII; Aminotransferase, class-II, pyridoxal-phosphate binding site; Histidinol-phosphate aminotransferase family; Pyridoxal phosphate-dependent transferase; Pyridoxal phosphate-dependent transferase, major region, subdomain 1; Pyridoxal phosphate-dependent transferase, major region, subdomain 2	; Type I PLP-dependent aspartate aminotransferase-like (Major domain); Aspartate Aminotransferase	; Histidinol-phosphate aminotransferase [hisC].	; Aminotransferase, class I/classII; Aminotransferase, class-II, pyridoxal-phosphate binding site; Histidinol-phosphate aminotransferase family; Pyridoxal phosphate-dependent transferase; Pyridoxal phosphate-dependent transferase, major region, subdomain 1; Pyridoxal phosphate-dependent transferase, major region, subdomain 2				; Aminotransferase class I and II		; Aminotransferases class-II pyridoxal-phosphate attachment site.				; PLP-dependent transferases	;  histidinol-phosphate transaminase
V1036976	; RNR_III	; ATP-cone domain; Formate C-acetyltransferase glycine radical, conserved site; Glycine radical domain; Ribonucleoside-triphosphate reductase, anaerobic			; ATP-cone domain; Formate C-acetyltransferase glycine radical, conserved site; Glycine radical domain; Ribonucleoside-triphosphate reductase, anaerobic	; consensus disorder prediction			; ATP cone domain; Anaerobic ribonucleoside-triphosphate reductase		; Glycine radical domain signature.	; ATP-cone domain profile.; Glycine radical domain profile.			; PFL-like glycyl radical enzymes; PFL-like glycyl radical enzymes	;  anaerobic ribonucleoside-triphosphate reductase
V1037047		; FKBP-type peptidyl-prolyl cis-trans isomerase domain; Trigger factor; Trigger factor, C-terminal; Trigger factor, ribosome-binding, bacterial; Trigger factor/SurA domain	; Trigger factor ribosome-binding domain; Trigger factor	; Trigger factor [tig].	; FKBP-type peptidyl-prolyl cis-trans isomerase domain; Trigger factor; Trigger factor, C-terminal; Trigger factor, ribosome-binding, bacterial; Trigger factor/SurA domain		; (Full/Desc.) FKBP-type peptidyl-prolyl cis-trans isomerase (trigger factor)		; Bacterial trigger factor protein (TF); Bacterial trigger factor protein (TF) C-terminus; FKBP-type peptidyl-prolyl cis-trans isomerase						; FKBP-like; Triger factor/SurA peptide-binding domain-like; Trigger factor ribosome-binding domain	;  trigger factor
V1037188	; TRX_family	; Thioredoxin domain; Thioredoxin-like fold	; Glutaredoxin		; Thioredoxin domain; Thioredoxin-like fold				; Thioredoxin						; Thioredoxin-like	
V1037258		; Branched-chain amino acid transport system II carrier protein			; Branched-chain amino acid transport system II carrier protein				; Branched-chain amino acid transport protein							;  branched-chain amino acid transport system II carrier protein
V1037287	; Obg	; GTP binding domain; GTP-binding protein OBG, C-terminal; GTP-binding protein Obg/CgtA; GTP1/OBG domain; GTP1/OBG, conserved site; OBG-type guanine nucleotide-binding (G) domain; P-loop containing nucleoside triphosphate hydrolase	; Obg GTP-binding protein N-terminal domain; P-loop containing nucleotide triphosphate hydrolases	; GTPase Obg [obg].	; GTP binding domain; GTP-binding protein OBG, C-terminal; GTP-binding protein Obg/CgtA; GTP1/OBG domain; GTP1/OBG, conserved site; OBG-type guanine nucleotide-binding (G) domain; P-loop containing nucleoside triphosphate hydrolase	; consensus disorder prediction		; GTP1/OBG GTP-binding protein family signature	; 50S ribosome-binding GTPase; Domain of unknown function (DUF1967); GTP1/OBG		; GTP1/OBG family signature.	; OBG-type guanine nucleotide-binding (G) domain profile.			; Obg GTP-binding protein C-terminal domain; Obg GTP-binding protein N-terminal domain; P-loop containing nucleoside triphosphate hydrolases	;  Obg family GTPase CgtA;  Obg family GTPase CgtA, C-terminal extension
V1037346		; Ribosomal protein S5 domain 2-type fold; Ribosomal protein S5 domain 2-type fold, subgroup; Ribosomal protein S9; Ribosomal protein S9, bacterial/plastid; Ribosomal protein S9, conserved site		; 30S ribosomal protein S9 [rpsI].	; Ribosomal protein S5 domain 2-type fold; Ribosomal protein S5 domain 2-type fold, subgroup; Ribosomal protein S9; Ribosomal protein S9, bacterial/plastid; Ribosomal protein S9, conserved site	; consensus disorder prediction			; Ribosomal protein S9/S16		; Ribosomal protein S9 signature.				; Ribosomal protein S5 domain 2-like	
V1037446	; GT2_GlmU_N_bac; LbH_GlmU_C	; Bifunctional UDP-N-acetylglucosamine pyrophosphorylase/glucosamine-1-phosphate N-acetyltransferase; Hexapeptide repeat; MobA-like NTP transferase; Nucleotide-diphospho-sugar transferases; Trimeric LpxA-like	; Spore Coat Polysaccharide Biosynthesis Protein SpsA; Chain A; Hexapeptide repeat proteins	; Bifunctional protein GlmU [glmU].	; Bifunctional UDP-N-acetylglucosamine pyrophosphorylase/glucosamine-1-phosphate N-acetyltransferase; Hexapeptide repeat; MobA-like NTP transferase; Nucleotide-diphospho-sugar transferases; Trimeric LpxA-like				; Bacterial transferase hexapeptide (six repeats); MobA-like NTP transferase domain						; Nucleotide-diphospho-sugar transferases; Trimeric LpxA-like enzymes	;  UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase
V1037465		; Uncharacterised protein family UPF0478			; Uncharacterised protein family UPF0478	; consensus disorder prediction			; Bacterial protein of unknown function (DUF948)							
V1037529		; Beta-lactamase/transpeptidase-like; Concanavalin A-like lectin/glucanase domain; Zinc-ribbon domain	; DD-peptidase/beta-lactamase superfamily		; Beta-lactamase/transpeptidase-like; Concanavalin A-like lectin/glucanase domain; Zinc-ribbon domain	; consensus disorder prediction			; Beta-lactamase enzyme family; zinc-ribbon domain						; beta-lactamase/transpeptidase-like	
V1037756															; Pentapeptide repeat-like	
V1037878	; crotonase-like	; ClpP/crotonase-like domain; Crotonase superfamily	; 2-enoyl-CoA Hydratase; Chain A		; ClpP/crotonase-like domain; Crotonase superfamily				; Enoyl-CoA hydratase/isomerase						; ClpP/crotonase	
V1038064						; consensus disorder prediction										
V1038256		; FIVAR domain; Immunoglobulin/albumin-binding domain	; Immunoglobulin FC; Immunoglobulin FC; Immunoglobulin FC; Immunoglobulin FC; Immunoglobulin FC; Immunoglobulin FC		; FIVAR domain; Immunoglobulin/albumin-binding domain	; consensus disorder prediction			; Uncharacterised Sugar-binding Domain						; Bacterial immunoglobulin/albumin-binding domains	
V1038266	; LepA; lepA_C; lepA_II	; Elongation factor 4; Elongation factor G, III-V domain; GTP-binding protein LepA, C-terminal; P-loop containing nucleoside triphosphate hydrolase; Small GTP-binding protein domain; Tr-type G domain, conserved site; Transcription factor, GTP-binding domain; Translation elongation factor EFG, V domain; Translation elongation factor EFTu-like, domain 2; Translation protein, beta-barrel domain	; Elongation Factor G (Translational Gtpase); Translation factors; P-loop containing nucleotide triphosphate hydrolases	; Elongation factor 4 [lepA].	; Elongation factor 4; Elongation factor G, III-V domain; GTP-binding protein LepA, C-terminal; P-loop containing nucleoside triphosphate hydrolase; Small GTP-binding protein domain; Tr-type G domain, conserved site; Transcription factor, GTP-binding domain; Translation elongation factor EFG, V domain; Translation elongation factor EFTu-like, domain 2; Translation protein, beta-barrel domain	; consensus disorder prediction		; GTP-binding elongation factor signature	; Elongation factor G C-terminus; Elongation factor Tu GTP binding domain; Elongation factor Tu domain 2; GTP-binding protein LepA C-terminus		; Translational (tr)-type guanine nucleotide-binding (G) domain signature.	; Translational (tr)-type guanine nucleotide-binding (G) domain profile.		; Elongation factor G C-terminus	; EF-G C-terminal domain-like; EF-G C-terminal domain-like; P-loop containing nucleoside triphosphate hydrolases; Translation proteins	;  elongation factor 4;  small GTP-binding protein domain
V1038295	; AlaRS_core	; Alanine-tRNA ligase, class IIc; Alanine-tRNA ligase, class IIc, anti-codon-binding domain; Alanine-tRNA ligase, eukaryota/bacteria; Alanyl-tRNA synthetase, class IIc, N-terminal; Alanyl-tRNA synthetase, class IIc, core domain; DHHA1 domain; Threonyl/alanyl tRNA synthetase, SAD; Threonyl/alanyl tRNA synthetase, class II-like, putative editing domain; Translation protein, beta-barrel domain	; Bira Bifunctional Protein; Domain 2	; Alanine--tRNA ligase [alaS].	; Alanine-tRNA ligase, class IIc; Alanine-tRNA ligase, class IIc, anti-codon-binding domain; Alanine-tRNA ligase, eukaryota/bacteria; Alanyl-tRNA synthetase, class IIc, N-terminal; Alanyl-tRNA synthetase, class IIc, core domain; DHHA1 domain; Threonyl/alanyl tRNA synthetase, SAD; Threonyl/alanyl tRNA synthetase, class II-like, putative editing domain; Translation protein, beta-barrel domain			; Alanyl-tRNA synthetase signature	; DHHA1 domain; Threonyl and Alanyl tRNA synthetase second additional domain; tRNA synthetases class II (A)			; Alanyl-transfer RNA synthetases family profile.		; Threonyl and Alanyl tRNA synthetase second additional domain	; Class II aaRS and biotin synthetases; Translation proteins; ThrRS/AlaRS common domain; Putative anticodon-binding domain of alanyl-tRNA synthetase (AlaRS)	;  alanine--tRNA ligase
V1038306		; Protein of unknown function DUF1273			; Protein of unknown function DUF1273				; Protein of unknown function (DUF1273)						; MCP/YpsA-like	
V1038350		; 3-hydroxyacyl-CoA dehydrogenase; 3-hydroxyacyl-CoA dehydrogenase, C-terminal; 3-hydroxyacyl-CoA dehydrogenase, NAD binding; 3-hydroxyacyl-CoA dehydrogenase, conserved site; 6-phosphogluconate dehydrogenase C-terminal domain-like; 6-phosphogluconate dehydrogenase, domain 2; NAD(P)-binding domain	; NAD(P)-binding Rossmann-like Domain; N-(1-d-carboxylethyl)-l-norvaline Dehydrogenase; domain 2		; 3-hydroxyacyl-CoA dehydrogenase; 3-hydroxyacyl-CoA dehydrogenase, C-terminal; 3-hydroxyacyl-CoA dehydrogenase, NAD binding; 3-hydroxyacyl-CoA dehydrogenase, conserved site; 6-phosphogluconate dehydrogenase C-terminal domain-like; 6-phosphogluconate dehydrogenase, domain 2; NAD(P)-binding domain		; (Full) 3-hydroxyacyl-CoA dehydrogenase		; 3-hydroxyacyl-CoA dehydrogenase, C-terminal domain; 3-hydroxyacyl-CoA dehydrogenase, NAD binding domain		; 3-hydroxyacyl-CoA dehydrogenase signature.				; 6-phosphogluconate dehydrogenase C-terminal domain-like; NAD(P)-binding Rossmann-fold domains	
V1038505															; Pentapeptide repeat-like	
V1039651									; Dolichyl-phosphate-mannose-protein mannosyltransferase							
V1039997		; FIVAR domain; Immunoglobulin/albumin-binding domain; Protein G-related albumin-binding (GA) module	; Immunoglobulin FC; Immunoglobulin FC; Immunoglobulin FC; Immunoglobulin FC; Immunoglobulin FC; Immunoglobulin FC; Immunoglobulin FC		; FIVAR domain; Immunoglobulin/albumin-binding domain; Protein G-related albumin-binding (GA) module	; consensus disorder prediction			; GA module; Uncharacterised Sugar-binding Domain						; Bacterial immunoglobulin/albumin-binding domains; Bacterial immunoglobulin/albumin-binding domains	
V1040625	; PASTA_pknB	; PASTA domain; Zinc-ribbon domain			; PASTA domain; Zinc-ribbon domain				; PASTA domain; zinc-ribbon domain			; PASTA domain profile.		; ; ; 		
V1040864		; Ribosomal protein S18; Ribosomal protein S18, conserved site	; 30s Ribosomal Protein S18	; 30S ribosomal protein S18 [rpsR].	; Ribosomal protein S18; Ribosomal protein S18, conserved site			; Ribosomal protein S18 family signature	; Ribosomal protein S18	; RIBOSOMAL S18 RIBONUCLEOPROTEIN 30S RRNA-BINDING RNA-BINDING CHLOROPLAST PLASTID MITOCHONDRIAL ACETYLATION	; Ribosomal protein S18 signature.				; Ribosomal protein S18	;  ribosomal protein bS18
V1040907		; FIVAR domain	; Immunoglobulin FC; Immunoglobulin FC; Immunoglobulin FC		; FIVAR domain				; Uncharacterised Sugar-binding Domain							
V1041526		; Preprotein translocase SecG subunit			; Preprotein translocase SecG subunit			; Protein-export SecG membrane protein signature	; Preprotein translocase SecG subunit							;  preprotein translocase, SecG subunit
V1041550						; consensus disorder prediction										
V1041779						; consensus disorder prediction										
V1042061		; Transmembrane protein TqsA-like			; Transmembrane protein TqsA-like	; consensus disorder prediction			; AI-2E family transporter							
V1042097	; EFTU_II; EFTU_III; EF_Tu	; Elongation factor Tu, domain 2; P-loop containing nucleoside triphosphate hydrolase; Small GTP-binding protein domain; Tr-type G domain, conserved site; Transcription factor, GTP-binding domain; Translation elongation factor EF1A/initiation factor IF2gamma, C-terminal; Translation elongation factor EFTu-like, domain 2; Translation elongation factor EFTu/EF1A, C-terminal; Translation elongation factor EFTu/EF1A, bacterial/organelle; Translation protein, beta-barrel domain	; Translation factors; P-loop containing nucleotide triphosphate hydrolases; Translation factors	; Elongation factor Tu [tuf].	; Elongation factor Tu, domain 2; P-loop containing nucleoside triphosphate hydrolase; Small GTP-binding protein domain; Tr-type G domain, conserved site; Transcription factor, GTP-binding domain; Translation elongation factor EF1A/initiation factor IF2gamma, C-terminal; Translation elongation factor EFTu-like, domain 2; Translation elongation factor EFTu/EF1A, C-terminal; Translation elongation factor EFTu/EF1A, bacterial/organelle; Translation protein, beta-barrel domain			; GTP-binding elongation factor signature	; Elongation factor Tu C-terminal domain; Elongation factor Tu GTP binding domain; Elongation factor Tu domain 2		; Translational (tr)-type guanine nucleotide-binding (G) domain signature.	; Translational (tr)-type guanine nucleotide-binding (G) domain profile.			; EF-Tu/eEF-1alpha/eIF2-gamma C-terminal domain; Translation proteins; P-loop containing nucleoside triphosphate hydrolases	;  translation elongation factor Tu;  small GTP-binding protein domain
V1042252	; PTS_IIA_man; PTS_IIB_man	; PTS system mannose/sorbose specific IIA subunit; Phosphotransferase system, mannose family IIA component; Phosphotransferase system, mannose-type IIA component; Phosphotransferase system, sorbose subfamily IIB component	; Fructose Permease		; PTS system mannose/sorbose specific IIA subunit; Phosphotransferase system, mannose family IIA component; Phosphotransferase system, mannose-type IIA component; Phosphotransferase system, sorbose subfamily IIB component				; PTS system fructose IIA component; PTS system sorbose subfamily IIB component			; PTS_EIIA type-4 domain profile.; PTS_EIIB type-4 domain profile.			; PTS IIb component; PTS system fructose IIA component-like	;  PTS system, mannose/fructose/sorbose family, IIA component
V1042360		; Transposase InsH, N-terminal; Transposase, IS4-like			; Transposase InsH, N-terminal; Transposase, IS4-like				; Transposase DDE domain; Transposase domain (DUF772)							
V1042557		; Polypeptide-transport-associated, FtsQ-type			; Polypeptide-transport-associated, FtsQ-type				; POTRA domain, FtsQ-type							
V1043505		; Protein of unknown function DUF4191			; Protein of unknown function DUF4191	; consensus disorder prediction			; Domain of unknown function (DUF4191)	; MEMBRANE INTEGRAL TRANSMEMBRANE RV2219/MT2276 NARROWLY PROBABLE PRECURSOR SIGNAL MLCB22.21						
V1044147		; Peptidase C1B, bleomycin hydrolase	; Cysteine proteinases		; Peptidase C1B, bleomycin hydrolase				; Peptidase C1-like family						; Cysteine proteinases	
V1044154	; ABC_PstB_phosphate_transporter	; ABC transporter, conserved site; ABC transporter-like; P-loop containing nucleoside triphosphate hydrolase; Phosphate transport system permease protein 1	; P-loop containing nucleotide triphosphate hydrolases; P-loop containing nucleotide triphosphate hydrolases		; ABC transporter, conserved site; ABC transporter-like; P-loop containing nucleoside triphosphate hydrolase; Phosphate transport system permease protein 1				; ABC transporter		; ABC transporters family signature.				; P-loop containing nucleoside triphosphate hydrolases	
V1044207		; Methioninyl-tRNA synthetase core domain; Methionyl-tRNA synthetase, Zn-domain; Methionyl/Leucyl tRNA synthetase; Rossmann-like alpha/beta/alpha sandwich fold	; HUPs; HUPs		; Methioninyl-tRNA synthetase core domain; Methionyl-tRNA synthetase, Zn-domain; Methionyl/Leucyl tRNA synthetase; Rossmann-like alpha/beta/alpha sandwich fold			; Methionyl-tRNA synthetase signature	; tRNA synthetases class I (M)						; Nucleotidylyl transferase; Nucleotidylyl transferase; Methionyl-tRNA synthetase (MetRS), Zn-domain	
V1045608		; Ribosomal protein S2, flavodoxin-like domain	; Glucose-6-phosphate isomerase like protein; domain 1		; Ribosomal protein S2, flavodoxin-like domain	; consensus disorder prediction									; Ribosomal protein S2	
V1045681		; Uncharacterised membrane protein YitT			; Uncharacterised membrane protein YitT				; Uncharacterised 5xTM membrane BCR, YitT family COG1284							
V1046963						; consensus disorder prediction										
V1046995	; F1-ATPase_gamma	; ATP synthase, F1 complex, gamma subunit; ATP synthase, F1 complex, gamma subunit conserved site		; ATP synthase gamma chain [atpG].	; ATP synthase, F1 complex, gamma subunit; ATP synthase, F1 complex, gamma subunit conserved site			; ATP synthase gamma subunit signature	; ATP synthase		; ATP synthase gamma subunit signature.				; ATP synthase (F1-ATPase), gamma subunit; ATP synthase (F1-ATPase), gamma subunit	;  ATP synthase F1, gamma subunit
V1047042		; SLAP domain, Lactobacillus			; SLAP domain, Lactobacillus	; consensus disorder prediction			; Bacterial surface layer protein							
V1047095		; Phage tail tube protein 1			; Phage tail tube protein 1				; Phage tail tube protein							
V1047169		; DNA polymerase III delta, N-terminal; DNA polymerase III, clamp loader complex, gamma/delta/delta subunit, C-terminal; DNA polymerase III, delta subunit; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases		; DNA polymerase III delta, N-terminal; DNA polymerase III, clamp loader complex, gamma/delta/delta subunit, C-terminal; DNA polymerase III, delta subunit; P-loop containing nucleoside triphosphate hydrolase				; DNA polymerase III, delta subunit						; P-loop containing nucleoside triphosphate hydrolases; post-AAA+ oligomerization domain-like	;  DNA polymerase III, delta subunit
V1047208	; EF-G; EFG_mtEFG1_IV; EFG_mtEFG_C; EFG_mtEFG_II	; Elongation factor G, III-V domain; P-loop containing nucleoside triphosphate hydrolase; Ribosomal protein S5 domain 2-type fold; Ribosomal protein S5 domain 2-type fold, subgroup; Small GTP-binding protein domain; Tr-type G domain, conserved site; Transcription factor, GTP-binding domain; Translation elongation factor EFG, V domain; Translation elongation factor EFG/EF2; Translation elongation factor EFG/EF2, domain IV; Translation elongation factor EFTu-like, domain 2; Translation protein, beta-barrel domain	; P-loop containing nucleotide triphosphate hydrolases; Translation factors; Elongation Factor G (Translational Gtpase)	; Elongation factor G [fusA].	; Elongation factor G, III-V domain; P-loop containing nucleoside triphosphate hydrolase; Ribosomal protein S5 domain 2-type fold; Ribosomal protein S5 domain 2-type fold, subgroup; Small GTP-binding protein domain; Tr-type G domain, conserved site; Transcription factor, GTP-binding domain; Translation elongation factor EFG, V domain; Translation elongation factor EFG/EF2; Translation elongation factor EFG/EF2, domain IV; Translation elongation factor EFTu-like, domain 2; Translation protein, beta-barrel domain			; GTP-binding elongation factor signature	; Elongation Factor G, domain II; Elongation factor G C-terminus; Elongation factor G, domain IV; Elongation factor Tu GTP binding domain; Elongation factor Tu domain 2		; Translational (tr)-type guanine nucleotide-binding (G) domain signature.	; Translational (tr)-type guanine nucleotide-binding (G) domain profile.		; Elongation factor G C-terminus; Elongation factor G, domain IV	; P-loop containing nucleoside triphosphate hydrolases; EF-G C-terminal domain-like; Ribosomal protein S5 domain 2-like; EF-G C-terminal domain-like; Translation proteins	;  translation elongation factor G;  small GTP-binding protein domain
V1047240		; Phosphotransferase system, sugar-specific permease component			; Phosphotransferase system, sugar-specific permease component				; PTS system sugar-specific permease component							
V1047277	; ParA	; AAA domain; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases		; AAA domain; P-loop containing nucleoside triphosphate hydrolase				; AAA domain						; P-loop containing nucleoside triphosphate hydrolases	
