Gene	EC_number	EC_Annotation
V1840159	ec:4.4.1.8	 cystathionine beta-lyase; beta-cystathionase; cystine lyase; cystathionine L-homocysteine-lyase (deaminating); L-cystathionine L-homocysteine-lyase (deaminating); CBL
V1840168	ec:4.1.2.13	 fructose-bisphosphate aldolase; aldolase; fructose-1,6-bisphosphate triosephosphate-lyase; fructose diphosphate aldolase; diphosphofructose aldolase; fructose 1,6-diphosphate aldolase; ketose 1-phosphate aldolase; phosphofructoaldolase; zymohexase; fructoaldolase; fructose 1-phosphate aldolase; fructose 1-monophosphate aldolase; 1,6-diphosphofructose aldolase; SMALDO; D-fructose-1,6-bisphosphate D-glyceraldehyde-3-phosphate-lyase
V1840228	ec:6.3.4.3	 formate---tetrahydrofolate ligase; formyltetrahydrofolate synthetase; 10-formyltetrahydrofolate synthetase; tetrahydrofolic formylase; tetrahydrofolate formylase
V1840240	ec:1.4.1.1	 alanine dehydrogenase; AlaDH; L-alanine dehydrogenase; NAD+-linked alanine dehydrogenase; alpha-alanine dehydrogenase; NAD+-dependent alanine dehydrogenase; alanine oxidoreductase; NADH-dependent alanine dehydrogenase ec:1.4.1.10 glycine dehydrogenase ec:1.4.1.11 L-erythro-3,5-diaminohexanoate dehydrogenase; L-3,5-diaminohexanoate dehydrogenase ec:1.4.1.12 2,4-diaminopentanoate dehydrogenase; 2,4-diaminopentanoic acid C4 dehydrogenase ec:1.4.1.13 glutamate synthase (NADPH); glutamate (reduced nicotinamide adenine dinucleotide phosphate) synthase; L-glutamate synthase; L-glutamate synthetase; glutamate synthetase (NADP); NADPH-dependent glutamate synthase; glutamine-ketoglutaric aminotransferase; NADPH-glutamate synthase; NADPH-linked glutamate synthase; glutamine amide-2-oxoglutarate aminotransferase (oxidoreductase, NADP); L-glutamine:2-oxoglutarate aminotransferase, NADPH oxidizing; GOGAT ec:1.4.1.14 glutamate synthase (NADH); glutamate (reduced nicotinamide adenine dinucleotide) synthase; NADH: GOGAT; L-glutamate synthase (NADH); L-glutamate synthetase; NADH-glutamate synthase; NADH-dependent glutamate synthase; glutamate synthase (NADH) ec:1.4.1.15 lysine dehydrogenase ec:1.4.1.16 diaminopimelate dehydrogenase; meso-alpha,epsilon-diaminopimelate dehydrogenase; meso-diaminopimelate dehydrogenase ec:1.4.1.17 N-methylalanine dehydrogenase ec:1.4.1.18 lysine 6-dehydrogenase; L-lysine epsilon-dehydrogenase; L-lysine 6-dehydrogenase; LysDH ec:1.4.1.19 tryptophan dehydrogenase; NAD(P)+-L-tryptophan dehydrogenase; L-tryptophan dehydrogenase; L-Trp-dehydrogenase; TDH ec:2.6.1.53 Transferred to 1.4.1.13
V1840259	ec:2.7.1.40	 pyruvate kinase; phosphoenolpyruvate kinase; phosphoenol transphosphorylase
V1840285	ec:6.1.1.21	 histidine---tRNA ligase; histidyl-tRNA synthetase; histidyl-transfer ribonucleate synthetase; histidine translase
V1840319	ec:3.4.11.18	 methionyl aminopeptidase; methionine aminopeptidase; peptidase M; L-methionine aminopeptidase; MAP
V1840351	ec:2.7.7.7	 DNA-directed DNA polymerase; DNA polymerase I; DNA polymerase II; DNA polymerase III; DNA polymerase alpha; DNA polymerase beta; DNA polymerase gamma; DNA nucleotidyltransferase (DNA-directed); deoxyribonucleate nucleotidyltransferase; deoxynucleate polymerase; deoxyribonucleic acid duplicase; deoxyribonucleic acid polymerase; deoxyribonucleic duplicase; deoxyribonucleic polymerase; deoxyribonucleic polymerase I; DNA duplicase; DNA nucleotidyltransferase; DNA polymerase; DNA replicase; DNA-dependent DNA polymerase; duplicase; Klenow fragment; sequenase; Taq DNA polymerase; Taq Pol I; Tca DNA polymerase ec:2.7.7.21 Transferred to 2.7.7.72 ec:2.7.7.25 Transferred to 2.7.7.72 ec:2.7.7.70 D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase; D-beta-D-heptose 7-phosphate kinase/D-beta-D-heptose 1-phosphate adenylyltransferase; D-glycero-D-manno-heptose-1beta-phosphate adenylyltransferase; hldE (gene name); rfaE (gene name) ec:2.7.7.71 D-glycero-alpha-D-manno-heptose 1-phosphate guanylyltransferase; hddC (gene name); gmhD (gene name) ec:2.7.7.72 CCA tRNA nucleotidyltransferase; CCA-adding enzyme; tRNA adenylyltransferase; tRNA cytidylyltransferase; tRNA CCA-pyrophosphorylase; tRNA-nucleotidyltransferase; transfer-RNA nucleotidyltransferase; transfer ribonucleic acid nucleotidyl transferase; CTP(ATP):tRNA nucleotidyltransferase; transfer ribonucleate adenylyltransferase; transfer ribonucleate adenyltransferase; transfer RNA adenylyltransferase; transfer ribonucleate nucleotidyltransferase; ATP (CTP):tRNA nucleotidyltransferase; ribonucleic cytidylic cytidylic adenylic pyrophosphorylase; transfer ribonucleic adenylyl (cytidylyl) transferase; transfer ribonucleic-terminal trinucleotide nucleotidyltransferase; transfer ribonucleate cytidylyltransferase; ribonucleic cytidylyltransferase; -C-C-A pyrophosphorylase; ATP(CTP)-tRNA nucleotidyltransferase; tRNA adenylyl(cytidylyl)transferase; CTP:tRNA cytidylyltransferase ec:2.7.7.73 sulfur carrier protein ThiS adenylyltransferase; thiF (gene name) ec:2.7.7.74 1L-myo-inositol 1-phosphate cytidylyltransferase; CTP:inositol-1-phosphate cytidylyltransferase (bifunctional CTP:inositol-1-phosphate cytidylyltransferase/CDP-inositol:inositol-1-phosphate transferase (IPCT/DIPPS)); IPCT (bifunctional CTP:inositol-1-phosphate cytidylyltransferase/CDP-inositol:inositol-1-phosphate transferase (IPCT/DIPPS)); L-myo-inositol-1-phosphate cytidylyltransferase ec:2.7.7.75 molybdopterin adenylyltransferase; MogA; Cnx1 (ambiguous) ec:2.7.7.76 molybdenum cofactor cytidylyltransferase; MocA; CTP:molybdopterin cytidylyltransferase; MoCo cytidylyltransferase; Mo-MPT cytidyltransferase ec:2.7.7.77 molybdenum cofactor guanylyltransferase; MobA; MoCo guanylyltransferase ec:2.7.7.78 GDP-D-glucose phosphorylase ec:2.7.7.79 tRNAHis guanylyltransferase; histidine tRNA guanylyltransferase; Thg1p (ambiguous); Thg1 (ambiguous)
V1840354	ec:1.16.3.1	 ferroxidase; ceruloplasmin; caeruloplasmin; ferroxidase I; iron oxidase; iron(II):oxygen oxidoreductase; ferro:O2 oxidoreductase; iron II:oxygen oxidoreductase; hephaestin; HEPH
V1840358	ec:2.7.1.49	 hydroxymethylpyrimidine kinase; hydroxymethylpyrimidine kinase (phosphorylating)
V1840453	ec:3.1.5.1	 dGTPase; deoxy-GTPase; deoxyguanosine 5-triphosphate triphosphohydrolase; deoxyguanosine triphosphatase; deoxyguanosine triphosphate triphosphohydrolase
V1840463	ec:2.8.1.4	 tRNA uracil 4-sulfurtransferase; thiI (gene name); transfer ribonucleate sulfurtransferase (ambiguous); RNA sulfurtransferase (ambiguous); ribonucleate sulfurtransferase (ambiguous); transfer RNA sulfurtransferase (ambiguous); transfer RNA thiolase (ambiguous); L-cysteine:tRNA sulfurtransferase (incorrect); tRNA sulfurtransferase (ambiguous)
V1840524	ec:2.1.3.3	 ornithine carbamoyltransferase; citrulline phosphorylase; ornithine transcarbamylase; OTC; carbamylphosphate-ornithine transcarbamylase; L-ornithine carbamoyltransferase; L-ornithine carbamyltransferase; L-ornithine transcarbamylase; ornithine carbamyltransferase
V1840589	ec:4.1.3.6	 citrate (pro-3S)-lyase; citrase; citratase; citritase; citridesmolase; citrate aldolase; citric aldolase; citrate lyase; citrate oxaloacetate-lyase; citrate oxaloacetate-lyase [(pro-3S)-CH2COO-->acetate]
V1840650	ec:5.4.99.25	 tRNA pseudouridine55 synthase; TruB; aCbf5; Pus4; YNL292w (gene name); Psi55 tRNA pseudouridine synthase; tRNA:Psi55-synthase; tRNA pseudouridine 55 synthase; tRNA:pseudouridine-55 synthase; Psi55 synthase; tRNA Psi55 synthase; tRNA:Psi55 synthase; tRNA-uridine55 uracil mutase; Pus10; tRNA-uridine54/55 uracil mutase
V1840668	ec:3.1.21.4	 type II site-specific deoxyribonuclease; type II restriction enzyme ec:3.1.23.1 Transferred to 3.1.21.4 ec:3.1.23.2 Transferred to 3.1.21.4 ec:3.1.23.3 Transferred to 3.1.21.4 ec:3.1.23.4 Transferred to 3.1.21.4 ec:3.1.23.5 Transferred to 3.1.21.4 ec:3.1.23.6 Transferred to 3.1.21.4 ec:3.1.23.7 Transferred to 3.1.21.4 ec:3.1.23.8 Transferred to 3.1.21.4 ec:3.1.23.9 Transferred to 3.1.21.4 ec:3.1.23.10 Transferred to 3.1.21.4 ec:3.1.23.11 Transferred to 3.1.21.4 ec:3.1.23.12 Transferred to 3.1.21.4 ec:3.1.23.13 Transferred to 3.1.21.4 ec:3.1.23.14 Transferred to 3.1.21.4 ec:3.1.23.15 Transferred to 3.1.21.4 ec:3.1.23.16 Transferred to 3.1.21.4 ec:3.1.23.17 Transferred to 3.1.21.4 ec:3.1.23.18 Transferred to 3.1.21.4 ec:3.1.23.19 Transferred to 3.1.21.4 ec:3.1.23.20 Transferred to 3.1.21.4 ec:3.1.23.21 Transferred to 3.1.21.4 ec:3.1.23.22 Transferred to 3.1.21.4 ec:3.1.23.23 Transferred to 3.1.21.4 ec:3.1.23.24 Transferred to 3.1.21.4 ec:3.1.23.25 Transferred to 3.1.21.4 ec:3.1.23.26 Transferred to 3.1.21.4 ec:3.1.23.27 Transferred to 3.1.21.4 ec:3.1.23.28 Transferred to 3.1.21.4 ec:3.1.23.29 Transferred to 3.1.21.4 ec:3.1.23.30 Transferred to 3.1.21.4 ec:3.1.23.31 Transferred to 3.1.21.4 ec:3.1.23.32 Transferred to 3.1.21.4 ec:3.1.23.33 Transferred to 3.1.21.4 ec:3.1.23.34 Transferred to 3.1.21.4 ec:3.1.23.35 Transferred to 3.1.21.4 ec:3.1.23.36 Transferred to 3.1.21.4 ec:3.1.23.37 Transferred to 3.1.21.4 ec:3.1.23.38 Transferred to 3.1.21.4 ec:3.1.23.39 Transferred to 3.1.21.4 ec:3.1.23.40 Transferred to 3.1.21.4 ec:3.1.23.41 Transferred to 3.1.21.4 ec:3.1.23.42 Transferred to 3.1.21.4 ec:3.1.23.43 Transferred to 3.1.21.4 ec:3.1.23.44 Transferred to 3.1.21.4 ec:3.1.23.45 Transferred to 3.1.21.4 ec:3.1.23.46 Transferred to 3.1.21.4 ec:3.1.23.47 Transferred to 3.1.21.4 ec:3.1.23.48 Transferred to 3.1.21.4 ec:3.1.23.49 Transferred to 3.1.21.4 ec:3.1.23.50 Transferred to 3.1.21.4 ec:3.1.23.51 Transferred to 3.1.21.4 ec:3.1.23.52 Transferred to 3.1.21.4 ec:3.1.23.53 Transferred to 3.1.21.4 ec:3.1.23.54 Transferred to 3.1.21.4 ec:3.1.23.55 Transferred to 3.1.21.4 ec:3.1.23.56 Transferred to 3.1.21.4 ec:3.1.23.57 Transferred to 3.1.21.4 ec:3.1.23.58 Transferred to 3.1.21.4 ec:3.1.23.59 Transferred to 3.1.21.4 ec:3.1.23.60 Transferred to 3.1.21.4 ec:3.1.23.61 Transferred to 3.1.21.4 ec:3.1.23.62 Transferred to 3.1.21.4 ec:3.1.23.63 Transferred to 3.1.21.4 ec:3.1.23.64 Transferred to 3.1.21.4 ec:3.1.23.65 Transferred to 3.1.21.4 ec:3.1.23.66 Transferred to 3.1.21.4 ec:3.1.23.67 Transferred to 3.1.21.4 ec:3.1.23.68 Transferred to 3.1.21.4 ec:3.1.23.69 Transferred to 3.1.21.4 ec:3.1.23.70 Transferred to 3.1.21.4 ec:3.1.23.71 Transferred to 3.1.21.4 ec:3.1.23.72 Transferred to 3.1.21.4 ec:3.1.23.73 Transferred to 3.1.21.4 ec:3.1.23.74 Transferred to 3.1.21.4 ec:3.1.23.75 Transferred to 3.1.21.4 ec:3.1.23.76 Transferred to 3.1.21.4 ec:3.1.23.77 Transferred to 3.1.21.4 ec:3.1.23.78 Transferred to 3.1.21.4 ec:3.1.23.79 Transferred to 3.1.21.4 ec:3.1.23.80 Transferred to 3.1.21.4 ec:3.1.23.81 Transferred to 3.1.21.4 ec:3.1.23.82 Transferred to 3.1.21.4 ec:3.1.23.83 Transferred to 3.1.21.4 ec:3.1.23.84 Transferred to 3.1.21.4 ec:3.1.23.85 Transferred to 3.1.21.4 ec:3.1.23.86 Transferred to 3.1.21.4 ec:3.1.23.87 Transferred to 3.1.21.4 ec:3.1.23.88 Transferred to 3.1.21.4 ec:3.1.23.89 Transferred to 3.1.21.4 ec:3.1.23.90 Transferred to 3.1.21.4 ec:3.1.23.91 Transferred to 3.1.21.4 ec:3.1.23.92 Transferred to 3.1.21.4 ec:3.1.23.93 Transferred to 3.1.21.4 ec:3.1.23.94 Transferred to 3.1.21.4 ec:3.1.23.95 Transferred to 3.1.21.4 ec:3.1.23.96 Transferred to 3.1.21.4 ec:3.1.23.97 Transferred to 3.1.21.4 ec:3.1.23.98 Transferred to 3.1.21.4 ec:3.1.23.99 Transferred to 3.1.21.4 ec:3.1.23.100 Transferred to 3.1.21.4 ec:3.1.23.101 Transferred to 3.1.21.4 ec:3.1.23.102 Transferred to 3.1.21.4 ec:3.1.23.103 Transferred to 3.1.21.4 ec:3.1.23.104 Transferred to 3.1.21.4 ec:3.1.23.105 Transferred to 3.1.21.4 ec:3.1.23.106 Transferred to 3.1.21.4 ec:3.1.23.107 Transferred to 3.1.21.4 ec:3.1.23.108 Transferred to 3.1.21.4 ec:3.1.23.109 Transferred to 3.1.21.4
V1840672	ec:3.2.1.4	 cellulase; endo-1,4-beta-D-glucanase; beta-1,4-glucanase; beta-1,4-endoglucan hydrolase; celluase A; cellulosin AP; endoglucanase D; alkali cellulase; cellulase A 3; celludextrinase; 9.5 cellulase; avicelase; pancellase SS; 1,4-(1,3;1,4)-beta-D-glucan 4-glucanohydrolase ec:3.2.1.40 alpha-L-rhamnosidase; alpha-L-rhamnosidase T; alpha-L-rhamnosidase N ec:3.2.1.41 pullulanase; limit dextrinase (erroneous); amylopectin 6-glucanohydrolase; bacterial debranching enzyme; debranching enzyme; alpha-dextrin endo-1,6-alpha-glucosidase; R-enzyme; pullulan alpha-1,6-glucanohydrolase ec:3.2.1.42 GDP-glucosidase; guanosine diphosphoglucosidase; guanosine diphosphate D-glucose glucohydrolase ec:3.2.1.43 beta-L-rhamnosidase ec:3.2.1.44 fucoidanase; alpha-L-fucosidase; poly(1,2-alpha-L-fucoside-4-sulfate) glycanohydrolase ec:3.2.1.45 glucosylceramidase; psychosine hydrolase; glucosphingosine glucosylhydrolase; GlcCer-beta-glucosidase; beta-D-glucocerebrosidase; glucosylcerebrosidase; beta-glucosylceramidase; ceramide glucosidase; glucocerebrosidase; glucosylsphingosine beta-glucosidase; glucosylsphingosine beta-D-glucosidase ec:3.2.1.46 galactosylceramidase; cerebroside galactosidase; galactocerebroside.beta-galactosidase; galactosylcerebrosidase; galactocerebrosidase; ceramide galactosidase; galactocerebroside galactosidase; galactosylceramide.beta-galactosidase; cerebroside beta-galactosidase; galactosylceramidase I; beta-galactosylceramidase; galactocerebroside-beta-D-galactosidase; lactosylceramidase I; beta-galactocerebrosidase; lactosylceramidase ec:3.2.1.47 galactosylgalactosylglucosylceramidase; trihexosyl ceramide galactosidase; ceramide trihexosidase; ceramidetrihexoside alpha-galactosidase; trihexosylceramide alpha-galactosidase; ceramidetrihexosidase ec:3.2.1.48 sucrose alpha-glucosidase; sucrose alpha-glucohydrolase; sucrase; sucrase-isomaltase; sucrose.alpha.-glucohydrolase; intestinal sucrase; sucrase(invertase) ec:3.2.1.49 alpha-N-acetylgalactosaminidase; alpha-acetylgalactosaminidase; N-acetyl-alpha-D-galactosaminidase; N-acetyl-alpha-galactosaminidase; alpha-NAGAL; alpha-NAGA; alpha-GalNAcase
V1840720	ec:1.21.4.2	 glycine reductase
V1840833	ec:3.6.1.13	 ADP-ribose diphosphatase; ADPribose pyrophosphatase; adenosine diphosphoribose pyrophosphatase; ADPR-PPase; ADP-ribose ribophosphohydrolase
V1840875	ec:2.2.1.1	 transketolase; glycolaldehydetransferase ec:2.2.1.10 2-amino-3,7-dideoxy-D-threo-hept-6-ulosonate synthase; ADH synthase; ADHS; MJ0400 (gene name) ec:2.2.1.11 6-deoxy-5-ketofructose 1-phosphate synthase; DKFP synthase ec:2.2.1.12 3-acetyloctanal synthase; pigD (gene name)
V1840904	ec:2.7.6.5	 GTP diphosphokinase; stringent factor; guanosine 3',5'-polyphosphate synthase; GTP pyrophosphokinase; ATP-GTP 3'-diphosphotransferase; guanosine 5',3'-polyphosphate synthetase; (p)ppGpp synthetase I; (p)ppGpp synthetase II; guanosine pentaphosphate synthetase; GPSI; GPSII
V1841025	ec:6.1.1.20	 phenylalanine---tRNA ligase; phenylalanyl-tRNA synthetase; phenylalanyl-transfer ribonucleate synthetase; phenylalanine-tRNA synthetase; phenylalanyl-transfer RNA synthetase; phenylalanyl-tRNA ligase; phenylalanyl-transfer RNA ligase; L-phenylalanyl-tRNA synthetase; phenylalanine translase
V1841043	ec:2.7.1.48	 uridine kinase; pyrimidine ribonucleoside kinase; uridine-cytidine kinase; uridine kinase (phosphorylating); uridine phosphokinase
V1841078	ec:6.3.2.8	 UDP-N-acetylmuramate---L-alanine ligase; MurC synthetase; UDP-N-acetylmuramoyl-L-alanine synthetase; uridine diphospho-N-acetylmuramoylalanine synthetase; UDP-N-acetylmuramoylalanine synthetase; L-alanine-adding enzyme; UDP-acetylmuramyl-L-alanine synthetase; UDPMurNAc-L-alanine synthetase; L-Ala ligase; uridine diphosphate N-acetylmuramate:L-alanine ligase; uridine 5'-diphosphate-N-acetylmuramyl-L-alanine synthetase; uridine-diphosphate-N-acetylmuramate:L-alanine ligase; UDP-MurNAc:L-alanine ligase; alanine-adding enzyme; UDP-N-acetylmuramyl:L-alanine ligase; UDP-N-acetylmuramate:L-alanine ligase (ADP-forming)
V1841084	ec:3.6.4.12	 DNA helicase; 3' to 5' DNA helicase; 3'-5' DNA helicase; 3'-5' PfDH; 5' to 3' DNA helicase; AvDH1; BACH1 helicase; BcMCM; BLM protein; BRCA1-associated C-terminal helicase; CeWRN-1; Dbp9p; DmRECQ5; DNA helicase 120; DNA helicase A; DNA helicase E; DNA helicase II; DNA helicase III; DNA helicase RECQL5beta; DNA helicase VI; dnaB; DnaB helicase E1; helicase HDH IV; Hel E; helicase DnaB; helicase domain of bacteriophage T7 gene 4 protein helicase; PcrA helicase; UvrD; hHcsA; Hmi1p; hPif1; MCM helicase; MCM protein; MER3 helicase; MER3 protein; MPH1; PcrA; PcrA helicase; PDH120; PfDH A; Pfh1p; PIF1
V1841102	ec:6.3.2.4	 D-alanine---D-alanine ligase; MurE synthetase [ambiguous]; alanine:alanine ligase (ADP-forming); alanylalanine synthetase ec:6.3.2.28 Transferred to 6.3.2.49 ec:6.3.2.40 cyclopeptine synthase ec:6.3.2.41 N-acetylaspartylglutamate synthase; N-acetylaspartylglutamate synthetase; NAAG synthetase; NAAGS; RIMKLA (gene name) (ambiguous); RIMKLB (gene name) (ambiguous) ec:6.3.2.42 N-acetylaspartylglutamylglutamate synthase; N-acetylaspartylglutamylglutamate synthetase; NAAG(2) synthase; NAAG synthetase II; NAAGS-II; RIMKLA (gene name) (ambiguous) ec:6.3.2.43 [lysine-biosynthesis-protein LysW]---L-2-aminoadipate ligase; alpha-aminoadipate-lysW ligase lysX (gene name); LysX (ambiguous); AAA---LysW ligase ec:6.3.2.44 pantoate---beta-alanine ligase (ADP-forming); pantothenate synthetase (ambiguous); pantoate---beta-alanine ligase (ambiguous) ec:6.3.2.45 UDP-N-acetylmuramate---L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptanedioate ligase; murein peptide ligase; Mpl; yjfG (gene name); UDP-MurNAc:L-Ala-gamma-D-Glu-meso-A2pm ligase; UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase ec:6.3.2.46 fumarate---(S)-2,3-diaminopropanoate ligase; DdaG; fumarate:(S)-2,3-diaminopropanoate ligase (AMP-forming) ec:6.3.2.47 dapdiamide synthase; DdaF; dapdiamide A synthase ec:6.3.2.48 L-arginine-specific L-amino acid ligase; RizA; L-amino acid ligase RizA ec:6.3.2.49 L-alanine---L-anticapsin ligase; BacD; alanine-anticapsin ligase; L-Ala-L-anticapsin ligase; ywfE (gene name)
V1841202	ec:2.1.1.176	 16S rRNA (cytosine967-C5)-methyltransferase; rsmB (gene name); fmu (gene name); 16S rRNA m5C967 methyltransferase
V1841208	ec:2.7.7.75	 molybdopterin adenylyltransferase; MogA; Cnx1 (ambiguous)
V1841213	ec:2.7.7.18	 nicotinate-nucleotide adenylyltransferase; deamido-NAD+ pyrophosphorylase; nicotinate mononucleotide adenylyltransferase; deamidonicotinamide adenine dinucleotide pyrophosphorylase; NaMN-ATase; nicotinic acid mononucleotide adenylyltransferase
V1841257	ec:2.7.7.7	 DNA-directed DNA polymerase; DNA polymerase I; DNA polymerase II; DNA polymerase III; DNA polymerase alpha; DNA polymerase beta; DNA polymerase gamma; DNA nucleotidyltransferase (DNA-directed); deoxyribonucleate nucleotidyltransferase; deoxynucleate polymerase; deoxyribonucleic acid duplicase; deoxyribonucleic acid polymerase; deoxyribonucleic duplicase; deoxyribonucleic polymerase; deoxyribonucleic polymerase I; DNA duplicase; DNA nucleotidyltransferase; DNA polymerase; DNA replicase; DNA-dependent DNA polymerase; duplicase; Klenow fragment; sequenase; Taq DNA polymerase; Taq Pol I; Tca DNA polymerase ec:2.7.7.21 Transferred to 2.7.7.72 ec:2.7.7.25 Transferred to 2.7.7.72 ec:2.7.7.70 D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase; D-beta-D-heptose 7-phosphate kinase/D-beta-D-heptose 1-phosphate adenylyltransferase; D-glycero-D-manno-heptose-1beta-phosphate adenylyltransferase; hldE (gene name); rfaE (gene name) ec:2.7.7.71 D-glycero-alpha-D-manno-heptose 1-phosphate guanylyltransferase; hddC (gene name); gmhD (gene name) ec:2.7.7.72 CCA tRNA nucleotidyltransferase; CCA-adding enzyme; tRNA adenylyltransferase; tRNA cytidylyltransferase; tRNA CCA-pyrophosphorylase; tRNA-nucleotidyltransferase; transfer-RNA nucleotidyltransferase; transfer ribonucleic acid nucleotidyl transferase; CTP(ATP):tRNA nucleotidyltransferase; transfer ribonucleate adenylyltransferase; transfer ribonucleate adenyltransferase; transfer RNA adenylyltransferase; transfer ribonucleate nucleotidyltransferase; ATP (CTP):tRNA nucleotidyltransferase; ribonucleic cytidylic cytidylic adenylic pyrophosphorylase; transfer ribonucleic adenylyl (cytidylyl) transferase; transfer ribonucleic-terminal trinucleotide nucleotidyltransferase; transfer ribonucleate cytidylyltransferase; ribonucleic cytidylyltransferase; -C-C-A pyrophosphorylase; ATP(CTP)-tRNA nucleotidyltransferase; tRNA adenylyl(cytidylyl)transferase; CTP:tRNA cytidylyltransferase ec:2.7.7.73 sulfur carrier protein ThiS adenylyltransferase; thiF (gene name) ec:2.7.7.74 1L-myo-inositol 1-phosphate cytidylyltransferase; CTP:inositol-1-phosphate cytidylyltransferase (bifunctional CTP:inositol-1-phosphate cytidylyltransferase/CDP-inositol:inositol-1-phosphate transferase (IPCT/DIPPS)); IPCT (bifunctional CTP:inositol-1-phosphate cytidylyltransferase/CDP-inositol:inositol-1-phosphate transferase (IPCT/DIPPS)); L-myo-inositol-1-phosphate cytidylyltransferase ec:2.7.7.75 molybdopterin adenylyltransferase; MogA; Cnx1 (ambiguous) ec:2.7.7.76 molybdenum cofactor cytidylyltransferase; MocA; CTP:molybdopterin cytidylyltransferase; MoCo cytidylyltransferase; Mo-MPT cytidyltransferase ec:2.7.7.77 molybdenum cofactor guanylyltransferase; MobA; MoCo guanylyltransferase ec:2.7.7.78 GDP-D-glucose phosphorylase ec:2.7.7.79 tRNAHis guanylyltransferase; histidine tRNA guanylyltransferase; Thg1p (ambiguous); Thg1 (ambiguous)
V1848718	ec:4.1.1.50	 adenosylmethionine decarboxylase; S-adenosylmethionine decarboxylase; S-adenosyl-L-methionine decarboxylase; S-adenosyl-L-methionine carboxy-lyase; S-adenosyl-L-methionine carboxy-lyase [(5-deoxy-5-adenosyl)(3-aminopropyl)methylsulfonium-salt-forming]
V1856663	ec:3.2.1.8	 endo-1,4-beta-xylanase; endo-(1->4)-beta-xylan 4-xylanohydrolase; endo-1,4-xylanase; xylanase; beta-1,4-xylanase; endo-1,4-xylanase; endo-beta-1,4-xylanase; endo-1,4-beta-D-xylanase; 1,4-beta-xylan xylanohydrolase; beta-xylanase; beta-1,4-xylan xylanohydrolase; endo-1,4-beta-xylanase; beta-D-xylanase ec:3.2.1.80 fructan beta-fructosidase; exo-beta-D-fructosidase; exo-beta-fructosidase; polysaccharide beta-fructofuranosidase; fructan exohydrolase ec:3.2.1.81 beta-agarase; agarase (ambiguous); AgaA; AgaB; endo-beta-agarase; agarose 3-glycanohydrolase (incorrect) ec:3.2.1.82 exo-poly-alpha-galacturonosidase; exopolygalacturonosidase; exopolygalacturanosidase; poly(1,4-alpha-D-galactosiduronate) digalacturonohydrolase ec:3.2.1.83 kappa-carrageenase; kappa-carrageenan 4-beta-D-glycanohydrolase ec:3.2.1.84 glucan 1,3-alpha-glucosidase; exo-1,3-alpha-glucanase; glucosidase II; 1,3-alpha-D-glucan 3-glucohydrolase ec:3.2.1.85 6-phospho-beta-galactosidase; phospho-beta-galactosidase; beta-D-phosphogalactoside galactohydrolase; phospho-beta-D-galactosidase; 6-phospho-beta-D-galactosidase ec:3.2.1.86 6-phospho-beta-glucosidase; phospho-beta-glucosidase A; phospho-beta-glucosidase; phosphocellobiase; 6-phospho-beta-D-glucosyl-(1,4)-D-glucose glucohydrolase ec:3.2.1.87 capsular-polysaccharide endo-1,3-alpha-galactosidase; polysaccharide depolymerase; capsular polysaccharide galactohydrolase ec:3.2.1.88 non-reducing end beta-L-arabinopyranosidase; vicianosidase; beta-L-arabinosidase (ambiguous); beta-L-arabinoside arabinohydrolase (ambiguous) ec:3.2.1.89 arabinogalactan endo-beta-1,4-galactanase; endo-1,4-beta-galactanase; galactanase (ambiguous); arabinogalactanase; ganB (gene name)
V1856842	ec:1.1.1.25	 shikimate dehydrogenase; dehydroshikimic reductase; shikimate oxidoreductase; shikimate:NADP+ oxidoreductase; 5-dehydroshikimate reductase; shikimate 5-dehydrogenase; 5-dehydroshikimic reductase; DHS reductase; shikimate:NADP+ 5-oxidoreductase; AroE ec:1.1.1.250 D-arabinitol 2-dehydrogenase; D-arabinitol 2-dehydrogenase (ribulose-forming) ec:1.1.1.251 galactitol-1-phosphate 5-dehydrogenase; gatD (gene name) ec:1.1.1.252 tetrahydroxynaphthalene reductase ec:1.1.1.253 Transferred to 1.5.1.33 ec:1.1.1.254 (S)-carnitine 3-dehydrogenase ec:1.1.1.255 mannitol dehydrogenase; MTD; NAD+-dependent mannitol dehydrogenase ec:1.1.1.256 fluoren-9-ol dehydrogenase ec:1.1.1.257 4-(hydroxymethyl)benzenesulfonate dehydrogenase ec:1.1.1.258 6-hydroxyhexanoate dehydrogenase ec:1.1.1.259 3-hydroxypimeloyl-CoA dehydrogenase
V1856910	ec:3.6.3.17	 monosaccharide-transporting ATPase
V1874560	ec:6.1.1.7	 alanine---tRNA ligase; alanyl-tRNA synthetase; alanyl-transfer ribonucleate synthetase; alanyl-transfer RNA synthetase; alanyl-transfer ribonucleic acid synthetase; alanine-transfer RNA ligase; alanine transfer RNA synthetase; alanine tRNA synthetase; alanine translase; alanyl-transfer ribonucleate synthase; AlaRS; Ala-tRNA synthetase
V1874567	ec:6.1.1.9	 valine---tRNA ligase; valyl-tRNA synthetase; valyl-transfer ribonucleate synthetase; valyl-transfer RNA synthetase; valyl-transfer ribonucleic acid synthetase; valine transfer ribonucleate ligase; valine translase
