Gene	CDD	GO	Gene3D	Hamap	Interpro	MobiDBLite	PIRSF	PRINTS	Pfam	ProDom	ProSitePatterns	ProSiteProfiles	SFLD	SMART	SUPERFAMILY	TIGRFAM
V1769525		; Translation initiation factor 3; Translation initiation factor 3, C-terminal; Translation initiation factor 3, N-terminal; Translation initiation factor 3, conserved site	; Translation Initiation Factor If3; Translation initiation factor IF3		; Translation initiation factor 3; Translation initiation factor 3, C-terminal; Translation initiation factor 3, N-terminal; Translation initiation factor 3, conserved site				; Translation initiation factor IF-3, C-terminal domain; Translation initiation factor IF-3, N-terminal domain		; Initiation factor 3 signature.				; Translation initiation factor IF3, N-terminal domain; Translation initiation factor IF3, C-terminal domain	;  translation initiation factor IF-3
V1783980	; PRTases_typeI	; Phosphoribosyl pyrophosphate synthetase, conserved site; Phosphoribosyltransferase domain; Phosphoribosyltransferase-like; Ribose-phosphate diphosphokinase; Ribose-phosphate pyrophosphokinase, N-terminal domain		; Ribose-phosphate pyrophosphokinase [prs].	; Phosphoribosyl pyrophosphate synthetase, conserved site; Phosphoribosyltransferase domain; Phosphoribosyltransferase-like; Ribose-phosphate diphosphokinase; Ribose-phosphate pyrophosphokinase, N-terminal domain				; N-terminal domain of ribose phosphate pyrophosphokinase; Phosphoribosyl synthetase-associated domain		; Phosphoribosyl pyrophosphate synthase signature.				; PRTase-like	;  ribose-phosphate diphosphokinase
V1784001	; DltA	; AMP-binding enzyme C-terminal domain; AMP-binding, conserved site; AMP-dependent synthetase/ligase; Amino acid adenylation domain; D-alanine--poly(phosphoribitol) ligase subunit 1	; Luciferase; Domain 3	; D-alanine--poly(phosphoribitol) ligase subunit 1 [dltA].	; AMP-binding enzyme C-terminal domain; AMP-binding, conserved site; AMP-dependent synthetase/ligase; Amino acid adenylation domain; D-alanine--poly(phosphoribitol) ligase subunit 1				; AMP-binding enzyme; AMP-binding enzyme C-terminal domain		; Putative AMP-binding domain signature.				; Acetyl-CoA synthetase-like	;  amino acid adenylation domain;  D-alanine--poly(phosphoribitol) ligase, subunit 1
V1784140	; lipoyl_domain	; 2-oxo acid dehydrogenase, lipoyl-binding site; 2-oxoacid dehydrogenase acyltransferase, catalytic domain; Biotin/lipoyl attachment; Chloramphenicol acetyltransferase-like domain; E3-binding domain; Single hybrid motif	; Chloramphenicol Acetyltransferase; Dihydrolipoamide Transferase		; 2-oxo acid dehydrogenase, lipoyl-binding site; 2-oxoacid dehydrogenase acyltransferase, catalytic domain; Biotin/lipoyl attachment; Chloramphenicol acetyltransferase-like domain; E3-binding domain; Single hybrid motif	; consensus disorder prediction			; 2-oxoacid dehydrogenases acyltransferase (catalytic domain); Biotin-requiring enzyme; e3 binding domain		; 2-oxo acid dehydrogenases acyltransferase component lipoyl binding site.	; Biotinyl/lipoyl domain profile.			; Single hybrid motif; CoA-dependent acyltransferases; Peripheral subunit-binding domain of 2-oxo acid dehydrogenase complex	
V1784168		; Bacterial RecJ exonuclease; DDH domain; DHHA1 domain; Single-stranded-DNA-specific exonuclease RecJ, C-terminal			; Bacterial RecJ exonuclease; DDH domain; DHHA1 domain; Single-stranded-DNA-specific exonuclease RecJ, C-terminal				; DHH family; DHHA1 domain; Single-strand DNA-specific exonuclease, C terminal domain						; DHH phosphoesterases	;  single-stranded-DNA-specific exonuclease RecJ
V1784200		; Phosphatidate cytidylyltransferase			; Phosphatidate cytidylyltransferase				; Cytidylyltransferase family		; Phosphatidate cytidylyltransferase signature.					
V1784203	; DEDDh; PHP_PolIIIA_POLC; polC_OBF	; Bacterial DNA polymerase III, alpha subunit; DNA polymerase III epsilon subunit, exonuclease domain; DNA polymerase III polC-like, N-terminal domain II; DNA polymerase III polC-type, N-terminal domain I; DNA polymerase III, alpha subunit, Gram-positive type; DNA polymerase, helix-hairpin-helix motif; Exonuclease, RNase T/DNA polymerase III; Nucleic acid-binding, OB-fold; PHP domain; Polymerase/histidinol phosphatase, N-terminal; Polymerase/histidinol phosphatase-like; Ribonuclease H-like domain	; Metal-dependent hydrolases; Metal-dependent hydrolases; Nucleic acid-binding proteins; AF1531-like domain	; DNA polymerase III PolC-type [polC].	; Bacterial DNA polymerase III, alpha subunit; DNA polymerase III epsilon subunit, exonuclease domain; DNA polymerase III polC-like, N-terminal domain II; DNA polymerase III polC-type, N-terminal domain I; DNA polymerase III, alpha subunit, Gram-positive type; DNA polymerase, helix-hairpin-helix motif; Exonuclease, RNase T/DNA polymerase III; Nucleic acid-binding, OB-fold; PHP domain; Polymerase/histidinol phosphatase, N-terminal; Polymerase/histidinol phosphatase-like; Ribonuclease H-like domain				; Bacterial DNA polymerase III alpha subunit; DNA polymerase III polC-type N-terminus I; DNA polymerase III polC-type N-terminus II; Exonuclease; Helix-hairpin-helix motif; PHP domain					; ; DNA polymerase alpha chain like domain	; PHP domain-like; Nucleic acid-binding proteins; Ribonuclease H-like	;  exonuclease, DNA polymerase III, epsilon subunit family;  DNA polymerase III, alpha subunit, Gram-positive type
V1784227	; HicDH_like	; L-lactate dehydrogenase; L-lactate/malate dehydrogenase; Lactate dehydrogenase/glycoside hydrolase, family 4, C-terminal; Lactate/malate dehydrogenase, C-terminal; Lactate/malate dehydrogenase, N-terminal; NAD(P)-binding domain	; L-2-Hydroxyisocaproate Dehydrogenase; NAD(P)-binding Rossmann-like Domain	; L-lactate dehydrogenase [ldh].	; L-lactate dehydrogenase; L-lactate/malate dehydrogenase; Lactate dehydrogenase/glycoside hydrolase, family 4, C-terminal; Lactate/malate dehydrogenase, C-terminal; Lactate/malate dehydrogenase, N-terminal; NAD(P)-binding domain		; (Full) L-lactate/malate dehydrogenase	; L-lactate dehydrogenase signature	; lactate/malate dehydrogenase, NAD binding domain; lactate/malate dehydrogenase, alpha/beta C-terminal domain						; NAD(P)-binding Rossmann-fold domains; LDH C-terminal domain-like	;  L-lactate dehydrogenase
V1784234															; Cystatin/monellin; Cystatin/monellin	
V1784482	; MFS	; Major facilitator superfamily; Major facilitator superfamily domain; Sugar transporter, conserved site; Tetracycline resistance protein TetA/multidrug resistance protein MdtG	; MFS general substrate transporter like domains; MFS general substrate transporter like domains		; Major facilitator superfamily; Major facilitator superfamily domain; Sugar transporter, conserved site; Tetracycline resistance protein TetA/multidrug resistance protein MdtG			; Tetracycline resistance protein signature	; Major Facilitator Superfamily		; Sugar transport proteins signature 1.	; Major facilitator superfamily (MFS) profile.			; MFS general substrate transporter	
V1784550	; Ribosomal_L7_L12	; Ribosomal protein L7/L12; Ribosomal protein L7/L12, C-terminal; Ribosomal protein L7/L12, C-terminal/adaptor protein ClpS-like; Ribosomal protein L7/L12, oligomerisation	; Single helix bin	; 50S ribosomal protein L7/L12 [rplL].	; Ribosomal protein L7/L12; Ribosomal protein L7/L12, C-terminal; Ribosomal protein L7/L12, C-terminal/adaptor protein ClpS-like; Ribosomal protein L7/L12, oligomerisation				; Ribosomal protein L7/L12 C-terminal domain; Ribosomal protein L7/L12 dimerisation domain	; RIBOSOMAL L7/L12 50S RIBONUCLEOPROTEIN CHLOROPLAST L12 PLASTID DIRECT SEQUENCING PEPTIDE					; ClpS-like; Ribosomal protein L7/12, oligomerisation (N-terminal) domain	;  ribosomal protein bL12
V1784558	; MFS	; Major facilitator superfamily; Major facilitator superfamily domain	; MFS general substrate transporter like domains; MFS general substrate transporter like domains		; Major facilitator superfamily; Major facilitator superfamily domain				; Major Facilitator Superfamily			; Major facilitator superfamily (MFS) profile.			; MFS general substrate transporter	
V1784680	; F1-ATPase_gamma	; ATP synthase, F1 complex, gamma subunit		; ATP synthase gamma chain [atpG].	; ATP synthase, F1 complex, gamma subunit			; ATP synthase gamma subunit signature	; ATP synthase						; ATP synthase (F1-ATPase), gamma subunit	;  ATP synthase F1, gamma subunit
V1784719	; MreB_like	; Cell shape determining protein MreB	; Actin; Chain A		; Cell shape determining protein MreB			; Bacterial cell shape determinant MreB/Mbl protein signature	; MreB/Mbl protein						; Actin-like ATPase domain; Actin-like ATPase domain	;  cell shape determining protein, MreB/Mrl family
V1784855	; MFS	; Major facilitator superfamily; Major facilitator superfamily domain	; MFS general substrate transporter like domains; MFS general substrate transporter like domains		; Major facilitator superfamily; Major facilitator superfamily domain				; Major Facilitator Superfamily						; MFS general substrate transporter	
V1784863	; AAA	; AAA+ ATPase domain; ATPase, AAA-type, core; Clp ATPase, C-terminal; ClpA/B family; ClpA/B, conserved site 2; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases; P-loop containing nucleotide triphosphate hydrolases		; AAA+ ATPase domain; ATPase, AAA-type, core; Clp ATPase, C-terminal; ClpA/B family; ClpA/B, conserved site 2; P-loop containing nucleoside triphosphate hydrolase	; consensus disorder prediction		; ATP-dependent Clp protease ATP-binding subunit signature	; AAA domain (Cdc48 subfamily); ATPase family associated with various cellular activities (AAA); C-terminal, D2-small domain, of ClpB protein		; Chaperonins clpA/B signature 2.			; ATPases associated with a variety of cellular activities; ATPases associated with a variety of cellular activities; C-terminal, D2-small domain, of ClpB protein	; P-loop containing nucleoside triphosphate hydrolases; P-loop containing nucleoside triphosphate hydrolases	
V1784963		; Alkaline phosphatase-like, alpha/beta/alpha; Alkaline-phosphatase-like, core domain; Type I phosphodiesterase/nucleotide pyrophosphatase/phosphate transferase	; Alkaline Phosphatase		; Alkaline phosphatase-like, alpha/beta/alpha; Alkaline-phosphatase-like, core domain; Type I phosphodiesterase/nucleotide pyrophosphatase/phosphate transferase				; Type I phosphodiesterase / nucleotide pyrophosphatase						; Alkaline phosphatase-like	
V1784970		; NRAMP family			; NRAMP family			; Natural resistance-associated macrophage protein signature	; Natural resistance-associated macrophage protein							;  metal ion transporter, metal ion (Mn2+/Fe2+) transporter (Nramp) family
V1785037	; PBP2_ProWY	; ABC-type glycine betaine transport system, substrate-binding domain	; Osmoprotection protein (prox); domain 2; Periplasmic binding protein-like II; Periplasmic binding protein-like II		; ABC-type glycine betaine transport system, substrate-binding domain				; Substrate binding domain of ABC-type glycine betaine transport system						; Periplasmic binding protein-like II	
V1785143	; S1_EF-P_repeat_1; S1_EF-P_repeat_2	; Elongation factor P, C-terminal; Nucleic acid-binding, OB-fold; Ribosomal protein L2 domain 2; Translation elongation factor P; Translation elongation factor P/YeiP; Translation elongation factor P/YeiP, central; Translation elongation factor P/YeiP, conserved site; Translation elongation factor, KOW-like; Translation protein SH3-like domain	; Nucleic acid-binding proteins; Nucleic acid-binding proteins	; Elongation factor P [efp].	; Elongation factor P, C-terminal; Nucleic acid-binding, OB-fold; Ribosomal protein L2 domain 2; Translation elongation factor P; Translation elongation factor P/YeiP; Translation elongation factor P/YeiP, central; Translation elongation factor P/YeiP, conserved site; Translation elongation factor, KOW-like; Translation protein SH3-like domain		; (Full) translation elongation factor P		; Elongation factor P (EF-P) KOW-like domain; Elongation factor P (EF-P) OB domain; Elongation factor P, C-terminal		; Elongation factor P signature.			; Elongation factor P, C-terminal; Elongation factor P (EF-P) OB domain 	; Nucleic acid-binding proteins; Nucleic acid-binding proteins; Translation proteins SH3-like domain	;  translation elongation factor P
V1785209		; DNA-binding HTH domain, TetR-type; DNA-binding HTH domain, TetR-type, conserved site; Homeodomain-like; Tetracycline transcriptional regulator, TetR-like, C-terminal	; Tetracycline Repressor		; DNA-binding HTH domain, TetR-type; DNA-binding HTH domain, TetR-type, conserved site; Homeodomain-like; Tetracycline transcriptional regulator, TetR-like, C-terminal			; TetR bacterial regulatory protein HTH signature	; Bacterial regulatory proteins, tetR family		; TetR-type HTH domain signature.	; TetR-type HTH domain profile.			; Homeodomain-like	
V1785211	; RNAP_beta'_C; RNAP_beta'_N	; DNA-directed RNA polymerase, subunit beta-prime; RNA polymerase Rpb1, domain 1; RNA polymerase Rpb1, domain 3; RNA polymerase Rpb1, domain 4; RNA polymerase Rpb1, domain 5; RNA polymerase, N-terminal; RNA polymerase, alpha subunit		; DNA-directed RNA polymerase subunit beta' [rpoC].	; DNA-directed RNA polymerase, subunit beta-prime; RNA polymerase Rpb1, domain 1; RNA polymerase Rpb1, domain 3; RNA polymerase Rpb1, domain 4; RNA polymerase Rpb1, domain 5; RNA polymerase, N-terminal; RNA polymerase, alpha subunit				; RNA polymerase Rpb1, domain 1; RNA polymerase Rpb1, domain 2; RNA polymerase Rpb1, domain 3; RNA polymerase Rpb1, domain 4; RNA polymerase Rpb1, domain 5					; RNA polymerase I subunit A N-terminus	; beta and beta-prime subunits of DNA dependent RNA-polymerase	;  DNA-directed RNA polymerase, beta' subunit
V1785218		; Ribosomal protein S10; Ribosomal protein S10 domain; Ribosomal protein S10, conserved site		; 30S ribosomal protein S10 [rpsJ].	; Ribosomal protein S10; Ribosomal protein S10 domain; Ribosomal protein S10, conserved site			; Ribosomal protein S10 family signature	; Ribosomal protein S10p/S20e		; Ribosomal protein S10 signature.				; Ribosomal protein S10	;  ribosomal protein uS10
V1785220	; 30S_S3_KH	; K Homology domain; K Homology domain, type 1; K Homology domain, type 2; K homology domain, prokaryotic type; K homology domain-like, alpha/beta; Ribosomal protein S3, C-terminal; Ribosomal protein S3, bacterial; Ribosomal protein S3, conserved site		; 30S ribosomal protein S3 [rpsC].	; K Homology domain; K Homology domain, type 1; K Homology domain, type 2; K homology domain, prokaryotic type; K homology domain-like, alpha/beta; Ribosomal protein S3, C-terminal; Ribosomal protein S3, bacterial; Ribosomal protein S3, conserved site				; KH domain; Ribosomal protein S3, C-terminal domain		; Ribosomal protein S3 signature.	; Type-1 KH domain profile.; Type-2 KH domain profile.		; K homology RNA-binding domain	; Prokaryotic type KH domain (KH-domain type II); Ribosomal protein S3 C-terminal domain	;  ribosomal protein uS3
V1785299		; UDP-galactofuranosyltransferase			; UDP-galactofuranosyltransferase		; (Full) UDP-galactofuranosyltransferase								; UDP-Glycosyltransferase/glycogen phosphorylase	
V1785303		; Cell wall/choline-binding repeat; KxYKxGKxW signal peptide; Peptidase M23	; Glucose Permease (Domain IIA); Cholin Binding; Cholin Binding; Cholin Binding; Cholin Binding; Multimodular pneumococcal cell wall endolysin; Multimodular pneumococcal cell wall endolysin		; Cell wall/choline-binding repeat; KxYKxGKxW signal peptide; Peptidase M23				; Peptidase family M23; Putative cell wall binding repeat			; Cell wall-binding repeat profile.			; Cell wall binding repeat; Cell wall binding repeat	;  KxYKxGKxW signal peptide
V1785307		; Cell wall/choline-binding repeat; Glycoside hydrolase superfamily; Glycoside hydrolase, catalytic domain; Glycoside hydrolase, family 25; Glycoside hydrolase, family 25 subgroup	; Multimodular pneumococcal cell wall endolysin; Multimodular pneumococcal cell wall endolysin; Cholin Binding; Cholin Binding; Glycosidases; Cholin Binding; Cholin Binding; Cholin Binding		; Cell wall/choline-binding repeat; Glycoside hydrolase superfamily; Glycoside hydrolase, catalytic domain; Glycoside hydrolase, family 25; Glycoside hydrolase, family 25 subgroup	; consensus disorder prediction			; Glycosyl hydrolases family 25; Putative cell wall binding repeat			; Cell wall-binding repeat profile.		; Glycosyl hydrolases family 25	; (Trans)glycosidases; Cell wall binding repeat; Cell wall binding repeat; Cell wall binding repeat	
V1785390		; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases		; P-loop containing nucleoside triphosphate hydrolase										; PEP carboxykinase-like	
V1785461		; Protein of unknown function DUF177			; Protein of unknown function DUF177				; Uncharacterized ACR, COG1399							
V1785515	; PP2Cc	; PPM-type phosphatase domain	; Phosphatase 2c; Domain 1		; PPM-type phosphatase domain				; Protein phosphatase 2C			; PPM-type phosphatase domain profile.		; Serine/threonine phosphatases, family 2C, catalytic domain; Sigma factor PP2C-like phosphatases	; PP2C-like	
V1785538	; INT_ICEBs1_C_like	; DNA breaking-rejoining enzyme, catalytic core; Integrase, catalytic domain; Integrase-like, catalytic domain; Integrase/recombinase, N-terminal	; Intergrase catalytic core		; DNA breaking-rejoining enzyme, catalytic core; Integrase, catalytic domain; Integrase-like, catalytic domain; Integrase/recombinase, N-terminal				; Phage integrase family						; DNA breaking-rejoining enzymes	
V1795643		; Domain of unknown function DUF2023	; PG1857-like		; Domain of unknown function DUF2023				; Protein of unknown function (DUF2023)						; PG1857-like	
V1796858						; consensus disorder prediction										
V1799418		; Glycerol-3-phosphate acyltransferase, PlsY		; Glycerol-3-phosphate acyltransferase [plsY].	; Glycerol-3-phosphate acyltransferase, PlsY				; Glycerol-3-phosphate acyltransferase					; Glycerol-3-phosphate acyltransferase 		
V1806416	; HPPK	; 7,8-Dihydro-6-hydroxymethylpterin-pyrophosphokinase, HPPK			; 7,8-Dihydro-6-hydroxymethylpterin-pyrophosphokinase, HPPK				; 7,8-dihydro-6-hydroxymethylpterin-pyrophosphokinase (HPPK)		; 7,8-dihydro-6-hydroxymethylpterin-pyrophosphokinase signature.				; 6-hydroxymethyl-7,8-dihydropterin pyrophosphokinase, HPPK	;  2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase
V1806698	; S1_RNase_R	; Nucleic acid-binding, OB-fold; RNA-binding domain, S1; Ribonuclease B, N-terminal OB domain; Ribonuclease II/R, conserved site; Ribonuclease II/ribonuclease R; Ribonuclease R; S1 domain	; Nucleic acid-binding proteins	; Ribonuclease R [rnr].	; Nucleic acid-binding, OB-fold; RNA-binding domain, S1; Ribonuclease B, N-terminal OB domain; Ribonuclease II/R, conserved site; Ribonuclease II/ribonuclease R; Ribonuclease R; S1 domain	; consensus disorder prediction			; RNB domain; Ribonuclease B OB domain; S1 RNA binding domain		; Ribonuclease II family signature.	; S1 domain profile.		; Ribosomal protein S1-like RNA-binding domain; 	; Nucleic acid-binding proteins; Nucleic acid-binding proteins; Nucleic acid-binding proteins; Nucleic acid-binding proteins	;  VacB and RNase II family 3'-5' exoribonucleases;  ribonuclease R
V1806737	; Anticodon_Ia_Met; MetRS_core; tRNA_bind_EcMetRS_like	; Aminoacyl-tRNA synthetase, class I, conserved site; Aminoacyl-tRNA synthetase, class Ia, anticodon-binding; Methionine-tRNA synthetase, type 2; Methioninyl-tRNA synthetase core domain; Methionyl-tRNA synthetase; Methionyl-tRNA synthetase, beta subunit, C-terminal; Methionyl/Leucyl tRNA synthetase; Methionyl/Valyl/Leucyl/Isoleucyl-tRNA synthetase, anticodon-binding; Nucleic acid-binding, OB-fold; Rossmann-like alpha/beta/alpha sandwich fold; tRNA-binding domain	; HUPs; HUPs; Isoleucyl-tRNA Synthetase; Domain 1; Nucleic acid-binding proteins	; Methionine--tRNA ligase [metG].	; Aminoacyl-tRNA synthetase, class I, conserved site; Aminoacyl-tRNA synthetase, class Ia, anticodon-binding; Methionine-tRNA synthetase, type 2; Methioninyl-tRNA synthetase core domain; Methionyl-tRNA synthetase; Methionyl-tRNA synthetase, beta subunit, C-terminal; Methionyl/Leucyl tRNA synthetase; Methionyl/Valyl/Leucyl/Isoleucyl-tRNA synthetase, anticodon-binding; Nucleic acid-binding, OB-fold; Rossmann-like alpha/beta/alpha sandwich fold; tRNA-binding domain			; Methionyl-tRNA synthetase signature	; Anticodon-binding domain of tRNA; Putative tRNA binding domain; tRNA synthetases class I (M)		; Aminoacyl-transfer RNA synthetases class-I signature.	; tRNA-binding domain profile.			; Anticodon-binding domain of a subclass of class I aminoacyl-tRNA synthetases; Nucleotidylyl transferase; Nucleic acid-binding proteins	;  methionine--tRNA ligase;  methionine--tRNA ligase, beta subunit
V1807919						; consensus disorder prediction						; Gram-positive cocci surface proteins LPxTG motif profile.				;  LPXTG cell wall anchor domain
V1808199	; MATE_Wzx_like	; Polysaccharide biosynthesis protein; Polysaccharide biosynthesis protein, C-terminal domain			; Polysaccharide biosynthesis protein; Polysaccharide biosynthesis protein, C-terminal domain				; Polysaccharide biosynthesis C-terminal domain; Polysaccharide biosynthesis protein							
V1808200		; NAD(P)-binding domain; UDP-galactopyranose mutase; UDP-galactopyranose mutase, C-terminal	; NAD(P)-binding Rossmann-like Domain; NAD(P)-binding Rossmann-like Domain; NAD(P)-binding Rossmann-like Domain		; NAD(P)-binding domain; UDP-galactopyranose mutase; UDP-galactopyranose mutase, C-terminal				; NAD(P)-binding Rossmann-like domain; UDP-galactopyranose mutase						; Nucleotide-binding domain; Nucleotide-binding domain; FAD-linked reductases, C-terminal domain	;  UDP-galactopyranose mutase
V1808585	; NAT_SF	; Acyl-CoA N-acyltransferase; GNAT domain			; Acyl-CoA N-acyltransferase; GNAT domain				; Acetyltransferase (GNAT) family			; Gcn5-related N-acetyltransferase (GNAT) domain profile.			; Acyl-CoA N-acyltransferases (Nat)	
V1819395		; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases		; P-loop containing nucleoside triphosphate hydrolase				; AAA domain						; P-loop containing nucleoside triphosphate hydrolases; P-loop containing nucleoside triphosphate hydrolases	
V1827512			; OmpH-like (Pfam 03938); OmpH-like (Pfam 03938)													
V1827541	; AAA	; ATPase chaperone, AAA-type, MoxR, predicted; ATPase, AAA-3; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases; putative atpase (yp_676785.1)		; ATPase chaperone, AAA-type, MoxR, predicted; ATPase, AAA-3; P-loop containing nucleoside triphosphate hydrolase		; (Full) AAA-type ATPase enzymatic complex assembly chaperone, MoxR type		; ATPase family associated with various cellular activities (AAA)						; P-loop containing nucleoside triphosphate hydrolases	
V1827544	; HATPase_c	; Domain of unknown function DUF5112; Domain of unknown function DUF5113; Histidine kinase domain; Histidine kinase-like ATPase, C-terminal domain; Signal transduction histidine kinase-related protein, C-terminal; Tetratricopeptide repeat; Tetratricopeptide-like helical domain			; Domain of unknown function DUF5112; Domain of unknown function DUF5113; Histidine kinase domain; Histidine kinase-like ATPase, C-terminal domain; Signal transduction histidine kinase-related protein, C-terminal; Tetratricopeptide repeat; Tetratricopeptide-like helical domain			; Bacterial sensor protein C-terminal signature	; Domain of unknown function (DUF5112); Domain of unknown function (DUF5113); Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase			; Histidine kinase domain profile.		; Histidine kinase-like ATPases; Tetratricopeptide repeats; Tetratricopeptide repeats	; ATPase domain of HSP90 chaperone/DNA topoisomerase II/histidine kinase; TPR-like	
V1829397		; Prohead protease			; Prohead protease				; Caudovirus prohead serine protease							;  phage prohead protease, HK97 family
V1829402		; Amino acid/polyamine transporter I			; Amino acid/polyamine transporter I		; (Full) amino acid transporter		; Amino acid permease							
V1829408		; AAA+ ATPase domain; ABC transporter, conserved site; ABC transporter-like; ABC-type amino acid transport system, ATPase component, HisP-type; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases		; AAA+ ATPase domain; ABC transporter, conserved site; ABC transporter-like; ABC-type amino acid transport system, ATPase component, HisP-type; P-loop containing nucleoside triphosphate hydrolase		; (Full) ABC-type amino acid transport system, ATPase component, HisP type		; ABC transporter		; ABC transporters family signature.	; ATP-binding cassette, ABC transporter-type domain profile.		; ATPases associated with a variety of cellular activities	; P-loop containing nucleoside triphosphate hydrolases	
V1829430		; C4-dicarboxylate anaerobic carrier-like			; C4-dicarboxylate anaerobic carrier-like				; C4-dicarboxylate anaerobic carrier							
V1829434	; HATPase_c	; Histidine kinase-like ATPase, C-terminal domain; Signal transduction histidine kinase, subgroup 3, dimerisation and phosphoacceptor domain			; Histidine kinase-like ATPase, C-terminal domain; Signal transduction histidine kinase, subgroup 3, dimerisation and phosphoacceptor domain				; Histidine kinase					; Histidine kinase-like ATPases	; ATPase domain of HSP90 chaperone/DNA topoisomerase II/histidine kinase	
V1829442		; ATP synthase subunit alpha-like domain; Lumazine-binding domain; Lumazine-binding protein; Riboflavin synthase-like beta-barrel			; ATP synthase subunit alpha-like domain; Lumazine-binding domain; Lumazine-binding protein; Riboflavin synthase-like beta-barrel		; (Full) riboflavin synthase, alpha subunit		; Lumazine binding domain			; Riboflavin synthase alpha chain lumazine-binding repeat profile.			; Riboflavin synthase domain-like; Riboflavin synthase domain-like	;  riboflavin synthase, alpha subunit
V1829446		; Domain of unknown function DUF2479			; Domain of unknown function DUF2479				; Domain of unknown function (DUF2479)							
V1829454		; Bacterial ABC transporter EcsB			; Bacterial ABC transporter EcsB		; (Full) ABC-type exoprotein transport system, permease component, EcsB type		; Bacterial ABC transporter protein EcsB							
V1836800	; CamS_repeat_1; CamS_repeat_2	; CamS sex pheromone cAM373	; sex pheromone staph- cam373 precursor domain		; CamS sex pheromone cAM373		; (Full) Sex pheromone precursor, CamS type		; CamS sex pheromone cAM373 precursor							
V1836803		; SLAP domain, Lactobacillus; YSIRK Gram-positive signal peptide			; SLAP domain, Lactobacillus; YSIRK Gram-positive signal peptide	; consensus disorder prediction			; Bacterial surface layer protein; YSIRK type signal peptide							;  gram-positive signal peptide, YSIRK family
V1836823		; Protein of unknown function DUF956			; Protein of unknown function DUF956		; (Full) glucose/mannose PTS protein ManO		; Domain of unknown function (DUF956)							
V1836857	; Anticodon_Ia_Ile_BEm; IleRS_core	; Aminoacyl-tRNA synthetase, class I, conserved site; Aminoacyl-tRNA synthetase, class Ia; Aminoacyl-tRNA synthetase, class Ia, anticodon-binding; Isoleucine-tRNA ligase; Isoleucine-tRNA ligase, type 1; Isoleucyl tRNA synthetase type 1, anticodon-binding domain; Methionyl/Valyl/Leucyl/Isoleucyl-tRNA synthetase, anticodon-binding; Rossmann-like alpha/beta/alpha sandwich fold; Valyl/Leucyl/Isoleucyl-tRNA synthetase, editing domain; Zinc finger, FPG/IleRS-type	; HUPs; HUPs; Isoleucyl-tRNA Synthetase; Domain 1; Isoleucyl-tRNA Synthetase; Domain 2	; Isoleucine--tRNA ligase [ileS].	; Aminoacyl-tRNA synthetase, class I, conserved site; Aminoacyl-tRNA synthetase, class Ia; Aminoacyl-tRNA synthetase, class Ia, anticodon-binding; Isoleucine-tRNA ligase; Isoleucine-tRNA ligase, type 1; Isoleucyl tRNA synthetase type 1, anticodon-binding domain; Methionyl/Valyl/Leucyl/Isoleucyl-tRNA synthetase, anticodon-binding; Rossmann-like alpha/beta/alpha sandwich fold; Valyl/Leucyl/Isoleucyl-tRNA synthetase, editing domain; Zinc finger, FPG/IleRS-type			; Isoleucyl-tRNA synthetase signature	; Anticodon-binding domain of tRNA; Zinc finger found in FPG and IleRS; tRNA synthetases class I (I, L, M and V)		; Aminoacyl-transfer RNA synthetases class-I signature.				; Nucleotidylyl transferase; Nucleotidylyl transferase; ValRS/IleRS/LeuRS editing domain; Anticodon-binding domain of a subclass of class I aminoacyl-tRNA synthetases	;  isoleucine--tRNA ligase
V1836869	; TM_PBP2	; ABC transporter type 1, transmembrane domain MetI-like	; MetI-like		; ABC transporter type 1, transmembrane domain MetI-like				; Binding-protein-dependent transport system inner membrane component			; ABC transporter integral membrane type-1 domain profile.			; MetI-like	
V1852117	; THUMP_AdoMetMT	; DNA methylase, N-6 adenine-specific, conserved site; Putative RNA methylase domain; S-adenosyl-L-methionine-dependent methyltransferase; THUMP domain	; Vaccinia Virus protein VP39; Vaccinia Virus protein VP39		; DNA methylase, N-6 adenine-specific, conserved site; Putative RNA methylase domain; S-adenosyl-L-methionine-dependent methyltransferase; THUMP domain				; Putative RNA methylase family UPF0020; THUMP domain		; N-6 Adenine-specific DNA methylases signature.	; THUMP domain profile.		; 	; S-adenosyl-L-methionine-dependent methyltransferases; S-adenosyl-L-methionine-dependent methyltransferases	
