Gene	CDD	GO	Gene3D	Hamap	Interpro	MobiDBLite	PIRSF	PRINTS	Pfam	ProDom	ProSitePatterns	ProSiteProfiles	SFLD	SMART	SUPERFAMILY	TIGRFAM
V1110016						; consensus disorder prediction										
V1143338		; Protein of unknown function DUF669			; Protein of unknown function DUF669	; consensus disorder prediction			; Protein of unknown function (DUF669)							
V1143782		; Peptide deformylase	; Peptide Deformylase		; Peptide deformylase				; Polypeptide deformylase						; Peptide deformylase	
V1143787		; FeS cluster biogenesis	; HesB-like domain		; FeS cluster biogenesis				; Iron-sulphur cluster biosynthesis						; HesB-like domain	
V1143792	; PBP1_ABC_sugar_binding_like	; Periplasmic binding protein; Periplasmic binding protein-like I			; Periplasmic binding protein; Periplasmic binding protein-like I				; Periplasmic binding protein domain						; Periplasmic binding protein-like I	
V1149105						; consensus disorder prediction										
V1150381		; Fimbrial isopeptide formation D2 domain			; Fimbrial isopeptide formation D2 domain	; consensus disorder prediction										;  fimbrial isopeptide formation D2 domain
V1155228	; EFTU_II; EFTU_III; EF_Tu	; Elongation factor Tu, domain 2; P-loop containing nucleoside triphosphate hydrolase; Small GTP-binding protein domain; Tr-type G domain, conserved site; Transcription factor, GTP-binding domain; Translation elongation factor EF1A/initiation factor IF2gamma, C-terminal; Translation elongation factor EFTu-like, domain 2; Translation elongation factor EFTu/EF1A, C-terminal; Translation elongation factor EFTu/EF1A, bacterial/organelle; Translation protein, beta-barrel domain	; Translation factors; Translation factors; P-loop containing nucleotide triphosphate hydrolases	; Elongation factor Tu [tuf].	; Elongation factor Tu, domain 2; P-loop containing nucleoside triphosphate hydrolase; Small GTP-binding protein domain; Tr-type G domain, conserved site; Transcription factor, GTP-binding domain; Translation elongation factor EF1A/initiation factor IF2gamma, C-terminal; Translation elongation factor EFTu-like, domain 2; Translation elongation factor EFTu/EF1A, C-terminal; Translation elongation factor EFTu/EF1A, bacterial/organelle; Translation protein, beta-barrel domain			; GTP-binding elongation factor signature	; Elongation factor Tu C-terminal domain; Elongation factor Tu GTP binding domain; Elongation factor Tu domain 2		; Translational (tr)-type guanine nucleotide-binding (G) domain signature.	; Translational (tr)-type guanine nucleotide-binding (G) domain profile.			; Translation proteins; EF-Tu/eEF-1alpha/eIF2-gamma C-terminal domain; P-loop containing nucleoside triphosphate hydrolases	;  translation elongation factor Tu;  small GTP-binding protein domain
V1162942	; HAD_like	; HAD hydrolase, subfamily IA; HAD-like domain; HAD-superfamily hydrolase, subfamily IA, YjjG/YfnB; Phosphoglycolate phosphatase, domain 2	; Putative phosphatase; domain 2		; HAD hydrolase, subfamily IA; HAD-like domain; HAD-superfamily hydrolase, subfamily IA, YjjG/YfnB; Phosphoglycolate phosphatase, domain 2			; Haloacid dehalogenase/epoxide hydrolase family signature	; Haloacid dehalogenase-like hydrolase						; HAD-like	;  HAD hydrolase, family IA, variant 1;  HAD hydrolase, family IA, variant 3;  noncanonical pyrimidine nucleotidase, YjjG family
V1163463		; Guanylate kinase-like domain; Guanylate kinase/L-type calcium channel beta subunit; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases		; Guanylate kinase-like domain; Guanylate kinase/L-type calcium channel beta subunit; P-loop containing nucleoside triphosphate hydrolase				; Guanylate kinase			; Guanylate kinase-like domain profile.		; Guanylate kinase homologues.	; P-loop containing nucleoside triphosphate hydrolases	
V1163700	; GDPD	; Glycerophosphodiester phosphodiesterase domain; PLC-like phosphodiesterase, TIM beta/alpha-barrel domain	; Phosphatidylinositol (PI) phosphodiesterase		; Glycerophosphodiester phosphodiesterase domain; PLC-like phosphodiesterase, TIM beta/alpha-barrel domain				; Glycerophosphoryl diester phosphodiesterase family			; GP-PDE domain profile.			; PLC-like phosphodiesterases	
V1163766	; HTH_LacI	; LacI-type HTH domain; Lambda repressor-like, DNA-binding domain; Periplasmic binding protein-like I	; lambda repressor-like DNA-binding domains		; LacI-type HTH domain; Lambda repressor-like, DNA-binding domain; Periplasmic binding protein-like I			; LacI bacterial regulatory protein HTH signature	; Bacterial regulatory proteins, lacI family; Periplasmic binding protein-like domain		; LacI-type HTH domain signature.	; LacI-type HTH domain profile.		; helix_turn _helix lactose operon repressor	; Periplasmic binding protein-like I; lambda repressor-like DNA-binding domains	
V1164541	; RNR_I	; Ribonucleotide reductase N-terminal; Ribonucleotide reductase R1 subunit, N-terminal; Ribonucleotide reductase large subunit, C-terminal; Ribonucleotide reductase large subunit, N-terminal; Ribonucleotide reductase, class 1b, subunit NrdE; Ribonucleotide reductase, class I , alpha subunit			; Ribonucleotide reductase N-terminal; Ribonucleotide reductase R1 subunit, N-terminal; Ribonucleotide reductase large subunit, C-terminal; Ribonucleotide reductase large subunit, N-terminal; Ribonucleotide reductase, class 1b, subunit NrdE; Ribonucleotide reductase, class I , alpha subunit			; Ribonucleotide reductase large chain signature	; Ribonucleotide reductase N-terminal; Ribonucleotide reductase, all-alpha domain; Ribonucleotide reductase, barrel domain		; Ribonucleotide reductase large subunit signature.				; R1 subunit of ribonucleotide reductase, N-terminal domain; PFL-like glycyl radical enzymes	;  ribonucleoside-diphosphate reductase, alpha subunit;  ribonucleoside-diphosphate reductase, class 1b, alpha subunit
V1192716						; consensus disorder prediction										
V1199546						; consensus disorder prediction										
V1204152	; MPP_Mre11_N	; Calcineurin-like phosphoesterase domain, ApaH type; Metallo-dependent phosphatase-like			; Calcineurin-like phosphoesterase domain, ApaH type; Metallo-dependent phosphatase-like				; Calcineurin-like phosphoesterase						; Metallo-dependent phosphatases	
V1204223		; Listeria/Bacterioides repeat; MucBP domain; YSIRK Gram-positive signal peptide			; Listeria/Bacterioides repeat; MucBP domain; YSIRK Gram-positive signal peptide	; consensus disorder prediction			; Listeria-Bacteroides repeat domain (List_Bact_rpt); MucBP domain; YSIRK type signal peptide							;  LPXTG cell wall anchor domain;  repeat, TIGR02543 family;  gram-positive signal peptide, YSIRK family
V1204231		; Adhesion domain; Fibrinogen-binding domain 2; Fibrogen-binding domain 1; MucBP domain			; Adhesion domain; Fibrinogen-binding domain 2; Fibrogen-binding domain 1; MucBP domain	; consensus disorder prediction			; C-terminus of bacterial fibrinogen-binding adhesin; MucBP domain						; Bacterial adhesins; Bacterial adhesins	
V1204731	; PanK	; Bacterial pantothenate kinase; P-loop containing nucleoside triphosphate hydrolase; Phosphoribulokinase/uridine kinase	; P-loop containing nucleotide triphosphate hydrolases		; Bacterial pantothenate kinase; P-loop containing nucleoside triphosphate hydrolase; Phosphoribulokinase/uridine kinase		; (Full/Desc.) pantothenate kinase, bacterial type		; Phosphoribulokinase / Uridine kinase family						; P-loop containing nucleoside triphosphate hydrolases	
V1206538		; Fimbrial isopeptide formation D2 domain			; Fimbrial isopeptide formation D2 domain	; consensus disorder prediction										;  fimbrial isopeptide formation D2 domain
V1209701	; nuc_hydro_CaPnhB	; Inosine/uridine-preferring nucleoside hydrolase domain	; Inosine-uridine Nucleoside N-ribohydrolase		; Inosine/uridine-preferring nucleoside hydrolase domain				; Inosine-uridine preferring nucleoside hydrolase						; Nucleoside hydrolase	
V1209725	; HTH_XRE	; Cro/C1-type helix-turn-helix domain; Lambda repressor-like, DNA-binding domain; Transcription activator MutR, C-terminal	; lambda repressor-like DNA-binding domains		; Cro/C1-type helix-turn-helix domain; Lambda repressor-like, DNA-binding domain; Transcription activator MutR, C-terminal				; Helix-turn-helix			; Cro/C1-type HTH domain profile.		; Helix-turn-helix XRE-family like proteins 	; lambda repressor-like DNA-binding domains	;  transcriptional activator, Rgg/GadR/MutR family, C-terminal domain
V1209726		; Aldolase-type TIM barrel; Cyclophilin-like domain; Glycoside hydrolase superfamily; Protein of unknown function DUF871, prokaryotic	; Cyclophilin-like; Aldolase class I		; Aldolase-type TIM barrel; Cyclophilin-like domain; Glycoside hydrolase superfamily; Protein of unknown function DUF871, prokaryotic				; Bacterial protein of unknown function (DUF871)						; Cyclophilin-like; (Trans)glycosidases	
V1209727		; Protein-tyrosine phosphatase, active site; Protein-tyrosine phosphatase-like; Tyrosine/serine-protein phosphatase IphP-type	; Protein tyrosine phosphatase superfamily; Protein tyrosine phosphatase superfamily		; Protein-tyrosine phosphatase, active site; Protein-tyrosine phosphatase-like; Tyrosine/serine-protein phosphatase IphP-type				; Tyrosine phosphatase family		; Tyrosine specific protein phosphatases active site.				; (Phosphotyrosine protein) phosphatases II	
V1209745		; Carbamoyl-phosphate synthase, small subunit N-terminal domain; Class I glutamine amidotransferase-like; Glutamine amidotransferase	; Carbamoyl phosphate synthetase		; Carbamoyl-phosphate synthase, small subunit N-terminal domain; Class I glutamine amidotransferase-like; Glutamine amidotransferase			; Carbamoyl-phosphate synthase protein GATase domain signature	; Carbamoyl-phosphate synthase small chain, CPSase domain; Glutamine amidotransferase class-I			; Glutamine amidotransferase type 1 domain profile.		; Carbamoyl-phosphate synthase small chain, CPSase domain	; Carbamoyl phosphate synthetase, small subunit N-terminal domain; Class I glutamine amidotransferase-like	
V1209755		; Aminoglycoside N(3)-acetyltransferase			; Aminoglycoside N(3)-acetyltransferase				; Aminoglycoside 3-N-acetyltransferase						; TTHA0583/YokD-like	
V1209839		; L,D-transpeptidase catalytic domain	; L		; L,D-transpeptidase catalytic domain				; L,D-transpeptidase catalytic domain						; L,D-transpeptidase catalytic domain-like	
V1213480	; recA	; AAA+ ATPase domain; DNA recombination and repair protein RecA; DNA recombination and repair protein RecA, C-terminal; DNA recombination and repair protein RecA, monomer-monomer interface; DNA recombination and repair protein RecA-like, ATP-binding domain; DNA recombination/repair protein RecA, conserved site; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases; RecA protein	; Protein RecA [recA].	; AAA+ ATPase domain; DNA recombination and repair protein RecA; DNA recombination and repair protein RecA, C-terminal; DNA recombination and repair protein RecA, monomer-monomer interface; DNA recombination and repair protein RecA-like, ATP-binding domain; DNA recombination/repair protein RecA, conserved site; P-loop containing nucleoside triphosphate hydrolase			; RecA protein signature	; recA bacterial DNA recombination protein		; recA signature.	; RecA family profile 1.; RecA family profile 2.		; ATPases associated with a variety of cellular activities	; P-loop containing nucleoside triphosphate hydrolases; RecA protein, C-terminal domain	;  protein RecA
V1297341		; Calycin; Calycin-like; Protein of unknown function DUF1934			; Calycin; Calycin-like; Protein of unknown function DUF1934				; Domain of unknown function (DUF1934)						; Lipocalins	
V1297392		; SLAP domain, Lactobacillus			; SLAP domain, Lactobacillus				; Bacterial surface layer protein							
V1322633						; consensus disorder prediction										
V1336063		; IrrE N-terminal-like domain			; IrrE N-terminal-like domain	; consensus disorder prediction			; Domain of unknown function (DUF955)							
V1337358		; Thiol-activated cytolysin	; Perfringolysin; HIV-1 Reverse Transcriptase; Chain; HIV-1 Reverse Transcriptase; Chain; HIV-1 Reverse Transcriptase; Chain		; Thiol-activated cytolysin			; Bacterial thiol-activated pore-forming cytolysin signature	; Thiol-activated cytolysin						; Perfringolysin	
V1362268		; Diphosphomevalonate decarboxylase; Diphosphomevalonate/phosphomevalonate decarboxylase; GHMP kinase N-terminal domain; GHMP kinase, C-terminal domain; Ribosomal protein S5 domain 2-type fold; Ribosomal protein S5 domain 2-type fold, subgroup			; Diphosphomevalonate decarboxylase; Diphosphomevalonate/phosphomevalonate decarboxylase; GHMP kinase N-terminal domain; GHMP kinase, C-terminal domain; Ribosomal protein S5 domain 2-type fold; Ribosomal protein S5 domain 2-type fold, subgroup		; (Full/Desc.) diphosphomevalonate decarboxylase		; GHMP kinases N terminal domain						; Ribosomal protein S5 domain 2-like; GHMP Kinase, C-terminal domain	;  diphosphomevalonate decarboxylase
V1369981		; Listeria/Bacterioides repeat			; Listeria/Bacterioides repeat				; Listeria-Bacteroides repeat domain (List_Bact_rpt)							
V1389195		; Nucleic acid-binding, OB-fold; Primosome PriB/single-strand DNA-binding	; Nucleic acid-binding proteins		; Nucleic acid-binding, OB-fold; Primosome PriB/single-strand DNA-binding				; Single-strand binding protein family						; Nucleic acid-binding proteins	
V1392006		; Ribosomal protein L19; Ribosomal protein L19, conserved site; Translation protein SH3-like domain		; 50S ribosomal protein L19 [rplS].	; Ribosomal protein L19; Ribosomal protein L19, conserved site; Translation protein SH3-like domain		; (Full) ribosomal protein L19	; Ribosomal protein L19 signature	; Ribosomal protein L19		; Ribosomal protein L19 signature.				; Translation proteins SH3-like domain	;  ribosomal protein bL19
V1393635		; Flagellin; Flagellin, D0/D1 domain	; f41 fragment of flagellin; f41 fragment of flagellin		; Flagellin; Flagellin, D0/D1 domain			; Flagellin signature	; Bacterial flagellin C-terminal helical region; Bacterial flagellin N-terminal helical region						; Phase 1 flagellin; Phase 1 flagellin	
V1394389			; Periplasmic binding protein-like II; Periplasmic binding protein-like II						; Bacterial extracellular solute-binding protein						; Periplasmic binding protein-like II	
V1423766	; GrpE	; GrpE nucleotide exchange factor; GrpE nucleotide exchange factor, coiled-coil; GrpE nucleotide exchange factor, head	; Head domain of nucleotide exchange factor GrpE	; Protein GrpE [grpE].	; GrpE nucleotide exchange factor; GrpE nucleotide exchange factor, coiled-coil; GrpE nucleotide exchange factor, head	; consensus disorder prediction		; GrpE protein signature	; GrpE		; grpE protein signature.				; Coiled-coil domain of nucleotide exchange factor GrpE; Head domain of nucleotide exchange factor GrpE	
V1423981		; Metallo-beta-lactamase; Ribonuclease J; Ribonuclease J, bacteria; Zn-dependent metallo-hydrolase, RNA specificity domain	; Metallo-beta-lactamase	; Ribonuclease J [rnj].	; Metallo-beta-lactamase; Ribonuclease J; Ribonuclease J, bacteria; Zn-dependent metallo-hydrolase, RNA specificity domain	; consensus disorder prediction			; Metallo-beta-lactamase superfamily; Zn-dependent metallo-hydrolase RNA specificity domain					; Metallo-beta-lactamase superfamily	; Metallo-hydrolase/oxidoreductase	;  beta-CASP ribonuclease, RNase J family
V1424688		; Ribonuclease P; Ribosomal protein S5 domain 2-type fold; Ribosomal protein S5 domain 2-type fold, subgroup		; Ribonuclease P protein component [rnpA].	; Ribonuclease P; Ribosomal protein S5 domain 2-type fold; Ribosomal protein S5 domain 2-type fold, subgroup				; Ribonuclease P	; P RIBONUCLEASE COMPONENT HYDROLASE RNASE C5 RNASEP RNA-BINDING PROCESSING ENDONUCLEASE					; Ribosomal protein S5 domain 2-like	;  ribonuclease P protein component
V1425480	; Phosphoglycerate_kinase	; Phosphoglycerate kinase; Phosphoglycerate kinase, C-terminal; Phosphoglycerate kinase, N-terminal; Phosphoglycerate kinase, conserved site		; Phosphoglycerate kinase [pgk].	; Phosphoglycerate kinase; Phosphoglycerate kinase, C-terminal; Phosphoglycerate kinase, N-terminal; Phosphoglycerate kinase, conserved site		; (Full) phosphoglycerate kinase	; Phosphoglycerate kinase family signature	; Phosphoglycerate kinase		; Phosphoglycerate kinase signature.				; Phosphoglycerate kinase	
V1430720		; Prolipoprotein diacylglyceryl transferase		; Prolipoprotein diacylglyceryl transferase [lgt].	; Prolipoprotein diacylglyceryl transferase				; Prolipoprotein diacylglyceryl transferase							;  prolipoprotein diacylglyceryl transferase
V1446893		; Homeodomain-like; Transposase IS30-like HTH domain	; Homeodomain-like		; Homeodomain-like; Transposase IS30-like HTH domain				; Helix-turn-helix domain						; Homeodomain-like	
V1447112	; S1_IF1	; Nucleic acid-binding, OB-fold; RNA-binding domain, S1; RNA-binding domain, S1, IF1 type; Translation initiation factor IF-1	; Nucleic acid-binding proteins	; Translation initiation factor IF-1 [infA].	; Nucleic acid-binding, OB-fold; RNA-binding domain, S1; RNA-binding domain, S1, IF1 type; Translation initiation factor IF-1				; Translation initiation factor 1A / IF-1			; S1 domain IF1 type profile.		; Ribosomal protein S1-like RNA-binding domain	; Nucleic acid-binding proteins	;  translation initiation factor IF-1
V1456927		; SAM-dependent methyltransferase SMT-type; Sporulation  transcription regulator WhiA, N-terminal domain			; SAM-dependent methyltransferase SMT-type; Sporulation  transcription regulator WhiA, N-terminal domain				; WhiA N-terminal LAGLIDADG-like domain			; SAM-dependent methyltransferase Erg6/SMT-type domain profile.				
V1458456	; TMPK	; P-loop containing nucleoside triphosphate hydrolase; Small GTP-binding protein domain; Thymidylate kinase	; P-loop containing nucleotide triphosphate hydrolases; P-loop containing nucleotide triphosphate hydrolases	; Thymidylate kinase [tmk].	; P-loop containing nucleoside triphosphate hydrolase; Small GTP-binding protein domain; Thymidylate kinase				; Thymidylate kinase						; P-loop containing nucleoside triphosphate hydrolases; P-loop containing nucleoside triphosphate hydrolases; P-loop containing nucleoside triphosphate hydrolases	;  dTMP kinase;  small GTP-binding protein domain
V1458474		; S-adenosyl-L-methionine-dependent methyltransferase			; S-adenosyl-L-methionine-dependent methyltransferase										; S-adenosyl-L-methionine-dependent methyltransferases	
V1458620		; Alkaline shock protein Asp23			; Alkaline shock protein Asp23				; Asp23 family, cell envelope-related function							
V1458828	; SSB_OBF	; Nucleic acid-binding, OB-fold; Primosome PriB/single-strand DNA-binding; Single-stranded DNA-binding protein	; Nucleic acid-binding proteins	; Single-stranded DNA-binding protein.	; Nucleic acid-binding, OB-fold; Primosome PriB/single-strand DNA-binding; Single-stranded DNA-binding protein	; consensus disorder prediction			; Single-strand binding protein family			; Single-strand binding (SSB) domain profile.			; Nucleic acid-binding proteins	;  single-stranded DNA-binding protein
V1458978		; FAD/NAD(P)-binding domain; Pyridine nucleotide-disulphide oxidoreductase, class-II; Pyridine nucleotide-disulphide oxidoreductase, class-II, active site			; FAD/NAD(P)-binding domain; Pyridine nucleotide-disulphide oxidoreductase, class-II; Pyridine nucleotide-disulphide oxidoreductase, class-II, active site			; FAD-dependent pyridine nucleotide reductase signature; Pyridine nucleotide disulphide reductase class-II signature	; Pyridine nucleotide-disulphide oxidoreductase		; Pyridine nucleotide-disulphide oxidoreductases class-II active site.		; small thioredoxin reductase		; FAD/NAD(P)-binding domain	
V1459230	; AdoMet_MTases	; Bacterial Fmu (Sun)/eukaryotic nucleolar NOL1/Nop2p, conserved site; RNA (C5-cytosine) methyltransferase; S-adenosyl-L-methionine-dependent methyltransferase; SAM-dependent methyltransferase RsmB/NOP2-type	; Vaccinia Virus protein VP39		; Bacterial Fmu (Sun)/eukaryotic nucleolar NOL1/Nop2p, conserved site; RNA (C5-cytosine) methyltransferase; S-adenosyl-L-methionine-dependent methyltransferase; SAM-dependent methyltransferase RsmB/NOP2-type			; RNA (C5-cytosine) methyltransferase signature	; 16S rRNA methyltransferase RsmB/F		; NOL1/NOP2/sun family signature.	; SAM-dependent MTase RsmB/NOP-type domain profile.			; S-adenosyl-L-methionine-dependent methyltransferases	
V1460197		; Chaperonin Cpn60/TCP-1 family; GroEL-like apical domain; GroEL-like equatorial domain	; GroEL; GROEL		; Chaperonin Cpn60/TCP-1 family; GroEL-like apical domain; GroEL-like equatorial domain				; TCP-1/cpn60 chaperonin family						; GroEL-intermediate domain like; GroEL apical domain-like	
V1460407		; Beta-lactamase/transpeptidase-like; Peptidase S11, D-alanyl-D-alanine carboxypeptidase A; Peptidase S11, D-alanyl-D-alanine carboxypeptidase A, N-terminal	; DD-peptidase/beta-lactamase superfamily		; Beta-lactamase/transpeptidase-like; Peptidase S11, D-alanyl-D-alanine carboxypeptidase A; Peptidase S11, D-alanyl-D-alanine carboxypeptidase A, N-terminal			; D-Ala-D-Ala carboxypeptidase 1 (S11) family signature	; D-alanyl-D-alanine carboxypeptidase						; beta-lactamase/transpeptidase-like	
V1461311		; Negative regulator of genetic competence, MecA			; Negative regulator of genetic competence, MecA	; consensus disorder prediction			; Negative regulator of genetic competence (MecA)							
V1464441	; Anticodon_Ia_Val; ValRS_core	; Aminoacyl-tRNA synthetase, class I, conserved site; Aminoacyl-tRNA synthetase, class Ia; Aminoacyl-tRNA synthetase, class Ia, anticodon-binding; Methionyl/Valyl/Leucyl/Isoleucyl-tRNA synthetase, anticodon-binding; Rossmann-like alpha/beta/alpha sandwich fold; Valine-tRNA ligase; Valyl tRNA synthetase, anticodon-binding domain; Valyl-tRNA synthetase,  tRNA-binding arm; Valyl/Leucyl/Isoleucyl-tRNA synthetase, editing domain; tRNA-binding arm	; HUPs; HUPs; Isoleucyl-tRNA Synthetase; Domain 1; Isoleucyl-tRNA Synthetase; Domain 2	; Valine--tRNA ligase [valS].	; Aminoacyl-tRNA synthetase, class I, conserved site; Aminoacyl-tRNA synthetase, class Ia; Aminoacyl-tRNA synthetase, class Ia, anticodon-binding; Methionyl/Valyl/Leucyl/Isoleucyl-tRNA synthetase, anticodon-binding; Rossmann-like alpha/beta/alpha sandwich fold; Valine-tRNA ligase; Valyl tRNA synthetase, anticodon-binding domain; Valyl-tRNA synthetase,  tRNA-binding arm; Valyl/Leucyl/Isoleucyl-tRNA synthetase, editing domain; tRNA-binding arm			; Valyl-tRNA synthetase signature	; Anticodon-binding domain of tRNA; Valyl tRNA synthetase tRNA binding arm; tRNA synthetases class I (I, L, M and V)		; Aminoacyl-transfer RNA synthetases class-I signature.				; Anticodon-binding domain of a subclass of class I aminoacyl-tRNA synthetases; ValRS/IleRS/LeuRS editing domain; Nucleotidylyl transferase; Nucleotidylyl transferase; tRNA-binding arm	;  valine--tRNA ligase
V1481285		; Phosphotransferase system, EIIC; Phosphotransferase system, EIIC component, type 3			; Phosphotransferase system, EIIC; Phosphotransferase system, EIIC component, type 3				; Phosphotransferase system, EIIC			; PTS_EIIC type-3 domain profile.				
V1481293		; Glycerophosphodiester phosphodiesterase domain; PLC-like phosphodiesterase, TIM beta/alpha-barrel domain	; Phosphatidylinositol (PI) phosphodiesterase		; Glycerophosphodiester phosphodiesterase domain; PLC-like phosphodiesterase, TIM beta/alpha-barrel domain				; Glycerophosphoryl diester phosphodiesterase family			; GP-PDE domain profile.			; PLC-like phosphodiesterases	
V1483459		; Immunoglobulin/albumin-binding domain	; Albumin-binding domain		; Immunoglobulin/albumin-binding domain										; Bacterial immunoglobulin/albumin-binding domains; Immunoglobulin-binding domains	
V1491714	; S1_RPS1_repeat_ec2_hs2; S1_RPS1_repeat_ec3	; Amino acid/polyamine transporter I; Nucleic acid-binding, OB-fold; RNA-binding domain, S1; Ribosomal protein S1; S1 domain	; Nucleic acid-binding proteins; Nucleic acid-binding proteins; Nucleic acid-binding proteins; Nucleic acid-binding proteins		; Amino acid/polyamine transporter I; Nucleic acid-binding, OB-fold; RNA-binding domain, S1; Ribosomal protein S1; S1 domain	; consensus disorder prediction		; Ribosomal protein S1 signature	; Amino acid permease; S1 RNA binding domain			; S1 domain profile.		; Ribosomal protein S1-like RNA-binding domain; Ribosomal protein S1-like RNA-binding domain; Ribosomal protein S1-like RNA-binding domain; Ribosomal protein S1-like RNA-binding domain	; Nucleic acid-binding proteins; Nucleic acid-binding proteins; Nucleic acid-binding proteins; Nucleic acid-binding proteins	
V1510908		; Nucleoside 2-deoxyribosyltransferase			; Nucleoside 2-deoxyribosyltransferase				; Nucleoside 2-deoxyribosyltransferase						; N-(deoxy)ribosyltransferase-like	
V1510916		; Malic enzyme, N-terminal domain; Malic enzyme, NAD-binding; Malic enzyme, conserved site; Malic oxidoreductase; NAD(P)-binding domain	; NAD(P)-binding Rossmann-like Domain; NAD(P)-binding Rossmann-like Domain; Aminoacid dehydrogenase-like		; Malic enzyme, N-terminal domain; Malic enzyme, NAD-binding; Malic enzyme, conserved site; Malic oxidoreductase; NAD(P)-binding domain			; Malic enzyme signature	; Malic enzyme, N-terminal domain; Malic enzyme, NAD binding domain		; Malic enzymes signature.			; Malic enzyme, NAD binding domain; Malic enzyme, N-terminal domain	; NAD(P)-binding Rossmann-fold domains; Aminoacid dehydrogenase-like, N-terminal domain	
V1512043		; L-lactate permease			; L-lactate permease				; L-lactate permease							;  transporter, lactate permease (LctP) family
V1541162		; Cadherin; Rib/alpha/Esp surface antigen; YSIRK Gram-positive signal peptide			; Cadherin; Rib/alpha/Esp surface antigen; YSIRK Gram-positive signal peptide				; Rib/alpha-like repeat; YSIRK type signal peptide			; Cadherins domain profile.; Gram-positive cocci surface proteins LPxTG motif profile.				;  gram-positive signal peptide, YSIRK family;  Rib/alpha/Esp surface antigen repeat
V1552718	; ABC_MutS1	; DNA mismatch repair protein MutS, C-terminal; DNA mismatch repair protein MutS, N-terminal; DNA mismatch repair protein MutS, clamp; DNA mismatch repair protein MutS, connector domain; DNA mismatch repair protein MutS, core; DNA mismatch repair protein MutS, type 1; DNA mismatch repair protein MutS-like, N-terminal; P-loop containing nucleoside triphosphate hydrolase	; DNA repair protein MutS; DNA repair protein MutS; P-loop containing nucleotide triphosphate hydrolases	; DNA mismatch repair protein MutS [mutS].	; DNA mismatch repair protein MutS, C-terminal; DNA mismatch repair protein MutS, N-terminal; DNA mismatch repair protein MutS, clamp; DNA mismatch repair protein MutS, connector domain; DNA mismatch repair protein MutS, core; DNA mismatch repair protein MutS, type 1; DNA mismatch repair protein MutS-like, N-terminal; P-loop containing nucleoside triphosphate hydrolase				; MutS domain I; MutS domain II; MutS domain III; MutS domain V; MutS family domain IV		; DNA mismatch repair proteins mutS family signature.			; DNA-binding domain of DNA mismatch repair MUTS family; ATPase domain of DNA mismatch repair MUTS family	; DNA repair protein MutS, domain III; P-loop containing nucleoside triphosphate hydrolases; DNA repair protein MutS, domain II; DNA repair protein MutS, domain I	;  DNA mismatch repair protein MutS
V1552730		; YibE/F-like			; YibE/F-like				; YibE/F-like protein							
V1552739		; Adhesin B; Adhesion lipoprotein; Periplasmic solute binding protein, ZnuA-like	; Nitrogenase molybdenum iron protein domain; Nitrogenase molybdenum iron protein domain		; Adhesin B; Adhesion lipoprotein; Periplasmic solute binding protein, ZnuA-like			; Adhesin B signature; Adhesin family signature	; Zinc-uptake complex component A periplasmic						; Helical backbone metal receptor	
V1553617	; DEDDh; DEXDc	; ATP-dependent helicase, C-terminal; DNA polymerase III epsilon subunit, exonuclease domain; DnaQ exonuclease/DinG helicase, predicted; Exonuclease, RNase T/DNA polymerase III; Helicase superfamily 1/2, ATP-binding domain; Helicase superfamily 1/2, ATP-binding domain, DinG/Rad3-type; Helicase, C-terminal; Helicase/UvrB, N-terminal; P-loop containing nucleoside triphosphate hydrolase; Ribonuclease H-like domain	; P-loop containing nucleotide triphosphate hydrolases; P-loop containing nucleotide triphosphate hydrolases; P-loop containing nucleotide triphosphate hydrolases; P-loop containing nucleotide triphosphate hydrolases		; ATP-dependent helicase, C-terminal; DNA polymerase III epsilon subunit, exonuclease domain; DnaQ exonuclease/DinG helicase, predicted; Exonuclease, RNase T/DNA polymerase III; Helicase superfamily 1/2, ATP-binding domain; Helicase superfamily 1/2, ATP-binding domain, DinG/Rad3-type; Helicase, C-terminal; Helicase/UvrB, N-terminal; P-loop containing nucleoside triphosphate hydrolase; Ribonuclease H-like domain				; Exonuclease; Helicase C-terminal domain; Type III restriction enzyme, res subunit			; Superfamilies 1 and 2 helicase ATP-binding type-2 domain profile.; Superfamilies 1 and 2 helicase C-terminal domain profile.		; ; ; DEAD-like helicases superfamily	; P-loop containing nucleoside triphosphate hydrolases; P-loop containing nucleoside triphosphate hydrolases; P-loop containing nucleoside triphosphate hydrolases; P-loop containing nucleoside triphosphate hydrolases; Ribonuclease H-like; Ribonuclease H-like	;  putative DnaQ family exonuclease/DinG family helicase;  exonuclease, DNA polymerase III, epsilon subunit family
V1580703						; consensus disorder prediction										;  LPXTG cell wall anchor domain
V1581223	; SSB_OBF	; Nucleic acid-binding, OB-fold; Primosome PriB/single-strand DNA-binding; Single-stranded DNA-binding protein	; Nucleic acid-binding proteins	; Single-stranded DNA-binding protein.	; Nucleic acid-binding, OB-fold; Primosome PriB/single-strand DNA-binding; Single-stranded DNA-binding protein		; (Full) single-strand binding protein		; Single-strand binding protein family			; Single-strand binding (SSB) domain profile.			; Nucleic acid-binding proteins	;  single-stranded DNA-binding protein
