Gene	EC_number	EC_Annotation
V1837802	ec:5.1.3.3	 aldose 1-epimerase; mutarotase; aldose mutarotase; galactose mutarotase; galactose 1-epimerase; D-galactose 1-epimerase ec:5.1.3.30 D-psicose 3-epimerase; DPEase (ambiguous) ec:5.1.3.31 D-tagatose 3-epimerase; L-ribulose 3-epimerase; ketose 3-epimerase ec:5.1.3.32 L-rhamnose mutarotase; rhamnose 1-epimerase; type-3 mutarotase; YiiL ec:5.1.3.33 2-epi-5-epi-valiolone epimerase; CetB; EVE ec:5.1.3.34 monoglucosyldiacylglycerol epimerase; glucolipid epimerase; mgdE (gene name) ec:5.1.3.35 2-epi-5-epi-valiolone 7-phosphate 2-epimerase; AcbO ec:5.1.3.36 heparosan-glucuronate 5-epimerase; HG-5epi ec:5.1.3.37 mannuronan 5-epimerase; algG (gene name); alginate epimerase; C5-mannuronan epimerase; mannuronan C-5-epimerase ec:5.1.3.38 D-erythrulose 1-phosphate 3-epimerase; eryC (gene name) ec:5.1.3.39 L-erythrulose 4-phosphate epimerase; lerI (gene name)
V1837911	ec:2.7.4.22	 UMP kinase; uridylate kinase; UMPK; uridine monophosphate kinase; PyrH; UMP-kinase; SmbA
V1838035	ec:6.3.5.3	 phosphoribosylformylglycinamidine synthase; phosphoribosylformylglycinamidine synthetase; formylglycinamide ribonucleotide amidotransferase; phosphoribosylformylglycineamidine synthetase; FGAM synthetase; FGAR amidotransferase; 5'-phosphoribosylformylglycinamide:L-glutamine amido-ligase (ADP-forming); 2-N-formyl-1-N-(5-phospho-D-ribosyl)glycinamide:L-glutamine amido-ligase (ADP-forming)
V1838056	ec:2.7.7.7	 DNA-directed DNA polymerase; DNA polymerase I; DNA polymerase II; DNA polymerase III; DNA polymerase alpha; DNA polymerase beta; DNA polymerase gamma; DNA nucleotidyltransferase (DNA-directed); deoxyribonucleate nucleotidyltransferase; deoxynucleate polymerase; deoxyribonucleic acid duplicase; deoxyribonucleic acid polymerase; deoxyribonucleic duplicase; deoxyribonucleic polymerase; deoxyribonucleic polymerase I; DNA duplicase; DNA nucleotidyltransferase; DNA polymerase; DNA replicase; DNA-dependent DNA polymerase; duplicase; Klenow fragment; sequenase; Taq DNA polymerase; Taq Pol I; Tca DNA polymerase ec:2.7.7.21 Transferred to 2.7.7.72 ec:2.7.7.25 Transferred to 2.7.7.72 ec:2.7.7.70 D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase; D-beta-D-heptose 7-phosphate kinase/D-beta-D-heptose 1-phosphate adenylyltransferase; D-glycero-D-manno-heptose-1beta-phosphate adenylyltransferase; hldE (gene name); rfaE (gene name) ec:2.7.7.71 D-glycero-alpha-D-manno-heptose 1-phosphate guanylyltransferase; hddC (gene name); gmhD (gene name) ec:2.7.7.72 CCA tRNA nucleotidyltransferase; CCA-adding enzyme; tRNA adenylyltransferase; tRNA cytidylyltransferase; tRNA CCA-pyrophosphorylase; tRNA-nucleotidyltransferase; transfer-RNA nucleotidyltransferase; transfer ribonucleic acid nucleotidyl transferase; CTP(ATP):tRNA nucleotidyltransferase; transfer ribonucleate adenylyltransferase; transfer ribonucleate adenyltransferase; transfer RNA adenylyltransferase; transfer ribonucleate nucleotidyltransferase; ATP (CTP):tRNA nucleotidyltransferase; ribonucleic cytidylic cytidylic adenylic pyrophosphorylase; transfer ribonucleic adenylyl (cytidylyl) transferase; transfer ribonucleic-terminal trinucleotide nucleotidyltransferase; transfer ribonucleate cytidylyltransferase; ribonucleic cytidylyltransferase; -C-C-A pyrophosphorylase; ATP(CTP)-tRNA nucleotidyltransferase; tRNA adenylyl(cytidylyl)transferase; CTP:tRNA cytidylyltransferase ec:2.7.7.73 sulfur carrier protein ThiS adenylyltransferase; thiF (gene name) ec:2.7.7.74 1L-myo-inositol 1-phosphate cytidylyltransferase; CTP:inositol-1-phosphate cytidylyltransferase (bifunctional CTP:inositol-1-phosphate cytidylyltransferase/CDP-inositol:inositol-1-phosphate transferase (IPCT/DIPPS)); IPCT (bifunctional CTP:inositol-1-phosphate cytidylyltransferase/CDP-inositol:inositol-1-phosphate transferase (IPCT/DIPPS)); L-myo-inositol-1-phosphate cytidylyltransferase ec:2.7.7.75 molybdopterin adenylyltransferase; MogA; Cnx1 (ambiguous) ec:2.7.7.76 molybdenum cofactor cytidylyltransferase; MocA; CTP:molybdopterin cytidylyltransferase; MoCo cytidylyltransferase; Mo-MPT cytidyltransferase ec:2.7.7.77 molybdenum cofactor guanylyltransferase; MobA; MoCo guanylyltransferase ec:2.7.7.78 GDP-D-glucose phosphorylase ec:2.7.7.79 tRNAHis guanylyltransferase; histidine tRNA guanylyltransferase; Thg1p (ambiguous); Thg1 (ambiguous)
V1838175	ec:2.3.1.89	 tetrahydrodipicolinate N-acetyltransferase; tetrahydrodipicolinate acetylase; tetrahydrodipicolinate:acetyl-CoA acetyltransferase; acetyl-CoA:L-2,3,4,5-tetrahydrodipicolinate N2-acetyltransferase; acetyl-CoA:(S)-2,3,4,5-tetrahydropyridine-2,6-dicarboxylate 2-N-acetyltransferase
V1838180	ec:1.1.1.49	 glucose-6-phosphate dehydrogenase (NADP+); NADP-glucose-6-phosphate dehydrogenase; Zwischenferment; D-glucose 6-phosphate dehydrogenase; glucose 6-phosphate dehydrogenase (NADP); NADP-dependent glucose 6-phosphate dehydrogenase; 6-phosphoglucose dehydrogenase; Entner-Doudoroff enzyme; glucose-6-phosphate 1-dehydrogenase; G6PDH; GPD; glucose-6-phosphate dehydrogenase
V1838189	ec:2.3.1.39	 [acyl-carrier-protein] S-malonyltransferase; [acyl carrier protein]malonyltransferase; FabD; malonyl coenzyme A-acyl carrier protein transacylase; malonyl transacylase; malonyl transferase; malonyl-CoA-acyl carrier protein transacylase; malonyl-CoA:[acyl-carrier-protein] S-malonyltransferase; malonyl-CoA:ACP transacylase; malonyl-CoA:ACP-SH transacylase; malonyl-CoA:AcpM transacylase; malonyl-CoA:acyl carrier protein transacylase; malonyl-CoA:acyl-carrier-protein transacylase; malonyl-CoA/dephospho-CoA acyltransferase; MAT; MCAT; MdcH
V1838193	ec:4.2.1.59	 3-hydroxyacyl-[acyl-carrier-protein] dehydratase; fabZ (gene name); fabA (gene name); D-3-hydroxyoctanoyl-[acyl carrier protein] dehydratase; D-3-hydroxyoctanoyl-acyl carrier protein dehydratase; beta-hydroxyoctanoyl-acyl carrier protein dehydrase; beta-hydroxyoctanoyl thioester dehydratase; beta-hydroxyoctanoyl-ACP-dehydrase; (3R)-3-hydroxyoctanoyl-[acyl-carrier-protein] hydro-lyase; (3R)-3-hydroxyoctanoyl-[acyl-carrier-protein] hydro-lyase (oct-2-enoyl-[acyl-carrier protein]-forming); 3-hydroxyoctanoyl-[acyl-carrier-protein] dehydratase
V1838269	ec:2.7.2.1	 acetate kinase; acetokinase; AckA; AK; acetic kinase; acetate kinase (phosphorylating) ec:2.7.2.10 phosphoglycerate kinase (GTP) ec:2.7.2.11 glutamate 5-kinase; ATP-L-glutamate 5-phosphotransferase; ATP:gamma-L-glutamate phosphotransferase; gamma-glutamate kinase; gamma-glutamyl kinase; glutamate kinase ec:2.7.2.12 acetate kinase (diphosphate); pyrophosphate-acetate phosphotransferase ec:2.7.2.13 glutamate 1-kinase ec:2.7.2.14 branched-chain-fatty-acid kinase; isobutyrate kinase ec:2.7.2.15 propionate kinase; PduW; TdcD; propionate/acetate kinase
V1838273	ec:4.2.1.2	 fumarate hydratase; fumarase; L-malate hydro-lyase; (S)-malate hydro-lyase ec:4.2.1.20 tryptophan synthase; L-tryptophan synthetase; indoleglycerol phosphate aldolase; tryptophan desmolase; tryptophan synthetase; L-serine hydro-lyase (adding indoleglycerol-phosphate); L-serine hydro-lyase [adding 1-C-(indol-3-yl)glycerol 3-phosphate, L-tryptophan and glyceraldehyde-3-phosphate-forming] ec:4.2.1.21 Deleted entry ec:4.2.1.22 cystathionine beta-synthase; serine sulfhydrase; beta-thionase; methylcysteine synthase; cysteine synthase (incorrect); serine sulfhydrylase; L-serine hydro-lyase (adding homocysteine) ec:4.2.1.23 Deleted entry ec:4.2.1.24 porphobilinogen synthase; aminolevulinate dehydratase; delta-aminolevulinate dehydratase; delta-aminolevulinic acid dehydrase; delta-aminolevulinic acid dehydratase; aminolevulinic dehydratase; delta-aminolevulinic dehydratase; 5-levulinic acid dehydratase; 5-aminolevulinate hydro-lyase (adding 5-aminolevulinate and cyclizing); hemB (gene name) ec:4.2.1.25 L-arabinonate dehydratase; L-arabonate dehydrase; L-arabonate dehydratase; L-arabinonate hydro-lyase ec:4.2.1.26 Deleted entry ec:4.2.1.27 acetylenecarboxylate hydratase; acetylenemonocarboxylate hydratase; alkynoate hydratase; acetylenemonocarboxylate hydrase; acetylenemonocarboxylic acid hydrase; malonate-semialdehyde dehydratase; 3-oxopropanoate hydro-lyase ec:4.2.1.28 propanediol dehydratase; meso-2,3-butanediol dehydrase; diol dehydratase; DL-1,2-propanediol hydro-lyase; diol dehydrase; adenosylcobalamin-dependent diol dehydratase; propanediol dehydrase; coenzyme B12-dependent diol dehydrase; 1,2-propanediol dehydratase; dioldehydratase; propane-1,2-diol hydro-lyase ec:4.2.1.29 Transferred to 4.99.1.6
V1838275	ec:1.16.1.1	 mercury(II) reductase; mercuric reductase; mercurate(II) reductase; mercuric ion reductase; mercury reductase; reduced NADP:mercuric ion oxidoreductase; mer A ec:1.16.1.10 ferric-chelate reductase [NAD(P)H]; ferric reductase (ambiguous)
V1838371	ec:2.7.11.32	 [pyruvate, phosphate dikinase] kinase; PPDK regulatory protein (ambiguous); pyruvate; phosphate dikinase regulatory protein (ambiguous); bifunctional dikinase regulatory protein (ambiguous)
V1838383	ec:2.6.1.1	 aspartate transaminase; glutamic-oxaloacetic transaminase; glutamic-aspartic transaminase; transaminase A; AAT; AspT; 2-oxoglutarate-glutamate aminotransferase; aspartate alpha-ketoglutarate transaminase; aspartate aminotransferase; aspartate-2-oxoglutarate transaminase; aspartic acid aminotransferase; aspartic aminotransferase; aspartyl aminotransferase; AST; glutamate-oxalacetate aminotransferase; glutamate-oxalate transaminase; glutamic-aspartic aminotransferase; glutamic-oxalacetic transaminase; glutamic oxalic transaminase; GOT (enzyme) [ambiguous]; L-aspartate transaminase; L-aspartate-alpha-ketoglutarate transaminase; L-aspartate-2-ketoglutarate aminotransferase; L-aspartate-2-oxoglutarate aminotransferase; L-aspartate-2-oxoglutarate-transaminase; L-aspartic aminotransferase; oxaloacetate-aspartate aminotransferase; oxaloacetate transferase; aspartate:2-oxoglutarate aminotransferase; glutamate oxaloacetate transaminase ec:2.6.1.10 Deleted entry ec:2.6.1.11 acetylornithine transaminase; acetylornithine delta-transaminase; ACOAT; acetylornithine 5-aminotransferase; acetylornithine aminotransferase; N-acetylornithine aminotransferase; N-acetylornithine-delta-transaminase; N2-acetylornithine 5-transaminase; N2-acetyl-L-ornithine:2-oxoglutarate aminotransferase; succinylornithine aminotransferase; 2-N-acetyl-L-ornithine:2-oxoglutarate 5-aminotransferase ec:2.6.1.12 alanine---oxo-acid transaminase; L-alanine-alpha-keto acid aminotransferase; leucine-alanine transaminase; alanine-keto acid aminotransferase; alanine-oxo acid aminotransferase ec:2.6.1.13 ornithine aminotransferase; ornithine delta-transaminase; L-ornithine:alpha-ketoglutarate delta-aminotransferase; OAT; L-ornithine 5-aminotransferase; L-ornithine aminotransferase; ornithine 5-aminotransferase; ornithine transaminase; ornithine-alpha-ketoglutarate aminotransferase; ornithine-2-oxoacid aminotransferase; ornithine-keto acid aminotransferase; ornithine-keto acid transaminase; ornithine-ketoglutarate aminotransferase; ornithine-oxo acid aminotransferase; ornithine:alpha-oxoglutarate transaminase; ornithine---oxo-acid transaminase ec:2.6.1.14 asparagine---oxo-acid transaminase; asparagine-keto acid aminotransferase ec:2.6.1.15 glutamine---pyruvate transaminase; glutaminase II; L-glutamine transaminase L; glutamine-oxo-acid transaminase ec:2.6.1.16 glutamine---fructose-6-phosphate transaminase (isomerizing); hexosephosphate aminotransferase; glucosamine-6-phosphate isomerase (glutamine-forming); glutamine-fructose-6-phosphate transaminase (isomerizing); D-fructose-6-phosphate amidotransferase; glucosaminephosphate isomerase; glucosamine 6-phosphate synthase; GlcN6P synthase ec:2.6.1.17 succinyldiaminopimelate transaminase; succinyldiaminopimelate aminotransferase; N-succinyl-L-diaminopimelic glutamic transaminase ec:2.6.1.18 beta-alanine---pyruvate transaminase; beta-alanine-pyruvate aminotransferase; beta-alanine-alpha-alanine transaminase ec:2.6.1.19 4-aminobutyrate---2-oxoglutarate transaminase; beta-alanine-oxoglutarate transaminase; aminobutyrate aminotransferase (ambiguous); beta-alanine aminotransferase; beta-alanine-oxoglutarate aminotransferase; gamma-aminobutyrate aminotransaminase (ambiguous); gamma-aminobutyrate transaminase (ambiguous); gamma-aminobutyrate-alpha-ketoglutarate aminotransferase; gamma-aminobutyrate-alpha-ketoglutarate transaminase; gamma-aminobutyrate:alpha-oxoglutarate aminotransferase; gamma-aminobutyric acid aminotransferase (ambiguous); gamma-aminobutyric acid transaminase (ambiguous); gamma-aminobutyric acid-alpha-ketoglutarate transaminase; gamma-aminobutyric acid-alpha-ketoglutaric acid aminotransferase; gamma-aminobutyric acid-2-oxoglutarate transaminase; gamma-aminobutyric transaminase (ambiguous); 4-aminobutyrate aminotransferase (ambiguous); 4-aminobutyrate-2-ketoglutarate aminotransferase; 4-aminobutyrate-2-oxoglutarate aminotransferase; 4-aminobutyrate-2-oxoglutarate transaminase; 4-aminobutyric acid 2-ketoglutaric acid aminotransferase; 4-aminobutyric acid aminotransferase (ambiguous); aminobutyrate transaminase (ambiguous); GABA aminotransferase (ambiguous); GABA transaminase (ambiguous); GABA transferase; GABA-alpha-ketoglutarate aminotransferase; GABA-alpha-ketoglutarate transaminase; GABA-alpha-ketoglutaric acid transaminase; GABA-alpha-oxoglutarate aminotransferase; GABA-2-oxoglutarate aminotransferase; GABA-2-oxoglutarate transaminase; GABA-oxoglutarate aminotransferase; GABA-oxoglutarate transaminase; glutamate-succinic semialdehyde transaminase; GabT ec:2.6.1.100 L-glutamine:2-deoxy-scyllo-inosose aminotransferase; btrR (gene name); neoB (gene name); kanB (gene name) ec:2.6.1.101 L-glutamine:3-amino-2,3-dideoxy-scyllo-inosose aminotransferase ec:2.6.1.102 GDP-perosamine synthase; RfbE; GDP-4-keto-6-deoxy-D-mannose-4-aminotransferase; GDP-perosamine synthetase; PerA; GDP-4-amino-4,6-dideoxy-alpha-D-mannose:2-oxoglutarate aminotransferase ec:2.6.1.103 (S)-3,5-dihydroxyphenylglycine transaminase; HpgT ec:2.6.1.104 3-dehydro-glucose-6-phosphate---glutamate transaminase; 3-oxo-glucose-6-phosphate:glutamate aminotransferase; ntdA (gene name) ec:2.6.1.105 lysine---8-amino-7-oxononanoate transaminase; DAPA aminotransferase (ambiguous); bioA (gene name) (ambiguous); bioK (gene name) ec:2.6.1.106 dTDP-3-amino-3,4,6-trideoxy-alpha-D-glucose transaminase; desV (gene name); megDII (gene name); eryCI (gene name) ec:2.6.1.107 beta-methylphenylalanine transaminase; TyrB ec:2.6.1.108 (5-formylfuran-3-yl)methyl phosphate transaminase; mfnC (gene name); [5-(hydroxymethyl)furan-3-yl]methyl phosphate transaminase ec:2.6.1.109 8-amino-3,8-dideoxy-alpha-D-manno-octulosonate transaminase; kdnA (gene name) ec:2.6.1.110 dTDP-4-dehydro-2,3,6-trideoxy-D-glucose 4-aminotransferase; SpnR; TDP-4-keto-2,3,6-trideoxy-D-glucose 4-aminotransferase ec:2.6.1.111 3-aminobutanoyl-CoA transaminase; kat (gene name); acyl-CoA beta-transaminase ec:2.6.1.112 (S)-ureidoglycine---glyoxylate transaminase; (S)-ureidoglycine---glyoxylate aminotransferase; UGXT; PucG ec:2.6.1.113 putrescine---pyruvate transaminase; spuC (gene name) ec:5.3.1.19 Transferred to 2.6.1.16
V1838500	ec:6.1.1.9	 valine---tRNA ligase; valyl-tRNA synthetase; valyl-transfer ribonucleate synthetase; valyl-transfer RNA synthetase; valyl-transfer ribonucleic acid synthetase; valine transfer ribonucleate ligase; valine translase
V1838529	ec:6.2.1.26	 o-succinylbenzoate---CoA ligase; o-succinylbenzoyl-coenzyme A synthetase; o-succinylbenzoate:CoA ligase (AMP-forming)
V1838568	ec:3.6.4.12	 DNA helicase; 3' to 5' DNA helicase; 3'-5' DNA helicase; 3'-5' PfDH; 5' to 3' DNA helicase; AvDH1; BACH1 helicase; BcMCM; BLM protein; BRCA1-associated C-terminal helicase; CeWRN-1; Dbp9p; DmRECQ5; DNA helicase 120; DNA helicase A; DNA helicase E; DNA helicase II; DNA helicase III; DNA helicase RECQL5beta; DNA helicase VI; dnaB; DnaB helicase E1; helicase HDH IV; Hel E; helicase DnaB; helicase domain of bacteriophage T7 gene 4 protein helicase; PcrA helicase; UvrD; hHcsA; Hmi1p; hPif1; MCM helicase; MCM protein; MER3 helicase; MER3 protein; MPH1; PcrA; PcrA helicase; PDH120; PfDH A; Pfh1p; PIF1
V1838638	ec:1.1.1.94	 glycerol-3-phosphate dehydrogenase [NAD(P)+]; L-glycerol-3-phosphate:NAD(P) oxidoreductase; glycerol phosphate dehydrogenase (nicotinamide adenine dinucleotide (phosphate)); glycerol 3-phosphate dehydrogenase (NADP); glycerol-3-phosphate dehydrogenase [NAD(P)]
V1838639	ec:3.6.3.40	 teichoic-acid-transporting ATPase
V1838666	ec:3.6.3.3	 Cd2+-exporting ATPase ec:3.6.3.30 Fe3+-transporting ATPase ec:3.6.3.31 polyamine-transporting ATPase ec:3.6.3.32 quaternary-amine-transporting ATPase ec:3.6.3.33 vitamin B12-transporting ATPase ec:3.6.3.34 iron-chelate-transporting ATPase ec:3.6.3.35 manganese-transporting ATPase; ABC-type manganese permease complex ec:3.6.3.36 taurine-transporting ATPase ec:3.6.3.37 guanine-transporting ATPase ec:3.6.3.38 capsular-polysaccharide-transporting ATPase ec:3.6.3.39 lipopolysaccharide-transporting ATPase
V1838851	ec:2.7.8.33	 UDP-N-acetylglucosamine---undecaprenyl-phosphate N-acetylglucosaminephosphotransferase; UDP-N-acetylglucosamine:undecaprenyl-phosphate GlcNAc-1-phosphate transferase; WecA; WecA transferase; UDP-GIcNAc:undecaprenyl phosphate N-acetylglucosaminyl 1-P transferase; GlcNAc-P-P-Und synthase; GPT (ambiguous); TagO; UDP-GlcNAc:undecaprenyl-phosphate GlcNAc-1-phosphate transferase; UDP-N-acetyl-D-glucosamine:ditrans,octacis-undecaprenyl phosphate N-acetylglucosaminephosphotransferase
V1838867	ec:2.7.1.30	 glycerol kinase; glycerokinase; GK; ATP:glycerol-3-phosphotransferase; glycerol kinase (phosphorylating); glyceric kinase
V1843494	ec:1.2.1.12	 glyceraldehyde-3-phosphate dehydrogenase (phosphorylating); triosephosphate dehydrogenase; dehydrogenase, glyceraldehyde phosphate; phosphoglyceraldehyde dehydrogenase; 3-phosphoglyceraldehyde dehydrogenase; NAD+-dependent glyceraldehyde phosphate dehydrogenase; glyceraldehyde phosphate dehydrogenase (NAD+); glyceraldehyde-3-phosphate dehydrogenase (NAD+); NADH-glyceraldehyde phosphate dehydrogenase; glyceraldehyde-3-P-dehydrogenase
V1847145	ec:5.3.2.6	 2-hydroxymuconate tautomerase; 4-oxalocrotonate tautomerase (misleading); 4-oxalocrotonate isomerase (misleading); cnbG (gene name); praC (gene name); xylH (gene name)
V1847150	ec:2.7.9.2	 pyruvate, water dikinase; phosphoenolpyruvate synthase; pyruvate-water dikinase (phosphorylating); PEP synthetase; phosphoenolpyruvate synthase; phoephoenolpyruvate synthetase; phosphoenolpyruvic synthase; phosphopyruvate synthetase
V1847202	ec:6.3.2.9	 UDP-N-acetylmuramoyl-L-alanine---D-glutamate ligase; MurD synthetase; UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase; uridine diphospho-N-acetylmuramoylalanyl-D-glutamate synthetase; D-glutamate-adding enzyme; D-glutamate ligase; UDP-Mur-NAC-L-Ala:D-Glu ligase; UDP-N-acetylmuramoyl-L-alanine:glutamate ligase (ADP-forming); UDP-N-acetylmuramoylalanine---D-glutamate ligase; UDP-N-acetylmuramoyl-L-alanine:D-glutamate ligase (ADP-forming)
V1847369	ec:3.4.21.89	 signal peptidase I; leader peptidase I; signal proteinase; Escherichia coli leader peptidase; eukaryotic signal peptidase; eukaryotic signal proteinase; leader peptidase; leader peptide hydrolase; leader proteinase; signal peptidase; pilin leader peptidase; SPC; prokaryotic signal peptidase; prokaryotic leader peptidase; HOSP; prokaryotic signal proteinase; propeptidase; PuIO prepilin peptidase; signal peptide hydrolase; signal peptide peptidase; signalase; bacterial leader peptidase 1; pilin leader peptidase ec:3.4.99.36 Transferred to 3.4.21.89
V1847410	ec:4.1.1.17	 ornithine decarboxylase; SpeC; L-ornithine carboxy-lyase
V1847473	ec:1.7.99.4	 Transferred to 1.7.1.1 and 1.7.1.2 and 1.7.1.3 and 1.7.5.1 and 1.7.7.2 and 1.9.6.1
V1847592	ec:2.7.7.6	 DNA-directed RNA polymerase; RNA polymerase; RNA nucleotidyltransferase (DNA-directed); RNA polymerase I; RNA polymerase II; RNA polymerase III; C RNA formation factors; deoxyribonucleic acid-dependent ribonucleic acid polymerase; DNA-dependent ribonucleate nucleotidyltransferase; DNA-dependent RNA nucleotidyltransferase; DNA-dependent RNA polymerase; ribonucleate nucleotidyltransferase; ribonucleate polymerase; C ribonucleic acid formation factors; ribonucleic acid nucleotidyltransferase; ribonucleic acid polymerase; ribonucleic acid transcriptase; ribonucleic polymerase; ribonucleic transcriptase; RNA nucleotidyltransferase; RNA transcriptase; transcriptase; RNA nucleotidyltransferase I ec:2.7.7.60 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase; MEP cytidylyltransferase ec:2.7.7.61 citrate lyase holo-[acyl-carrier protein] synthase; 2'-(5''-phosphoribosyl)-3'-dephospho-CoA transferase; 2'-(5''-triphosphoribosyl)-3'-dephospho-CoA:apo-citrate lyase; CitX; holo-ACP synthase (ambiguous); 2'-(5''-triphosphoribosyl)-3'-dephospho-CoA:apo-citrate lyase adenylyltransferase; 2'-(5''-triphosphoribosyl)-3'-dephospho-CoA:apo-citrate lyase 2'-(5''-triphosphoribosyl)-3'-dephospho-CoA transferase; 2'-(5''-triphosphoribosyl)-3'-dephospho-CoA:apo-citrate-lyase adenylyltransferase; holo-citrate lyase synthase (incorrect) ec:2.7.7.62 adenosylcobinamide-phosphate guanylyltransferase; CobU; adenosylcobinamide kinase/adenosylcobinamide-phosphate guanylyltransferase; AdoCbi kinase/AdoCbi-phosphate guanylyltransferase ec:2.7.7.63 Transferred to 6.3.1.20 ec:2.7.7.64 UTP-monosaccharide-1-phosphate uridylyltransferase; UDP-sugar pyrophosphorylase; PsUSP ec:2.7.7.65 diguanylate cyclase; DGC; PleD ec:2.7.7.66 malonate decarboxylase holo-[acyl-carrier protein] synthase; holo ACP synthase (ambiguous); 2'-(5''-triphosphoribosyl)-3'-dephospho-CoA:apo ACP 2'-(5''-triphosphoribosyl)-3'-dephospho-CoA transferase; MdcG; 2'-(5''-triphosphoribosyl)-3'-dephospho-CoA:apo-malonate-decarboxylase adenylyltransferase; holo-malonate-decarboxylase synthase (incorrect) ec:2.7.7.67 CDP-2,3-bis-(O-geranylgeranyl)-sn-glycerol synthase; carS (gene name); CDP-2,3-di-O-geranylgeranyl-sn-glycerol synthase; CTP:2,3-GG-GP ether cytidylyltransferase; CTP:2,3-di-O-geranylgeranyl-sn-glycero-1-phosphate cytidyltransferase; CDP-2,3-bis-O-(geranylgeranyl)-sn-glycerol synthase; CTP:2,3-bis-O-(geranylgeranyl)-sn-glycero-1-phosphate cytidylyltransferase; CDP-unsaturated archaeol synthase; CDP-archaeol synthase (incorrect) ec:2.7.7.68 2-phospho-L-lactate guanylyltransferase; CofC; MJ0887 ec:2.7.7.69 GDP-L-galactose phosphorylase; VTC2; VTC5
V1847734	ec:3.4.21.92	 endopeptidase Clp; endopeptidase Ti; caseinolytic protease; protease Ti; ATP-dependent Clp protease; endopeptidase Ti; caseinolytic protease; ClpP; Clp protease
V1847736	ec:3.4.21.53	 endopeptidase La; ATP-dependent serine proteinase; lon proteinase; protease La; proteinase La; ATP-dependent lon proteinase; ATP-dependent protease La; Escherichia coli proteinase La; Escherichia coli serine proteinase La; gene lon protease; gene lon proteins; PIM1 protease; PIM1 proteinase; serine protease La
V1849570	ec:2.7.7.6	 DNA-directed RNA polymerase; RNA polymerase; RNA nucleotidyltransferase (DNA-directed); RNA polymerase I; RNA polymerase II; RNA polymerase III; C RNA formation factors; deoxyribonucleic acid-dependent ribonucleic acid polymerase; DNA-dependent ribonucleate nucleotidyltransferase; DNA-dependent RNA nucleotidyltransferase; DNA-dependent RNA polymerase; ribonucleate nucleotidyltransferase; ribonucleate polymerase; C ribonucleic acid formation factors; ribonucleic acid nucleotidyltransferase; ribonucleic acid polymerase; ribonucleic acid transcriptase; ribonucleic polymerase; ribonucleic transcriptase; RNA nucleotidyltransferase; RNA transcriptase; transcriptase; RNA nucleotidyltransferase I ec:2.7.7.60 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase; MEP cytidylyltransferase ec:2.7.7.61 citrate lyase holo-[acyl-carrier protein] synthase; 2'-(5''-phosphoribosyl)-3'-dephospho-CoA transferase; 2'-(5''-triphosphoribosyl)-3'-dephospho-CoA:apo-citrate lyase; CitX; holo-ACP synthase (ambiguous); 2'-(5''-triphosphoribosyl)-3'-dephospho-CoA:apo-citrate lyase adenylyltransferase; 2'-(5''-triphosphoribosyl)-3'-dephospho-CoA:apo-citrate lyase 2'-(5''-triphosphoribosyl)-3'-dephospho-CoA transferase; 2'-(5''-triphosphoribosyl)-3'-dephospho-CoA:apo-citrate-lyase adenylyltransferase; holo-citrate lyase synthase (incorrect) ec:2.7.7.62 adenosylcobinamide-phosphate guanylyltransferase; CobU; adenosylcobinamide kinase/adenosylcobinamide-phosphate guanylyltransferase; AdoCbi kinase/AdoCbi-phosphate guanylyltransferase ec:2.7.7.63 Transferred to 6.3.1.20 ec:2.7.7.64 UTP-monosaccharide-1-phosphate uridylyltransferase; UDP-sugar pyrophosphorylase; PsUSP ec:2.7.7.65 diguanylate cyclase; DGC; PleD ec:2.7.7.66 malonate decarboxylase holo-[acyl-carrier protein] synthase; holo ACP synthase (ambiguous); 2'-(5''-triphosphoribosyl)-3'-dephospho-CoA:apo ACP 2'-(5''-triphosphoribosyl)-3'-dephospho-CoA transferase; MdcG; 2'-(5''-triphosphoribosyl)-3'-dephospho-CoA:apo-malonate-decarboxylase adenylyltransferase; holo-malonate-decarboxylase synthase (incorrect) ec:2.7.7.67 CDP-2,3-bis-(O-geranylgeranyl)-sn-glycerol synthase; carS (gene name); CDP-2,3-di-O-geranylgeranyl-sn-glycerol synthase; CTP:2,3-GG-GP ether cytidylyltransferase; CTP:2,3-di-O-geranylgeranyl-sn-glycero-1-phosphate cytidyltransferase; CDP-2,3-bis-O-(geranylgeranyl)-sn-glycerol synthase; CTP:2,3-bis-O-(geranylgeranyl)-sn-glycero-1-phosphate cytidylyltransferase; CDP-unsaturated archaeol synthase; CDP-archaeol synthase (incorrect) ec:2.7.7.68 2-phospho-L-lactate guanylyltransferase; CofC; MJ0887 ec:2.7.7.69 GDP-L-galactose phosphorylase; VTC2; VTC5
