Gene	CDD	GO	Gene3D	Hamap	Interpro	MobiDBLite	PIRSF	PRINTS	Pfam	ProDom	ProSitePatterns	ProSiteProfiles	SFLD	SMART	SUPERFAMILY	TIGRFAM
V1014080	; EF-G; EFG_mtEFG1_IV; EFG_mtEFG_C; EFG_mtEFG_II	; Elongation factor G, III-V domain; P-loop containing nucleoside triphosphate hydrolase; Ribosomal protein S5 domain 2-type fold; Ribosomal protein S5 domain 2-type fold, subgroup; Small GTP-binding protein domain; Tr-type G domain, conserved site; Transcription factor, GTP-binding domain; Translation elongation factor EFG, V domain; Translation elongation factor EFG/EF2; Translation elongation factor EFG/EF2, domain IV; Translation elongation factor EFTu-like, domain 2; Translation protein, beta-barrel domain	; P-loop containing nucleotide triphosphate hydrolases; Translation factors; Elongation Factor G (Translational Gtpase)	; Elongation factor G [fusA].	; Elongation factor G, III-V domain; P-loop containing nucleoside triphosphate hydrolase; Ribosomal protein S5 domain 2-type fold; Ribosomal protein S5 domain 2-type fold, subgroup; Small GTP-binding protein domain; Tr-type G domain, conserved site; Transcription factor, GTP-binding domain; Translation elongation factor EFG, V domain; Translation elongation factor EFG/EF2; Translation elongation factor EFG/EF2, domain IV; Translation elongation factor EFTu-like, domain 2; Translation protein, beta-barrel domain			; GTP-binding elongation factor signature	; Elongation Factor G, domain II; Elongation factor G C-terminus; Elongation factor G, domain IV; Elongation factor Tu GTP binding domain; Elongation factor Tu domain 2		; Translational (tr)-type guanine nucleotide-binding (G) domain signature.	; Translational (tr)-type guanine nucleotide-binding (G) domain profile.		; Elongation factor G, domain IV; Elongation factor G C-terminus	; Ribosomal protein S5 domain 2-like; P-loop containing nucleoside triphosphate hydrolases; Translation proteins; EF-G C-terminal domain-like; EF-G C-terminal domain-like	;  translation elongation factor G;  small GTP-binding protein domain
V1014991	; YhcR_OBF_like	; Endonuclease/exonuclease/phosphatase			; Endonuclease/exonuclease/phosphatase										; DNase I-like	
V1015427		; Phosphoenolpyruvate carboxylase; Phosphoenolpyruvate carboxylase, His active site; Phosphoenolpyruvate carboxylase, Lys active site; Pyruvate/Phosphoenolpyruvate kinase-like domain	; Phosphoenolpyruvate/pyruvate domain 		; Phosphoenolpyruvate carboxylase; Phosphoenolpyruvate carboxylase, His active site; Phosphoenolpyruvate carboxylase, Lys active site; Pyruvate/Phosphoenolpyruvate kinase-like domain	; consensus disorder prediction		; Phosphoenolpyruvate carboxylase signature	; Phosphoenolpyruvate carboxylase		; Phosphoenolpyruvate carboxylase active site 1.; Phosphoenolpyruvate carboxylase active site 2.				; Phosphoenolpyruvate/pyruvate domain	
V1015469	; ETF_alpha	; DHS-like NAD/FAD-binding domain; Electron transfer flavoprotein alpha subunit/FixB; Electron transfer flavoprotein subunit alpha, conserved site; Electron transfer flavoprotein, alpha subunit, C-terminal; Electron transfer flavoprotein, alpha subunit, N-terminal; Electron transfer flavoprotein, alpha/beta-subunit, N-terminal; Rossmann-like alpha/beta/alpha sandwich fold	; HUPs; TPP-binding domain		; DHS-like NAD/FAD-binding domain; Electron transfer flavoprotein alpha subunit/FixB; Electron transfer flavoprotein subunit alpha, conserved site; Electron transfer flavoprotein, alpha subunit, C-terminal; Electron transfer flavoprotein, alpha subunit, N-terminal; Electron transfer flavoprotein, alpha/beta-subunit, N-terminal; Rossmann-like alpha/beta/alpha sandwich fold		; (Full) electron transfer flavoprotein, alpha subunit		; Electron transfer flavoprotein FAD-binding domain; Electron transfer flavoprotein domain		; Electron transfer flavoprotein alpha-subunit signature.			; Electron transfer flavoprotein domain	; Adenine nucleotide alpha hydrolases-like; DHS-like NAD/FAD-binding domain	
V1015866	; KOW_NusG; NGN_Bact_1	; KOW; NusG, N-terminal; Ribosomal protein L2 domain 2; Transcription antitermination protein, NusG; Translation protein SH3-like domain	; N-utilization substance G protein NusG	; Transcription termination/antitermination protein NusG [nusG].	; KOW; NusG, N-terminal; Ribosomal protein L2 domain 2; Transcription antitermination protein, NusG; Translation protein SH3-like domain			; Transcription termination factor NUSG signature	; KOW motif; Transcription termination factor nusG					; In Spt5p, this domain may confer affinity for Spt4p. It possesses a RNP-like fold.; KOW (Kyprides, Ouzounis, Woese) motif.	; N-utilization substance G protein NusG, N-terminal domain; Translation proteins SH3-like domain	;  transcription termination/antitermination factor NusG
V1016060		; L-lactate/malate dehydrogenase; Lactate dehydrogenase/glycoside hydrolase, family 4, C-terminal; Lactate/malate dehydrogenase, C-terminal; Lactate/malate dehydrogenase, N-terminal; NAD(P)-binding domain	; L-2-Hydroxyisocaproate Dehydrogenase; NAD(P)-binding Rossmann-like Domain		; L-lactate/malate dehydrogenase; Lactate dehydrogenase/glycoside hydrolase, family 4, C-terminal; Lactate/malate dehydrogenase, C-terminal; Lactate/malate dehydrogenase, N-terminal; NAD(P)-binding domain		; (Full) L-lactate/malate dehydrogenase		; lactate/malate dehydrogenase, NAD binding domain; lactate/malate dehydrogenase, alpha/beta C-terminal domain						; NAD(P)-binding Rossmann-fold domains; LDH C-terminal domain-like	
V1016384						; consensus disorder prediction										
V1016459						; consensus disorder prediction										
V1016529		; ABC transporter, conserved site; ABC transporter-like; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases		; ABC transporter, conserved site; ABC transporter-like; P-loop containing nucleoside triphosphate hydrolase				; ABC transporter		; ABC transporters family signature.	; ATP-binding cassette, ABC transporter-type domain profile.			; P-loop containing nucleoside triphosphate hydrolases	
V1016878															; Pentapeptide repeat-like	
V1017113	; HU	; Histone-like DNA-binding protein; Integration host factor (IHF)-like DNA-binding domain	; IHF-like DNA-binding proteins		; Histone-like DNA-binding protein; Integration host factor (IHF)-like DNA-binding domain			; Prokaryotic integration host factor signature	; Bacterial DNA-binding protein					; bacterial (prokaryotic) histone like domain	; IHF-like DNA-binding proteins	
V1017440	; ABC_FeS_Assembly	; ABC transporter-like; FeS cluster assembly SUF system, ATPase SufC; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases		; ABC transporter-like; FeS cluster assembly SUF system, ATPase SufC; P-loop containing nucleoside triphosphate hydrolase				; ABC transporter			; ATP-binding cassette, ABC transporter-type domain profile.			; P-loop containing nucleoside triphosphate hydrolases	;  FeS assembly ATPase SufC
V1017894		; Chaperone protein Skp; Skp domain	; OmpH-like (Pfam 03938)		; Chaperone protein Skp; Skp domain				; Outer membrane protein (OmpH-like)					; Outer membrane protein (OmpH-like)	; OmpH-like	
V1018238															; Pentapeptide repeat-like	
V1018397	; S1_RPS1_repeat_ec1_hs1; S1_RPS1_repeat_ec2_hs2; S1_RPS1_repeat_ec3	; Nucleic acid-binding, OB-fold; RNA-binding domain, S1; Ribosomal protein S1; S1 domain	; Nucleic acid-binding proteins; Nucleic acid-binding proteins; Nucleic acid-binding proteins; Nucleic acid-binding proteins; Nucleic acid-binding proteins; Nucleic acid-binding proteins		; Nucleic acid-binding, OB-fold; RNA-binding domain, S1; Ribosomal protein S1; S1 domain			; Ribosomal protein S1 signature	; S1 RNA binding domain			; S1 domain profile.		; Ribosomal protein S1-like RNA-binding domain; Ribosomal protein S1-like RNA-binding domain; Ribosomal protein S1-like RNA-binding domain; Ribosomal protein S1-like RNA-binding domain; Ribosomal protein S1-like RNA-binding domain; Ribosomal protein S1-like RNA-binding domain	; Nucleic acid-binding proteins; Nucleic acid-binding proteins; Nucleic acid-binding proteins; Nucleic acid-binding proteins; Nucleic acid-binding proteins; Nucleic acid-binding proteins	
V1018416															; Pentapeptide repeat-like	
V1018451	; PTS-HPr_like	; Phosphocarrier protein HPr-like			; Phosphocarrier protein HPr-like			; Phosphocarrier protein signature	; PTS HPr component phosphorylation site			; PTS HPR domain profile.			; HPr-like	;  phosphocarrier, HPr family
V1018491															; Pentapeptide repeat-like	
V1018588		; Trigger factor/SurA domain			; Trigger factor/SurA domain				; PPIC-type PPIASE domain; SurA N-terminal domain						; Triger factor/SurA peptide-binding domain-like; Triger factor/SurA peptide-binding domain-like	
V1018987															; Pentapeptide repeat-like	
V1019396															; Pentapeptide repeat-like	
V1019461	; F1-ATPase_beta	; AAA+ ATPase domain; ATP synthase, F1 complex, beta subunit; ATPase, F1/V1 complex, beta subunit, C-terminal; ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain; ATPase, F1/V1/A1 complex, alpha/beta subunit, nucleotide-binding domain; ATPase, alpha/beta subunit, nucleotide-binding domain, active site; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases; Bovine Mitochondrial F1-atpase; Atp Synthase Beta Chain; Chain D	; ATP synthase subunit beta [atpB].	; AAA+ ATPase domain; ATP synthase, F1 complex, beta subunit; ATPase, F1/V1 complex, beta subunit, C-terminal; ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain; ATPase, F1/V1/A1 complex, alpha/beta subunit, nucleotide-binding domain; ATPase, alpha/beta subunit, nucleotide-binding domain, active site; P-loop containing nucleoside triphosphate hydrolase	; consensus disorder prediction			; ATP synthase alpha/beta family, beta-barrel domain; ATP synthase alpha/beta family, nucleotide-binding domain		; ATP synthase alpha and beta subunits signature.			; ATPases associated with a variety of cellular activities	; N-terminal domain of alpha and beta subunits of F1 ATP synthase; C-terminal domain of alpha and beta subunits of F1 ATP synthase; P-loop containing nucleoside triphosphate hydrolases	;  ATP synthase F1, beta subunit
V1020719															; Pentapeptide repeat-like	
V1020900															; Pentapeptide repeat-like	
V1022066	; Fur_like	; Ferric-uptake regulator; Winged helix-turn-helix DNA-binding domain	; winged helix repressor DNA binding domain		; Ferric-uptake regulator; Winged helix-turn-helix DNA-binding domain				; Ferric uptake regulator family						; Winged helix DNA-binding domain	
V1022611															; Pentapeptide repeat-like; Pentapeptide repeat-like	
V1022672						; consensus disorder prediction										
V1022768															; Pentapeptide repeat-like	
V1023795		; Ribosomal protein S16; Ribosomal protein S16 domain		; 30S ribosomal protein S16 [rpsP].	; Ribosomal protein S16; Ribosomal protein S16 domain	; consensus disorder prediction			; Ribosomal protein S16						; Ribosomal protein S16	;  ribosomal protein bS16
V1024021															; Pentapeptide repeat-like	
V1025070															; Pentapeptide repeat-like	
V1025406						; consensus disorder prediction										
V1025691															; Pentapeptide repeat-like	
V1026601						; consensus disorder prediction										
V1027881															; Pentapeptide repeat-like	
V1028378		; Amidohydrolase-related; Metal-dependent hydrolase; Urease active site; Urease, alpha subunit; Urease, alpha subunit, C-terminal	; Metal-dependent hydrolases		; Amidohydrolase-related; Metal-dependent hydrolase; Urease active site; Urease, alpha subunit; Urease, alpha subunit, C-terminal			; Urea amidohydrolase (urease) protein signature	; Amidohydrolase family		; Urease active site.	; Urease domain profile.			; Metallo-dependent hydrolases	
V1028689		; Peptidase M17, leucyl aminopeptidase, C-terminal	; Zn peptidases		; Peptidase M17, leucyl aminopeptidase, C-terminal				; Cytosol aminopeptidase family, catalytic domain						; Zn-dependent exopeptidases	
V1029123						; consensus disorder prediction										
V1029241		; Signal recognition particle, SRP54 subunit, M-domain			; Signal recognition particle, SRP54 subunit, M-domain				; Signal peptide binding domain						; Signal peptide-binding domain	
V1030062						; consensus disorder prediction										
V1030570		; Protein of unknown function DUF2130			; Protein of unknown function DUF2130				; Uncharacterized protein conserved in bacteria (DUF2130)							
V1031505						; consensus disorder prediction										
V1032109	; ABC_MalK_N	; AAA+ ATPase domain; ABC transporter, conserved site; ABC transporter-like; Molybdate/tungstate binding, C-terminal; P-loop containing nucleoside triphosphate hydrolase	; Nucleic acid-binding proteins; P-loop containing nucleotide triphosphate hydrolases		; AAA+ ATPase domain; ABC transporter, conserved site; ABC transporter-like; Molybdate/tungstate binding, C-terminal; P-loop containing nucleoside triphosphate hydrolase				; ABC transporter		; ABC transporters family signature.	; ATP-binding cassette, ABC transporter-type domain profile.		; ATPases associated with a variety of cellular activities	; P-loop containing nucleoside triphosphate hydrolases; MOP-like	
V1032132		; Alpha/Beta hydrolase fold; Putative esterase			; Alpha/Beta hydrolase fold; Putative esterase				; Putative esterase						; alpha/beta-Hydrolases	
V1032206	; M13	; Glycoside hydrolase, chitinase active site; Metallopeptidase, catalytic domain; Peptidase M13; Peptidase M13, C-terminal domain; Peptidase M13, N-terminal domain	; Collagenase (Catalytic Domain); Collagenase (Catalytic Domain)		; Glycoside hydrolase, chitinase active site; Metallopeptidase, catalytic domain; Peptidase M13; Peptidase M13, C-terminal domain; Peptidase M13, N-terminal domain			; Neprilysin metalloprotease (M13) family signature	; Peptidase family M13		; Chitinases family 18 active site.				; Metalloproteases ("zincins"), catalytic domain	
V1032210		; Aldolase-type TIM barrel; Ribonucleoside-triphosphate reductase activating, anaerobic	; pyruvate-formate lyase- activating enzyme; Aldolase class I		; Aldolase-type TIM barrel; Ribonucleoside-triphosphate reductase activating, anaerobic	; consensus disorder prediction			; 4Fe-4S single cluster domain				; activating enzymes, group 1; anaerobic ribonucleoside-triphosphate reductase activase; organic radical-activating enzymes		; Radical SAM enzymes	;  anaerobic ribonucleoside-triphosphate reductase activating protein
V1032298		; Mannosyl-glycoprotein endo-beta-N-acetylglucosamidase-like domain			; Mannosyl-glycoprotein endo-beta-N-acetylglucosamidase-like domain			; Flagellar protein FlgJ signature	; Mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase					; Lysozyme subfamily 2		
V1032301		; Amidase signature domain; Amidase, conserved site; Glutamyl-tRNA(Gln) amidotransferase A subunit	; Amidase signature (AS) enzymes	; Glutamyl-tRNA(Gln) amidotransferase subunit A [gatA].	; Amidase signature domain; Amidase, conserved site; Glutamyl-tRNA(Gln) amidotransferase A subunit				; Amidase		; Amidases signature.				; Amidase signature (AS) enzymes	;  aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase, A subunit
V1032337		; Cell cycle protein FtsW/RodA			; Cell cycle protein FtsW/RodA				; Cell cycle protein							
V1032341	; F1-ATPase_delta	; ATP synthase delta/epsilon subunit, C-terminal domain; ATP synthase, F1 complex, delta/epsilon subunit; ATP synthase, F1 complex, delta/epsilon subunit, N-terminal	; ATP Synthase; domain 1	; ATP synthase epsilon chain [atpC].	; ATP synthase delta/epsilon subunit, C-terminal domain; ATP synthase, F1 complex, delta/epsilon subunit; ATP synthase, F1 complex, delta/epsilon subunit, N-terminal				; ATP synthase, Delta/Epsilon chain, beta-sandwich domain; ATP synthase, Delta/Epsilon chain, long alpha-helix domain	; ATP SYNTHASE ION EPSILON SUBUNIT HYDROLASE CF1 SYNTHESIS CHAIN HYDROGEN					; Epsilon subunit of F1F0-ATP synthase N-terminal domain; Epsilon subunit of F1F0-ATP synthase C-terminal domain	;  ATP synthase F1, epsilon subunit
V1032342	; F1-ATPase_beta	; AAA+ ATPase domain; ATP synthase, F1 complex, beta subunit; ATPase, F1/V1 complex, beta subunit, C-terminal; ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain; ATPase, F1/V1/A1 complex, alpha/beta subunit, nucleotide-binding domain; ATPase, alpha/beta subunit, nucleotide-binding domain, active site; P-loop containing nucleoside triphosphate hydrolase	; Bovine Mitochondrial F1-atpase; Atp Synthase Beta Chain; Chain D; P-loop containing nucleotide triphosphate hydrolases	; ATP synthase subunit beta [atpB].	; AAA+ ATPase domain; ATP synthase, F1 complex, beta subunit; ATPase, F1/V1 complex, beta subunit, C-terminal; ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain; ATPase, F1/V1/A1 complex, alpha/beta subunit, nucleotide-binding domain; ATPase, alpha/beta subunit, nucleotide-binding domain, active site; P-loop containing nucleoside triphosphate hydrolase				; ATP synthase alpha/beta family, beta-barrel domain; ATP synthase alpha/beta family, nucleotide-binding domain		; ATP synthase alpha and beta subunits signature.			; ATPases associated with a variety of cellular activities	; P-loop containing nucleoside triphosphate hydrolases; N-terminal domain of alpha and beta subunits of F1 ATP synthase; C-terminal domain of alpha and beta subunits of F1 ATP synthase	;  ATP synthase F1, beta subunit
V1032372		; D-alanyl-lipoteichoic acid biosynthesis DltD; DltD, C-terminal; DltD, N-terminal; DltD, central domain			; D-alanyl-lipoteichoic acid biosynthesis DltD; DltD, C-terminal; DltD, N-terminal; DltD, central domain		; (Full) D-alanine carrier protein specificity factor DltD		; DltD C-terminal region; DltD N-terminal region; DltD central region							;  D-alanyl-lipoteichoic acid biosynthesis protein DltD
V1032381		; Phosphoenolpyruvate carboxylase; Phosphoenolpyruvate carboxylase, His active site; Phosphoenolpyruvate carboxylase, Lys active site; Phosphoenolpyruvate carboxylase, bacterial/plant-type; Pyruvate/Phosphoenolpyruvate kinase-like domain	; Phosphoenolpyruvate/pyruvate domain 	; Phosphoenolpyruvate carboxylase [ppc].	; Phosphoenolpyruvate carboxylase; Phosphoenolpyruvate carboxylase, His active site; Phosphoenolpyruvate carboxylase, Lys active site; Phosphoenolpyruvate carboxylase, bacterial/plant-type; Pyruvate/Phosphoenolpyruvate kinase-like domain			; Phosphoenolpyruvate carboxylase signature	; Phosphoenolpyruvate carboxylase		; Phosphoenolpyruvate carboxylase active site 1.; Phosphoenolpyruvate carboxylase active site 2.				; Phosphoenolpyruvate/pyruvate domain	
V1032507		; Rhamnan synthesis F			; Rhamnan synthesis F				; Rhamnan synthesis protein F							
V1032528	; NAT_SF	; Acyl-CoA N-acyltransferase; GNAT domain; Ribosomal-protein-alanine acetyltransferase			; Acyl-CoA N-acyltransferase; GNAT domain; Ribosomal-protein-alanine acetyltransferase				; Acetyltransferase (GNAT) family			; Gcn5-related N-acetyltransferase (GNAT) domain profile.			; Acyl-CoA N-acyltransferases (Nat)	;  ribosomal-protein-alanine acetyltransferase
V1032563		; Phosphoenolpyruvate carboxykinase, ATP-utilising; Phosphoenolpyruvate carboxykinase, C-terminal; Phosphoenolpyruvate carboxykinase, N-terminal			; Phosphoenolpyruvate carboxykinase, ATP-utilising; Phosphoenolpyruvate carboxykinase, C-terminal; Phosphoenolpyruvate carboxykinase, N-terminal				; Phosphoenolpyruvate carboxykinase						; PEP carboxykinase-like; PEP carboxykinase N-terminal domain	
V1032612												; Prokaryotic membrane lipoprotein lipid attachment site profile.				
V1032641	; DEDDh; PHP_PolIIIA_POLC; polC_OBF	; Bacterial DNA polymerase III, alpha subunit; DNA polymerase III epsilon subunit, exonuclease domain; DNA polymerase III polC-like, N-terminal domain II; DNA polymerase III polC-type, N-terminal domain I; DNA polymerase III, alpha subunit, Gram-positive type; DNA polymerase, helix-hairpin-helix motif; Exonuclease, RNase T/DNA polymerase III; Nucleic acid-binding, OB-fold; PHP domain; Polymerase/histidinol phosphatase, N-terminal; Polymerase/histidinol phosphatase-like; Ribonuclease H-like domain	; Nucleic acid-binding proteins; Metal-dependent hydrolases; Metal-dependent hydrolases; AF1531-like domain	; DNA polymerase III PolC-type [polC].	; Bacterial DNA polymerase III, alpha subunit; DNA polymerase III epsilon subunit, exonuclease domain; DNA polymerase III polC-like, N-terminal domain II; DNA polymerase III polC-type, N-terminal domain I; DNA polymerase III, alpha subunit, Gram-positive type; DNA polymerase, helix-hairpin-helix motif; Exonuclease, RNase T/DNA polymerase III; Nucleic acid-binding, OB-fold; PHP domain; Polymerase/histidinol phosphatase, N-terminal; Polymerase/histidinol phosphatase-like; Ribonuclease H-like domain				; Bacterial DNA polymerase III alpha subunit; DNA polymerase III polC-type N-terminus I; DNA polymerase III polC-type N-terminus II; Exonuclease; Helix-hairpin-helix motif; PHP domain					; DNA polymerase alpha chain like domain; 	; Nucleic acid-binding proteins; PHP domain-like; Ribonuclease H-like	;  exonuclease, DNA polymerase III, epsilon subunit family;  DNA polymerase III, alpha subunit, Gram-positive type
V1032751	; UBA_EF-Ts	; Translation elongation factor EFTs/EF1B; Translation elongation factor EFTs/EF1B, dimerisation; Translation elongation factor Ts, conserved site; UBA-like	; Elongation Factor Tu; Chain B; Elongation Factor Tu; Chain B; Elongation Factor Tu; Chain B; DNA helicase RuvA subunit	; Elongation factor Ts [tsf].	; Translation elongation factor EFTs/EF1B; Translation elongation factor EFTs/EF1B, dimerisation; Translation elongation factor Ts, conserved site; UBA-like				; Elongation factor TS		; Elongation factor Ts signature 1.; Elongation factor Ts signature 2.				; Elongation factor Ts (EF-Ts), dimerisation domain; Elongation factor Ts (EF-Ts), dimerisation domain; UBA-like; Elongation factor Ts (EF-Ts), dimerisation domain	;  translation elongation factor Ts
V1032763		; SLAP domain, Lactobacillus			; SLAP domain, Lactobacillus				; Bacterial surface layer protein							
V1032886	; PPAT	; Coenzyme A biosynthesis protein; Cytidyltransferase-like domain; Rossmann-like alpha/beta/alpha sandwich fold	; HUPs	; Phosphopantetheine adenylyltransferase [coaD].	; Coenzyme A biosynthesis protein; Cytidyltransferase-like domain; Rossmann-like alpha/beta/alpha sandwich fold			; Lipopolysaccharide core biosynthesis protein signature	; Cytidylyltransferase-like						; Nucleotidylyl transferase	;  pantetheine-phosphate adenylyltransferase;  cytidyltransferase-like domain
V1032978		; Ribosomal protein L27; Ribosomal protein L27, conserved site		; 50S ribosomal protein L27 [rpmA].	; Ribosomal protein L27; Ribosomal protein L27, conserved site	; consensus disorder prediction		; Ribosomal protein L27 signature	; Ribosomal L27 protein	; RIBOSOMAL L27 50S RIBONUCLEOPROTEIN CHLOROPLAST MITOCHONDRIAL PEPTIDE 60S TRANSIT PRECURSOR	; Ribosomal protein L27 signature.				; Ribosomal L27 protein-like	;  ribosomal protein bL27
V1033003		; PEP-utilising enzyme, C-terminal; PEP-utilising enzyme, active site; PEP-utilising enzyme, conserved site; PEP-utilising enzyme, mobile domain; Phosphotransferase system, enzyme I; Phosphotransferase system, enzyme I  N-terminal; Phosphotransferase system, enzyme I-like; Pyruvate/Phosphoenolpyruvate kinase-like domain	; Enzyme I of the PEP; Phosphohistidine domains of PEP-utilising enzymes; Phosphoenolpyruvate-binding domains		; PEP-utilising enzyme, C-terminal; PEP-utilising enzyme, active site; PEP-utilising enzyme, conserved site; PEP-utilising enzyme, mobile domain; Phosphotransferase system, enzyme I; Phosphotransferase system, enzyme I  N-terminal; Phosphotransferase system, enzyme I-like; Pyruvate/Phosphoenolpyruvate kinase-like domain		; (Full) phosphoenolpyruvate-protein phosphotransferase	; Phosphoenolpyruvate-protein phosphotransferase signature	; PEP-utilising enzyme, N-terminal; PEP-utilising enzyme, TIM barrel domain; PEP-utilising enzyme, mobile domain		; PEP-utilizing enzymes phosphorylation site signature.; PEP-utilizing enzymes signature 2.				; Phosphoenolpyruvate/pyruvate domain; Enzyme I of the PEP; Phosphohistidine domain	;  phosphoenolpyruvate-protein phosphotransferase
V1033004		; Negative regulator of genetic competence, MecA			; Negative regulator of genetic competence, MecA	; consensus disorder prediction	; (Full) adaptor protein MecA		; Negative regulator of genetic competence (MecA)							
V1033045		; Glycoside hydrolase, family 4; Glycosyl hydrolase, family 4, C-terminal; Lactate dehydrogenase/glycoside hydrolase, family 4, C-terminal; NAD(P)-binding domain	; L-2-Hydroxyisocaproate Dehydrogenase; NAD(P)-binding Rossmann-like Domain		; Glycoside hydrolase, family 4; Glycosyl hydrolase, family 4, C-terminal; Lactate dehydrogenase/glycoside hydrolase, family 4, C-terminal; NAD(P)-binding domain			; Glycosyl hydrolase family 4 signature	; Family 4 glycosyl hydrolase; Family 4 glycosyl hydrolase C-terminal domain						; LDH C-terminal domain-like; NAD(P)-binding Rossmann-fold domains	
V1033091	; Ribosomal_L13	; Ribosomal protein L13; Ribosomal protein L13, bacterial-type; Ribosomal protein L13, conserved site		; 50S ribosomal protein L13 [rplM].	; Ribosomal protein L13; Ribosomal protein L13, bacterial-type; Ribosomal protein L13, conserved site		; (Full) ribosomal protein, L13p/L13Aa/L16e/organellar L13 types		; Ribosomal protein L13		; Ribosomal protein L13 signature.				; Ribosomal protein L13	;  ribosomal protein uL13
V1033120	; KGPDC_HPS	; Aldolase-type TIM barrel; Orotidine 5'-phosphate decarboxylase domain; Ribulose-phosphate binding barrel	; Aldolase class I		; Aldolase-type TIM barrel; Orotidine 5'-phosphate decarboxylase domain; Ribulose-phosphate binding barrel				; Orotidine 5'-phosphate decarboxylase / HUMPS family					; Orotidine 5'-phosphate decarboxylase / HUMPS family	; Ribulose-phoshate binding barrel	
V1033217	; S1_EF-P_repeat_1; S1_EF-P_repeat_2	; Elongation factor P, C-terminal; Nucleic acid-binding, OB-fold; Ribosomal protein L2 domain 2; Translation elongation factor P; Translation elongation factor P/YeiP; Translation elongation factor P/YeiP, central; Translation elongation factor P/YeiP, conserved site; Translation elongation factor, KOW-like; Translation protein SH3-like domain	; Nucleic acid-binding proteins; Nucleic acid-binding proteins	; Elongation factor P [efp].	; Elongation factor P, C-terminal; Nucleic acid-binding, OB-fold; Ribosomal protein L2 domain 2; Translation elongation factor P; Translation elongation factor P/YeiP; Translation elongation factor P/YeiP, central; Translation elongation factor P/YeiP, conserved site; Translation elongation factor, KOW-like; Translation protein SH3-like domain		; (Full) translation elongation factor P		; Elongation factor P (EF-P) KOW-like domain; Elongation factor P (EF-P) OB domain; Elongation factor P, C-terminal		; Elongation factor P signature.			; Elongation factor P (EF-P) OB domain ; Elongation factor P, C-terminal	; Nucleic acid-binding proteins; Nucleic acid-binding proteins; Translation proteins SH3-like domain	;  translation elongation factor P
V1033261		; SEC10/PgrA surface exclusion domain			; SEC10/PgrA surface exclusion domain											;  SEC10/PgrA surface exclusion domain
V1033312	; TRX_family	; Thioredoxin domain; Thioredoxin-like fold	; Glutaredoxin		; Thioredoxin domain; Thioredoxin-like fold				; Thioredoxin			; Thioredoxin domain profile.			; Thioredoxin-like	
V1033347		; Alkaline phosphatase-like, alpha/beta/alpha; Alkaline-phosphatase-like, core domain; Sulfatase, N-terminal	; Alkaline Phosphatase		; Alkaline phosphatase-like, alpha/beta/alpha; Alkaline-phosphatase-like, core domain; Sulfatase, N-terminal				; Sulfatase						; Alkaline phosphatase-like	
V1033392	; SufS_like	; Aminotransferase class V domain; Cysteine desulfurase; Cysteine desulfurase, SufS; Pyridoxal phosphate-dependent transferase; Pyridoxal phosphate-dependent transferase, major region, subdomain 1; Pyridoxal phosphate-dependent transferase, major region, subdomain 2	; Aspartate Aminotransferase; Type I PLP-dependent aspartate aminotransferase-like (Major domain)		; Aminotransferase class V domain; Cysteine desulfurase; Cysteine desulfurase, SufS; Pyridoxal phosphate-dependent transferase; Pyridoxal phosphate-dependent transferase, major region, subdomain 1; Pyridoxal phosphate-dependent transferase, major region, subdomain 2		; (Full) cysteine desulfurase, NifS type		; Aminotransferase class-V						; PLP-dependent transferases	;  cysteine desulfurase, SufS family
V1033464		; Glutamine synthetase type I; Glutamine synthetase, N-terminal conserved site; Glutamine synthetase, beta-Grasp domain; Glutamine synthetase, catalytic domain; Glutamine synthetase, glycine-rich site; Glutamine synthetase/guanido kinase, catalytic domain	; Glutamine synthetase/guanido kinase; Glutamine synthetase		; Glutamine synthetase type I; Glutamine synthetase, N-terminal conserved site; Glutamine synthetase, beta-Grasp domain; Glutamine synthetase, catalytic domain; Glutamine synthetase, glycine-rich site; Glutamine synthetase/guanido kinase, catalytic domain				; Glutamine synthetase, beta-Grasp domain; Glutamine synthetase, catalytic domain		; Glutamine synthetase putative ATP-binding region signature.; Glutamine synthetase signature 1.			; Glutamine synthetase, catalytic domain	; Glutamine synthetase/guanido kinase; Glutamine synthetase, N-terminal domain	;  glutamine synthetase, type I
V1033501		; Ribosomal protein S20		; 30S ribosomal protein S20 [rpsT].	; Ribosomal protein S20	; consensus disorder prediction			; Ribosomal protein S20	; RIBOSOMAL S20 30S RRNA-BINDING RNA-BINDING RIBONUCLEOPROTEIN S20P SUBUNIT CHLOROPLAST DIRECT					; Ribosomal protein S20	;  ribosomal protein bS20
