Gene	CDD	GO	Gene3D	Hamap	Interpro	MobiDBLite	PIRSF	PRINTS	Pfam	ProDom	ProSitePatterns	ProSiteProfiles	SFLD	SMART	SUPERFAMILY	TIGRFAM
V1018791	; PT_UbiA_2	; UbiA prenyltransferase family			; UbiA prenyltransferase family				; UbiA prenyltransferase family							
V1018823	; ExsB	; Queuosine biosynthesis protein QueC; Rossmann-like alpha/beta/alpha sandwich fold	; HUPs	; 7-cyano-7-deazaguanine synthase [queC].	; Queuosine biosynthesis protein QueC; Rossmann-like alpha/beta/alpha sandwich fold		; (Full) uncharacterized conserved protein, ExsB type		; Queuosine biosynthesis protein QueC						; Adenine nucleotide alpha hydrolases-like	;  queuosine biosynthesis protein QueC
V1019099	; PGM2	; Alpha-D-phosphohexomutase superfamily; Alpha-D-phosphohexomutase, C-terminal; Alpha-D-phosphohexomutase, alpha/beta/alpha I/II/III; Alpha-D-phosphohexomutase, alpha/beta/alpha domain I; Alpha-D-phosphohexomutase, alpha/beta/alpha domain II; Alpha-D-phosphohexomutase, alpha/beta/alpha domain III; Alpha-D-phosphohexomutase, conserved site	; Major birch pollen allergen Bet v 1; Alpha-D-Glucose-1; Alpha-D-Glucose-1; Alpha-D-Glucose-1		; Alpha-D-phosphohexomutase superfamily; Alpha-D-phosphohexomutase, C-terminal; Alpha-D-phosphohexomutase, alpha/beta/alpha I/II/III; Alpha-D-phosphohexomutase, alpha/beta/alpha domain I; Alpha-D-phosphohexomutase, alpha/beta/alpha domain II; Alpha-D-phosphohexomutase, alpha/beta/alpha domain III; Alpha-D-phosphohexomutase, conserved site			; Phosphoglucomutase/phosphomannomutase family signature	; Phosphoglucomutase/phosphomannomutase, C-terminal domain; Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain I; Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain II; Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain III		; Phosphoglucomutase and phosphomannomutase phosphoserine signature.				; Phosphoglucomutase, first 3 domains; Phosphoglucomutase, first 3 domains; Phosphoglucomutase, first 3 domains; Phosphoglucomutase, C-terminal domain; Phosphoglucomutase, C-terminal domain	
V1019123	; PDZ_serine_protease	; PDZ domain; PDZ-like domain; Peptidase S1, PA clan; Peptidase S1C; Peptidase S1C, Do	; Trypsin-like serine proteases; Trypsin-like serine proteases		; PDZ domain; PDZ-like domain; Peptidase S1, PA clan; Peptidase S1C; Peptidase S1C, Do			; HtrA/DegQ protease family signature	; PDZ domain; PDZ-like domain; Trypsin-like peptidase domain			; PDZ domain profile.		; Domain present in PSD-95, Dlg, and ZO-1/2.; Domain present in PSD-95, Dlg, and ZO-1/2.	; PDZ domain-like; PDZ domain-like; Trypsin-like serine proteases	;  peptidase Do
V1019142															; Pentapeptide repeat-like	
V1019378	; Sigma70_r4	; RNA polymerase sigma factor, region 2; RNA polymerase sigma factor, region 3/4; RNA polymerase sigma-70; RNA polymerase sigma-70 like domain; RNA polymerase sigma-70 region 1.2; RNA polymerase sigma-70 region 2; RNA polymerase sigma-70 region 3; RNA polymerase sigma-70 region 4; RNA polymerase sporulation-specific sigma factor; Winged helix-turn-helix DNA-binding domain	; RNA Polymerase Primary Sigma Factor; winged helix repressor DNA binding domain; winged helix repressor DNA binding domain		; RNA polymerase sigma factor, region 2; RNA polymerase sigma factor, region 3/4; RNA polymerase sigma-70; RNA polymerase sigma-70 like domain; RNA polymerase sigma-70 region 1.2; RNA polymerase sigma-70 region 2; RNA polymerase sigma-70 region 3; RNA polymerase sigma-70 region 4; RNA polymerase sporulation-specific sigma factor; Winged helix-turn-helix DNA-binding domain		; (Full) RNA polymerase sporulation-specific sigma factor, SigK/SigE types	; Major sigma-70 factor signature	; Sigma-70 factor, region 1.2; Sigma-70 region 2; Sigma-70 region 3; Sigma-70, region 4		; Sigma-70 factors family signature 1.; Sigma-70 factors family signature 2.				; Sigma3 and sigma4 domains of RNA polymerase sigma factors; Sigma2 domain of RNA polymerase sigma factors; Sigma3 and sigma4 domains of RNA polymerase sigma factors	;  RNA polymerase sigma factor, sigma-70 family
V1019431															; Pentapeptide repeat-like	
V1019565	; ABC_HisP_GlnQ	; AAA+ ATPase domain; ABC transporter, conserved site; ABC transporter-like; ABC-type amino acid transport system, ATPase component, HisP-type; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases		; AAA+ ATPase domain; ABC transporter, conserved site; ABC transporter-like; ABC-type amino acid transport system, ATPase component, HisP-type; P-loop containing nucleoside triphosphate hydrolase		; (Full) ABC-type amino acid transport system, ATPase component, HisP type		; ABC transporter		; ABC transporters family signature.	; ATP-binding cassette, ABC transporter-type domain profile.		; ATPases associated with a variety of cellular activities	; P-loop containing nucleoside triphosphate hydrolases	
V1019700		; Cytochrome ubiquinol oxidase subunit 2			; Cytochrome ubiquinol oxidase subunit 2				; Cytochrome bd terminal oxidase subunit II							
V1019818	; AAT_like	; Aminotransferase, class I/classII; Aminotransferases, class-I, pyridoxal-phosphate-binding site; Pyridoxal phosphate-dependent transferase; Pyridoxal phosphate-dependent transferase, major region, subdomain 1; Pyridoxal phosphate-dependent transferase, major region, subdomain 2	; Aspartate Aminotransferase; Type I PLP-dependent aspartate aminotransferase-like (Major domain)		; Aminotransferase, class I/classII; Aminotransferases, class-I, pyridoxal-phosphate-binding site; Pyridoxal phosphate-dependent transferase; Pyridoxal phosphate-dependent transferase, major region, subdomain 1; Pyridoxal phosphate-dependent transferase, major region, subdomain 2				; Aminotransferase class I and II		; Aminotransferases class-I pyridoxal-phosphate attachment site.				; PLP-dependent transferases	
V1019943															; Pentapeptide repeat-like	
V1019950	; Ribosomal_L25_TL5_CTC	; Ribosomal protein L25; Ribosomal protein L25, beta domain; Ribosomal protein L25, long-form; Ribosomal protein L25/Gln-tRNA synthetase, anti-codon-binding domain; Ribosomal protein L25/Gln-tRNA synthetase, beta-barrel domain	; Ribosomal Protein L25; Chain P; Ribosomal protein L25-like. Domain 2	; 50S ribosomal protein L25 [rplY].	; Ribosomal protein L25; Ribosomal protein L25, beta domain; Ribosomal protein L25, long-form; Ribosomal protein L25/Gln-tRNA synthetase, anti-codon-binding domain; Ribosomal protein L25/Gln-tRNA synthetase, beta-barrel domain				; Ribosomal L25p family; Ribosomal protein TL5, C-terminal domain	; RIBOSOMAL L25 50S RRNA-BINDING RNA-BINDING RIBONUCLEOPROTEIN STRESS GENERAL CTC RRNA					; Ribosomal protein L25-like	;  ribosomal protein bL25, Ctc-form
V1019962	; Peptidase_C1B	; Cysteine peptidase, cysteine active site; Peptidase C1B, bleomycin hydrolase	; Cysteine proteinases		; Cysteine peptidase, cysteine active site; Peptidase C1B, bleomycin hydrolase		; (Full) aminopeptidase C (bleomycin hydrolase)		; Peptidase C1-like family		; Eukaryotic thiol (cysteine) proteases cysteine active site.				; Cysteine proteinases	
V1019972		; Ribosomal protein L27; Ribosomal protein L27, conserved site		; 50S ribosomal protein L27 [rpmA].	; Ribosomal protein L27; Ribosomal protein L27, conserved site	; consensus disorder prediction		; Ribosomal protein L27 signature	; Ribosomal L27 protein	; RIBOSOMAL L27 50S RIBONUCLEOPROTEIN CHLOROPLAST MITOCHONDRIAL PEPTIDE 60S TRANSIT PRECURSOR	; Ribosomal protein L27 signature.				; Ribosomal L27 protein-like	;  ribosomal protein bL27
V1020048	; DHDPS	; 4-hydroxy-tetrahydrodipicolinate synthase, DapA; Aldolase-type TIM barrel; DapA-like; Schiff base-forming aldolase, active site	; Aldolase class I	; 4-hydroxy-tetrahydrodipicolinate synthase [dapA].	; 4-hydroxy-tetrahydrodipicolinate synthase, DapA; Aldolase-type TIM barrel; DapA-like; Schiff base-forming aldolase, active site		; (Full) dihydrodipicolinate synthase	; Dihydrodipicolinate synthase signature	; Dihydrodipicolinate synthetase family		; Dihydrodipicolinate synthase signature 2.			; Dihydrodipicolinate synthetase family	; Aldolase	;  4-hydroxy-tetrahydrodipicolinate synthase
V1020161	; 30S_S3_KH	; K Homology domain; K Homology domain, type 2; K homology domain, prokaryotic type; K homology domain-like, alpha/beta; Ribosomal protein S3, C-terminal; Ribosomal protein S3, bacterial; Ribosomal protein S3, conserved site		; 30S ribosomal protein S3 [rpsC].	; K Homology domain; K Homology domain, type 2; K homology domain, prokaryotic type; K homology domain-like, alpha/beta; Ribosomal protein S3, C-terminal; Ribosomal protein S3, bacterial; Ribosomal protein S3, conserved site	; consensus disorder prediction			; KH domain; Ribosomal protein S3, C-terminal domain		; Ribosomal protein S3 signature.	; Type-2 KH domain profile.		; K homology RNA-binding domain	; Ribosomal protein S3 C-terminal domain; Prokaryotic type KH domain (KH-domain type II)	;  ribosomal protein uS3
V1020252	; TlpA_like_family	; Thioredoxin domain; Thioredoxin, conserved site; Thioredoxin-like fold	; Glutaredoxin		; Thioredoxin domain; Thioredoxin, conserved site; Thioredoxin-like fold				; Thioredoxin-like		; Thioredoxin family active site.	; Thioredoxin domain profile.			; Thioredoxin-like	
V1020403		; Carboxypeptidase-like, regulatory domain			; Carboxypeptidase-like, regulatory domain										; Carboxypeptidase regulatory domain-like	
V1020573		; DNA breaking-rejoining enzyme, catalytic core; Integrase, SAM-like, N-terminal; Integrase, catalytic domain; Integrase-like, catalytic domain; Integrase/recombinase, N-terminal	; Intergrase catalytic core		; DNA breaking-rejoining enzyme, catalytic core; Integrase, SAM-like, N-terminal; Integrase, catalytic domain; Integrase-like, catalytic domain; Integrase/recombinase, N-terminal				; Phage integrase family; Phage integrase, N-terminal SAM-like domain						; DNA breaking-rejoining enzymes	
V1021722	; S2P-M50_like_1															
V1021751		; Prepilin type IV endopeptidase, peptidase domain			; Prepilin type IV endopeptidase, peptidase domain				; Type IV leader peptidase family							
V1021951															; Pentapeptide repeat-like	
V1022347						; consensus disorder prediction										
V1022479		; Cytokinin riboside 5'-monophosphate phosphoribohydrolase LOG; LOG family			; Cytokinin riboside 5'-monophosphate phosphoribohydrolase LOG; LOG family				; Possible lysine decarboxylase						; MCP/YpsA-like	;  TIGR00730 family protein
V1022552		; Alpha/Beta hydrolase fold			; Alpha/Beta hydrolase fold											
V1022565															; Pentapeptide repeat-like	
V1022782	; Nonheme_Ferritin	; Ferritin-like diiron domain; Ferritin-like superfamily; Ferritin-related; Ferritin/DPS protein domain			; Ferritin-like diiron domain; Ferritin-like superfamily; Ferritin-related; Ferritin/DPS protein domain				; Ferritin-like domain			; Ferritin-like diiron domain profile.			; Ferritin-like	
V1023025						; consensus disorder prediction										
V1023035		; Coiled stalk of trimeric autotransporter adhesin; Serralysin-like metalloprotease, C-terminal; YadA-like, C-terminal	; GSPII I/J protein-like; beta-Roll		; Coiled stalk of trimeric autotransporter adhesin; Serralysin-like metalloprotease, C-terminal; YadA-like, C-terminal	; consensus disorder prediction			; Coiled stalk of trimeric autotransporter adhesin; YadA-like C-terminal region						; Adhesin YadA, collagen-binding domain; Pili subunits; Pili subunits	
V1023052	; Bacterioferritin	; Bacterioferritin; Ferritin-like diiron domain; Ferritin-like superfamily; Ferritin-related; Ferritin/DPS protein domain			; Bacterioferritin; Ferritin-like diiron domain; Ferritin-like superfamily; Ferritin-related; Ferritin/DPS protein domain		; (Full/Desc.) bacterioferritin	; Bacterioferritin signature	; Ferritin-like domain		; Bacterioferritin signature.	; Ferritin-like diiron domain profile.			; Ferritin-like	;  bacterioferritin
V1023856															; Pentapeptide repeat-like	
V1024238						; consensus disorder prediction										
V1024827		; ATP synthase, F0 complex, subunit C; ATP synthase, F0 complex, subunit C, DCCD-binding site; ATP synthase, F0 complex, subunit C, bacterial/chloroplast; V-ATPase proteolipid subunit C-like domain	; F1FO ATP Synthase	; ATP synthase subunit c [atpH].	; ATP synthase, F0 complex, subunit C; ATP synthase, F0 complex, subunit C, DCCD-binding site; ATP synthase, F0 complex, subunit C, bacterial/chloroplast; V-ATPase proteolipid subunit C-like domain			; ATP synthase C subunit signature	; ATP synthase subunit C		; ATP synthase c subunit signature.				; F1F0 ATP synthase subunit C	;  ATP synthase F0, C subunit
V1025286	; Fur_like	; Ferric-uptake regulator; Winged helix-turn-helix DNA-binding domain	; winged helix repressor DNA binding domain		; Ferric-uptake regulator; Winged helix-turn-helix DNA-binding domain				; Ferric uptake regulator family						; Winged helix DNA-binding domain	
V1027020						; consensus disorder prediction										
V1029020						; consensus disorder prediction										
V1030062						; consensus disorder prediction										
V1031961	; USP_Like	; Rossmann-like alpha/beta/alpha sandwich fold; Universal stress protein A; UspA	; HUPs; HUPs		; Rossmann-like alpha/beta/alpha sandwich fold; Universal stress protein A; UspA			; Universal stress protein signature	; Universal stress protein family						; Adenine nucleotide alpha hydrolases-like; Adenine nucleotide alpha hydrolases-like	
V1031975		; Acetate/propionate kinase; Aliphatic acid kinase, short-chain; Aliphatic acid kinase, short-chain, conserved site		; Acetate kinase [ackA].	; Acetate/propionate kinase; Aliphatic acid kinase, short-chain; Aliphatic acid kinase, short-chain, conserved site		; (Full/Desc.) acetate/propionate kinase	; Acetate kinase family signature	; Acetokinase family		; Acetate and butyrate kinases family signature 1.; Acetate and butyrate kinases family signature 2.				; Actin-like ATPase domain; Actin-like ATPase domain	;  acetate kinase
V1031998	; ThrRS_anticodon; ThrRS_core	; Aminoacyl-tRNA synthetase, class II; Aminoacyl-tRNA synthetase, class II (G/ P/ S/T); Anticodon-binding; Threonine-tRNA ligase catalytic core domain; Threonine-tRNA ligase, class IIa; Threonyl/alanyl tRNA synthetase, SAD; Threonyl/alanyl tRNA synthetase, class II-like, putative editing domain	; Bira Bifunctional Protein; Domain 2; Class II aaRS ABD-related; Threonyl-trna Synthetase; Chain A; Threonyl-trna Synthetase; Chain A	; Threonine--tRNA ligase [thrS].	; Aminoacyl-tRNA synthetase, class II; Aminoacyl-tRNA synthetase, class II (G/ P/ S/T); Anticodon-binding; Threonine-tRNA ligase catalytic core domain; Threonine-tRNA ligase, class IIa; Threonyl/alanyl tRNA synthetase, SAD; Threonyl/alanyl tRNA synthetase, class II-like, putative editing domain			; Threonyl-tRNA synthetase signature	; Anticodon binding domain; Threonyl and Alanyl tRNA synthetase second additional domain; tRNA synthetase class II core domain (G, H, P, S and T)			; Aminoacyl-transfer RNA synthetases class-II family profile.		; Threonyl and Alanyl tRNA synthetase second additional domain	; Class II aaRS and biotin synthetases; ThrRS/AlaRS common domain; Class II aaRS ABD-related	;  threonine--tRNA ligase
V1032001	; HATPase_c	; Histidine kinase-like ATPase, C-terminal domain; Signal transduction histidine kinase, subgroup 3, dimerisation and phosphoacceptor domain			; Histidine kinase-like ATPase, C-terminal domain; Signal transduction histidine kinase, subgroup 3, dimerisation and phosphoacceptor domain	; consensus disorder prediction			; Histidine kinase						; ATPase domain of HSP90 chaperone/DNA topoisomerase II/histidine kinase	
V1032029		; WYL domain			; WYL domain	; consensus disorder prediction			; WYL domain							
V1032060	; Transaldolase_like	; Aldolase-type TIM barrel; Transaldolase type 2; Transaldolase, active site; Transaldolase/Fructose-6-phosphate aldolase	; Aldolase class I	; Transaldolase [tal].	; Aldolase-type TIM barrel; Transaldolase type 2; Transaldolase, active site; Transaldolase/Fructose-6-phosphate aldolase		; (Full) transaldolase, bacterial/plant type		; Transaldolase/Fructose-6-phosphate aldolase		; Transaldolase signature 1.				; Aldolase	;  transaldolase
V1032133		; Phosphatidylglycerol lysyltransferase, C-terminal			; Phosphatidylglycerol lysyltransferase, C-terminal	; consensus disorder prediction			; Uncharacterised conserved protein (DUF2156)							
V1032173	; LuxR_C_like; REC	; CheY-like superfamily; Signal transduction response regulator, C-terminal effector; Signal transduction response regulator, receiver domain; Transcription regulator LuxR, C-terminal; Winged helix-turn-helix DNA-binding domain	; winged helix repressor DNA binding domain		; CheY-like superfamily; Signal transduction response regulator, C-terminal effector; Signal transduction response regulator, receiver domain; Transcription regulator LuxR, C-terminal; Winged helix-turn-helix DNA-binding domain			; LuxR bacterial regulatory protein HTH signature	; Bacterial regulatory proteins, luxR family; Response regulator receiver domain		; LuxR-type HTH domain signature.	; LuxR-type HTH domain profile.; Response regulatory domain profile.		; cheY-homologous receiver domain; helix_turn_helix, Lux Regulon	; CheY-like; C-terminal effector domain of the bipartite response regulators	
V1032191	; THZ_kinase; TMP_TenI	; Aldolase-type TIM barrel; Hydroxyethylthiazole kinase; Ribokinase-like; Thiamin phosphate synthase superfamily; Thiamine phosphate synthase	; Aldolase class I	; Hydroxyethylthiazole kinase [thiM].; Thiamine-phosphate synthase [thiE].	; Aldolase-type TIM barrel; Hydroxyethylthiazole kinase; Ribokinase-like; Thiamin phosphate synthase superfamily; Thiamine phosphate synthase			; Hydroxyethylthiazole kinase family signature	; Hydroxyethylthiazole kinase family; Thiamine monophosphate synthase/TENI						; Ribokinase-like; Thiamin phosphate synthase	;  thiamine-phosphate diphosphorylase
V1032199		; Beta-hexosaminidase; Beta-hexosaminidase, bacteial type, N-terminal; Chitobiase/beta-hexosaminidase domain 2-like; Glycoside hydrolase family 20, catalytic domain; Glycoside hydrolase superfamily; Glycoside hydrolase, catalytic domain	; Chitobiase; Glycosidases		; Beta-hexosaminidase; Beta-hexosaminidase, bacteial type, N-terminal; Chitobiase/beta-hexosaminidase domain 2-like; Glycoside hydrolase family 20, catalytic domain; Glycoside hydrolase superfamily; Glycoside hydrolase, catalytic domain			; Glycosyl hydrolase family 20 signature	; Glycosyl hydrolase family 20, catalytic domain; Glycosyl hydrolase family 20, domain 2						; (Trans)glycosidases; beta-N-acetylhexosaminidase-like domain	
V1032240	; AmyAc_Glg_BE; E_set_GBE_prok_N	; 1,4-alpha-glucan-branching enzyme, GlgB; Alpha-amylase/branching enzyme, C-terminal all beta; Glycoside hydrolase superfamily; Glycoside hydrolase, catalytic domain; Glycoside hydrolase, family 13, N-terminal; Glycosyl hydrolase, all-beta; Glycosyl hydrolase, family 13, catalytic domain; Immunoglobulin E-set; Immunoglobulin-like fold	; Immunoglobulins; Immunoglobulins; Golgi alpha-mannosidase II; Glycosidases	; 1,4-alpha-glucan branching enzyme GlgB [glgB].	; 1,4-alpha-glucan-branching enzyme, GlgB; Alpha-amylase/branching enzyme, C-terminal all beta; Glycoside hydrolase superfamily; Glycoside hydrolase, catalytic domain; Glycoside hydrolase, family 13, N-terminal; Glycosyl hydrolase, all-beta; Glycosyl hydrolase, family 13, catalytic domain; Immunoglobulin E-set; Immunoglobulin-like fold		; (Full) 1,4-alpha-glucan branching enzyme		; Alpha amylase, C-terminal all-beta domain; Alpha amylase, catalytic domain; Carbohydrate-binding module 48 (Isoamylase N-terminal domain)					; Alpha-amylase domain	; (Trans)glycosidases; Glycosyl hydrolase domain; E set domains; E set domains	;  1,4-alpha-glucan branching enzyme
V1032244		; FtsK domain; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases		; FtsK domain; P-loop containing nucleoside triphosphate hydrolase				; FtsK/SpoIIIE family			; FtsK domain profile.			; P-loop containing nucleoside triphosphate hydrolases	
V1032247	; CTGs; GATase1_CTP_Synthase	; CTP synthase; CTP synthase GATase domain; CTP synthase, N-terminal; Class I glutamine amidotransferase-like; Glutamine amidotransferase; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases	; CTP synthase [pyrG].	; CTP synthase; CTP synthase GATase domain; CTP synthase, N-terminal; Class I glutamine amidotransferase-like; Glutamine amidotransferase; P-loop containing nucleoside triphosphate hydrolase				; CTP synthase N-terminus; Glutamine amidotransferase class-I			; Glutamine amidotransferase type 1 domain profile.			; Class I glutamine amidotransferase-like; P-loop containing nucleoside triphosphate hydrolases	;  CTP synthase
V1032324	; HAD_like	; Cation-transporting P-type ATPase, C-terminal; Cation-transporting P-type ATPase, N-terminal; HAD-like domain; P-type ATPase; P-type ATPase,  transmembrane domain; P-type ATPase, A  domain; P-type ATPase, cytoplasmic domain N; P-type ATPase, phosphorylation site	; Calcium-transporting ATPase; Calcium-transporting ATPase; Calcium-transporting ATPase; Calcium-transporting ATPase; Calcium-transporting ATPase		; Cation-transporting P-type ATPase, C-terminal; Cation-transporting P-type ATPase, N-terminal; HAD-like domain; P-type ATPase; P-type ATPase,  transmembrane domain; P-type ATPase, A  domain; P-type ATPase, cytoplasmic domain N; P-type ATPase, phosphorylation site			; H+-transporting ATPase (proton pump) signature; P-type cation-transporting ATPase superfamily signature	; Cation transporter/ATPase, N-terminus; Cation transporting ATPase, C-terminus; E1-E2 ATPase; haloacid dehalogenase-like hydrolase		; E1-E2 ATPases phosphorylation site.			; Cation transporter/ATPase, N-terminus	; Calcium ATPase, transduction domain A; Metal cation-transporting ATPase, ATP-binding domain N; Calcium ATPase, transmembrane domain M; Calcium ATPase, transmembrane domain M; Calcium ATPase, transmembrane domain M; HAD-like; HAD-like	;  HAD ATPase, P-type, family IC
V1032353		; SNARE associated Golgi protein			; SNARE associated Golgi protein				; SNARE associated Golgi protein							
V1032486		; Amino acid/polyamine transporter I			; Amino acid/polyamine transporter I		; (Full) amino acid transporter		; Amino acid permease							
V1032507		; Rhamnan synthesis F			; Rhamnan synthesis F				; Rhamnan synthesis protein F							
V1032509	; ABC_KpsT_Wzt	; AAA+ ATPase domain; ABC transporter-like; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases		; AAA+ ATPase domain; ABC transporter-like; P-loop containing nucleoside triphosphate hydrolase				; ABC transporter			; ATP-binding cassette, ABC transporter-type domain profile.		; ATPases associated with a variety of cellular activities	; P-loop containing nucleoside triphosphate hydrolases	
V1032639	; NusA_KH; S1_NusA	; K Homology domain; K Homology domain, type 1; K homology domain, prokaryotic type; K homology domain-like, alpha/beta; KH domain, NusA-like; Nucleic acid-binding, OB-fold; RNA-binding domain, S1; Transcription factor NusA, N-terminal; Transcription termination factor NusA; Transcription termination/antitermination protein NusA, bacterial	; Transcription factor NusA; Nucleic acid-binding proteins	; Transcription termination/antitermination protein NusA [nusA].	; K Homology domain; K Homology domain, type 1; K homology domain, prokaryotic type; K homology domain-like, alpha/beta; KH domain, NusA-like; Nucleic acid-binding, OB-fold; RNA-binding domain, S1; Transcription factor NusA, N-terminal; Transcription termination factor NusA; Transcription termination/antitermination protein NusA, bacterial	; consensus disorder prediction			; NusA N-terminal domain; NusA-like KH domain			; Type-1 KH domain profile.		; Ribosomal protein S1-like RNA-binding domain; K homology RNA-binding domain; K homology RNA-binding domain	; Transcription factor NusA, N-terminal domain; Nucleic acid-binding proteins; Prokaryotic type KH domain (KH-domain type II); Prokaryotic type KH domain (KH-domain type II)	;  transcription termination factor NusA
V1032649	; REC; trans_reg_C	; CheY-like superfamily; OmpR/PhoB-type DNA-binding domain; Signal transduction response regulator, C-terminal effector; Signal transduction response regulator, receiver domain; Winged helix-turn-helix DNA-binding domain	; winged helix repressor DNA binding domain		; CheY-like superfamily; OmpR/PhoB-type DNA-binding domain; Signal transduction response regulator, C-terminal effector; Signal transduction response regulator, receiver domain; Winged helix-turn-helix DNA-binding domain				; Response regulator receiver domain; Transcriptional regulatory protein, C terminal			; OmpR/PhoB-type DNA-binding domain profile.; Response regulatory domain profile.		; Transcriptional regulatory protein, C terminal; cheY-homologous receiver domain	; CheY-like; C-terminal effector domain of the bipartite response regulators	
V1032767	; HAD_like	; Cation-transporting P-type ATPase, C-terminal; Cation-transporting P-type ATPase, N-terminal; HAD-like domain; P-type ATPase; P-type ATPase,  transmembrane domain; P-type ATPase, A  domain; P-type ATPase, cytoplasmic domain N; P-type ATPase, phosphorylation site; P-type ATPase, subfamily IIIB	; Calcium-transporting ATPase; Calcium-transporting ATPase; Calcium-transporting ATPase; Calcium-transporting ATPase; Calcium-transporting ATPase		; Cation-transporting P-type ATPase, C-terminal; Cation-transporting P-type ATPase, N-terminal; HAD-like domain; P-type ATPase; P-type ATPase,  transmembrane domain; P-type ATPase, A  domain; P-type ATPase, cytoplasmic domain N; P-type ATPase, phosphorylation site; P-type ATPase, subfamily IIIB			; Magnesium-transporting ATPase signature	; Cation transporter/ATPase, N-terminus; Cation transporting ATPase, C-terminus; E1-E2 ATPase; haloacid dehalogenase-like hydrolase		; E1-E2 ATPases phosphorylation site.			; Cation transporter/ATPase, N-terminus	; Calcium ATPase, transmembrane domain M; Calcium ATPase, transmembrane domain M; Calcium ATPase, transmembrane domain M; HAD-like; HAD-like; Calcium ATPase, transduction domain A	;  magnesium-translocating P-type ATPase;  HAD ATPase, P-type, family IC
V1032875		; Surface-anchored repeat, actinobacteria			; Surface-anchored repeat, actinobacteria	; consensus disorder prediction										;  actinobacterial surface-anchored protein domain
V1032881	; ABC_RecF	; DNA-binding, RecF; DNA-binding, RecF, conserved site; P-loop containing nucleoside triphosphate hydrolase; RecF/RecN/SMC, N-terminal	; P-loop containing nucleotide triphosphate hydrolases; P-loop containing nucleotide triphosphate hydrolases	; DNA replication and repair protein RecF [recF].	; DNA-binding, RecF; DNA-binding, RecF, conserved site; P-loop containing nucleoside triphosphate hydrolase; RecF/RecN/SMC, N-terminal				; RecF/RecN/SMC N terminal domain		; RecF protein signature 1.; RecF protein signature 2.				; P-loop containing nucleoside triphosphate hydrolases; P-loop containing nucleoside triphosphate hydrolases	;  DNA replication and repair protein RecF
V1032920	; HTH_LacI; PBP1_CcpA_like	; LacI-type HTH domain; Lambda repressor-like, DNA-binding domain; Periplasmic binding protein-like I	; lambda repressor-like DNA-binding domains		; LacI-type HTH domain; Lambda repressor-like, DNA-binding domain; Periplasmic binding protein-like I			; LacI bacterial regulatory protein HTH signature	; Bacterial regulatory proteins, lacI family; Periplasmic binding protein-like domain		; LacI-type HTH domain signature.	; LacI-type HTH domain profile.		; helix_turn _helix lactose operon repressor	; Periplasmic binding protein-like I; lambda repressor-like DNA-binding domains	
V1033042	; HAD_like	; Cation-transporting P-type ATPase, C-terminal; Cation-transporting P-type ATPase, N-terminal; HAD-like domain; P-type ATPase; P-type ATPase,  transmembrane domain; P-type ATPase, A  domain; P-type ATPase, cytoplasmic domain N; P-type ATPase, phosphorylation site	; Calcium-transporting ATPase; Calcium-transporting ATPase; Calcium-transporting ATPase; Calcium-transporting ATPase; Calcium-transporting ATPase		; Cation-transporting P-type ATPase, C-terminal; Cation-transporting P-type ATPase, N-terminal; HAD-like domain; P-type ATPase; P-type ATPase,  transmembrane domain; P-type ATPase, A  domain; P-type ATPase, cytoplasmic domain N; P-type ATPase, phosphorylation site			; P-type cation-transporting ATPase superfamily signature	; Cation transporter/ATPase, N-terminus; Cation transporting ATPase, C-terminus; E1-E2 ATPase; haloacid dehalogenase-like hydrolase		; E1-E2 ATPases phosphorylation site.			; Cation transporter/ATPase, N-terminus	; HAD-like; HAD-like; Calcium ATPase, transduction domain A; Calcium ATPase, transmembrane domain M; Calcium ATPase, transmembrane domain M; Calcium ATPase, transmembrane domain M	;  HAD ATPase, P-type, family IC
V1033113									; O-antigen ligase like membrane protein							
V1033261		; SEC10/PgrA surface exclusion domain			; SEC10/PgrA surface exclusion domain											;  SEC10/PgrA surface exclusion domain
V1033264		; Diaminopimelate epimerase, DapF; Diaminopimelate epimerase, active site	; Diaminopimelate Epimerase; Chain A; Diaminopimelate Epimerase; Chain A	; Diaminopimelate epimerase [dapF].	; Diaminopimelate epimerase, DapF; Diaminopimelate epimerase, active site				; Diaminopimelate epimerase		; Diaminopimelate epimerase signature.				; Diaminopimelate epimerase-like; Diaminopimelate epimerase-like	;  diaminopimelate epimerase
V1033268		; Glycosyl transferase, family 1; Glycosyltransferase subfamily 4-like, N-terminal domain	; Glycogen Phosphorylase B;		; Glycosyl transferase, family 1; Glycosyltransferase subfamily 4-like, N-terminal domain				; Glycosyl transferases group 1; Glycosyltransferase Family 4						; UDP-Glycosyltransferase/glycogen phosphorylase	
