Gene	CDD	GO	Gene3D	Hamap	Interpro	MobiDBLite	PIRSF	PRINTS	Pfam	ProDom	ProSitePatterns	ProSiteProfiles	SFLD	SMART	SUPERFAMILY	TIGRFAM
V1042360		; Transposase InsH, N-terminal; Transposase, IS4-like			; Transposase InsH, N-terminal; Transposase, IS4-like				; Transposase DDE domain; Transposase domain (DUF772)							
V1046785		; Adhesion domain; Fibrinogen-binding domain 2; Fibrogen-binding domain 1; MucBP domain	; Putative peptidoglycan bound protein (lpxtg motif); Putative peptidoglycan bound protein (lpxtg motif); Putative peptidoglycan bound protein (lpxtg motif); Putative peptidoglycan bound protein (lpxtg motif); Putative peptidoglycan bound protein (lpxtg motif); Putative peptidoglycan bound protein (lpxtg motif)		; Adhesion domain; Fibrinogen-binding domain 2; Fibrogen-binding domain 1; MucBP domain	; consensus disorder prediction			; C-terminus of bacterial fibrinogen-binding adhesin; MucBP domain						; Bacterial adhesins; Bacterial adhesins	
V1046824						; consensus disorder prediction										
V1048488		; DNA polymerase III, beta chain; DNA polymerase III, beta chain, C-terminal; DNA polymerase III, beta chain, N-terminal; DNA polymerase III, beta chain, central	; DNA Polymerase III; DNA Polymerase III; DNA Polymerase III		; DNA polymerase III, beta chain; DNA polymerase III, beta chain, C-terminal; DNA polymerase III, beta chain, N-terminal; DNA polymerase III, beta chain, central				; DNA polymerase III beta subunit, C-terminal domain; DNA polymerase III beta subunit, N-terminal domain; DNA polymerase III beta subunit, central domain					; DNA polymerase III beta subunit	; DNA clamp; DNA clamp; DNA clamp	;  DNA polymerase III, beta subunit
V1051284	; PTS-HPr_like	; Phosphocarrier protein HPr-like; Phosphotransferase system, HPr histidine phosphorylation site			; Phosphocarrier protein HPr-like; Phosphotransferase system, HPr histidine phosphorylation site			; Phosphocarrier protein signature	; PTS HPr component phosphorylation site		; PTS HPR domain histidine phosphorylation site signature.	; PTS HPR domain profile.			; HPr-like	;  phosphocarrier, HPr family
V1076124		; Cytidyltransferase-like domain; Putative cell wall binding repeat 2; Rossmann-like alpha/beta/alpha sandwich fold	; HUPs		; Cytidyltransferase-like domain; Putative cell wall binding repeat 2; Rossmann-like alpha/beta/alpha sandwich fold				; Cytidylyltransferase-like; Putative cell wall binding repeat 2						; Nucleotidylyl transferase	
V1084455						; consensus disorder prediction										
V1085518		; Protein of unknown function DUF2871			; Protein of unknown function DUF2871				; Protein of unknown function (DUF2871)							
V1089914		; RelB antitoxin/Antitoxin DinJ			; RelB antitoxin/Antitoxin DinJ				; RelB antitoxin							;  addiction module antitoxin, RelB/DinJ family
V1099482	; DNA_BRE_C	; DNA breaking-rejoining enzyme, catalytic core; Integrase, SAM-like, N-terminal; Integrase, catalytic domain; Integrase-like, catalytic domain; Integrase/recombinase, N-terminal	; Intergrase catalytic core		; DNA breaking-rejoining enzyme, catalytic core; Integrase, SAM-like, N-terminal; Integrase, catalytic domain; Integrase-like, catalytic domain; Integrase/recombinase, N-terminal				; Phage integrase family; Phage integrase, N-terminal SAM-like domain						; DNA breaking-rejoining enzymes	
V1101610															; Pentapeptide repeat-like	
V1103096	; S1_RPS1_repeat_ec3; lytB_ispH	; 4-hydroxy-3-methylbut-2-enyl diphosphate reductase; Nucleic acid-binding, OB-fold; RNA-binding domain, S1; Ribosomal protein S1; S1 domain	; Nucleic acid-binding proteins; Nucleic acid-binding proteins; Nucleic acid-binding proteins; Nucleic acid-binding proteins	; 4-hydroxy-3-methylbut-2-enyl diphosphate reductase [ispH].	; 4-hydroxy-3-methylbut-2-enyl diphosphate reductase; Nucleic acid-binding, OB-fold; RNA-binding domain, S1; Ribosomal protein S1; S1 domain	; consensus disorder prediction		; Ribosomal protein S1 signature	; LytB protein; S1 RNA binding domain			; S1 domain profile.		; Ribosomal protein S1-like RNA-binding domain; Ribosomal protein S1-like RNA-binding domain; Ribosomal protein S1-like RNA-binding domain; Ribosomal protein S1-like RNA-binding domain	; Nucleic acid-binding proteins; Nucleic acid-binding proteins; Nucleic acid-binding proteins; Nucleic acid-binding proteins	;  4-hydroxy-3-methylbut-2-enyl diphosphate reductase
V1140472	; Ribosomal_L11	; Ribosomal protein L11, C-terminal; Ribosomal protein L11, N-terminal; Ribosomal protein L11, bacterial-type; Ribosomal protein L11, conserved site; Ribosomal protein L11/L12	; Ribosomal protein L11	; 50S ribosomal protein L11 [rplK].	; Ribosomal protein L11, C-terminal; Ribosomal protein L11, N-terminal; Ribosomal protein L11, bacterial-type; Ribosomal protein L11, conserved site; Ribosomal protein L11/L12				; Ribosomal protein L11, N-terminal domain; Ribosomal protein L11, RNA binding domain	; RIBOSOMAL RIBONUCLEOPROTEIN L11 RRNA-BINDING RNA-BINDING METHYLATION 50S L11 BACTERIAL CHLOROPLAST	; Ribosomal protein L11 signature.			; Ribosomal protein L11/L12	; Ribosomal L11/L12e N-terminal domain; Ribosomal protein L11, C-terminal domain	;  ribosomal protein uL11
V1144460		; ABC transporter-like; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases		; ABC transporter-like; P-loop containing nucleoside triphosphate hydrolase				; ABC transporter						; P-loop containing nucleoside triphosphate hydrolases	
V1149143		; MucBP domain			; MucBP domain	; consensus disorder prediction			; MucBP domain							;  LPXTG cell wall anchor domain
V1151308		; Antirepressor protein, C-terminal; BRO N-terminal domain			; Antirepressor protein, C-terminal; BRO N-terminal domain				; BRO family, N-terminal domain; Phage antirepressor protein KilAC domain			; Bro-N domain profile.		; BRO family, N-terminal domain		
V1159997			; Toxin ADP-ribosyltransferase; Chain A												; ADP-ribosylation	
V1162733															; Pentapeptide repeat-like	
V1169829		; DNA methylase N-4/N-6; DNA methylase, N-6 adenine-specific, conserved site; N6 adenine-specific DNA methyltransferase, D21 class; S-adenosyl-L-methionine-dependent methyltransferase	; Vaccinia Virus protein VP39; Vaccinia Virus protein VP39		; DNA methylase N-4/N-6; DNA methylase, N-6 adenine-specific, conserved site; N6 adenine-specific DNA methyltransferase, D21 class; S-adenosyl-L-methionine-dependent methyltransferase		; (Full) type III restriction-modification system methyltransferase, KpnI type	; D21 class N6 adenine-specific DNA methyltransferase signature	; DNA methylase		; N-6 Adenine-specific DNA methylases signature.				; S-adenosyl-L-methionine-dependent methyltransferases; S-adenosyl-L-methionine-dependent methyltransferases	
V1171494		; Duplicated hybrid motif; Peptidase M23	; Glucose Permease (Domain IIA)		; Duplicated hybrid motif; Peptidase M23				; Peptidase family M23						; Duplicated hybrid motif	
V1172567	; nuc_hydro_IU_UC_XIUA	; Inosine/uridine-preferring nucleoside hydrolase domain	; Inosine-uridine Nucleoside N-ribohydrolase		; Inosine/uridine-preferring nucleoside hydrolase domain				; Inosine-uridine preferring nucleoside hydrolase						; Nucleoside hydrolase	
V1175022		; (+) RNA virus helicase core domain; P-loop containing nucleoside triphosphate hydrolase; UvrD-like Helicase, ATP-binding domain	; P-loop containing nucleotide triphosphate hydrolases; P-loop containing nucleotide triphosphate hydrolases; P-loop containing nucleotide triphosphate hydrolases		; (+) RNA virus helicase core domain; P-loop containing nucleoside triphosphate hydrolase; UvrD-like Helicase, ATP-binding domain				; AAA domain; Viral (Superfamily 1) RNA helicase			; UvrD-like DNA helicase ATP-binding domain profile.			; P-loop containing nucleoside triphosphate hydrolases; P-loop containing nucleoside triphosphate hydrolases; P-loop containing nucleoside triphosphate hydrolases	
V1175342	; ABC_NrtD_SsuB_transporters	; AAA+ ATPase domain; ABC transporter, conserved site; ABC transporter-like; C-terminal AAA-associated domain; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases		; AAA+ ATPase domain; ABC transporter, conserved site; ABC transporter-like; C-terminal AAA-associated domain; P-loop containing nucleoside triphosphate hydrolase	; consensus disorder prediction			; ABC transporter; C-terminal AAA-associated domain		; ABC transporters family signature.	; ATP-binding cassette, ABC transporter-type domain profile.		; ATPases associated with a variety of cellular activities	; P-loop containing nucleoside triphosphate hydrolases	
V1175593		; Domain of unknown function DUF4032; Lipopolysaccharide kinase; Protein kinase-like domain	; Transferase(Phosphotransferase) domain 1		; Domain of unknown function DUF4032; Lipopolysaccharide kinase; Protein kinase-like domain				; Domain of unknown function (DUF4032); Lipopolysaccharide kinase (Kdo/WaaP) family						; Protein kinase-like (PK-like)	
V1175780	; PNPase_KH; RNase_PH_PNPase_2; S1_PNPase	; Exoribonuclease, phosphorolytic domain 1; Exoribonuclease, phosphorolytic domain 2; Guanosine pentaphosphate synthetase I/polyribonucleotide nucleotidyltransferase; K Homology domain; K Homology domain, type 1; Nucleic acid-binding, OB-fold; PNPase/RNase PH domain; Polyribonucleotide nucleotidyltransferase; Polyribonucleotide nucleotidyltransferase, RNA-binding domain; RNA-binding domain, S1; Ribosomal protein S5 domain 2-type fold; S1 domain	; GHMP Kinase; GHMP Kinase; Nucleic acid-binding proteins	; Polyribonucleotide nucleotidyltransferase [pnp].	; Exoribonuclease, phosphorolytic domain 1; Exoribonuclease, phosphorolytic domain 2; Guanosine pentaphosphate synthetase I/polyribonucleotide nucleotidyltransferase; K Homology domain; K Homology domain, type 1; Nucleic acid-binding, OB-fold; PNPase/RNase PH domain; Polyribonucleotide nucleotidyltransferase; Polyribonucleotide nucleotidyltransferase, RNA-binding domain; RNA-binding domain, S1; Ribosomal protein S5 domain 2-type fold; S1 domain	; consensus disorder prediction			; 3' exoribonuclease family, domain 1; KH domain; Polyribonucleotide nucleotidyltransferase, RNA binding domain; S1 RNA binding domain			; S1 domain profile.; Type-1 KH domain profile.		; Ribosomal protein S1-like RNA-binding domain; K homology RNA-binding domain	; Ribonuclease PH domain 2-like; Ribosomal protein S5 domain 2-like; Ribonuclease PH domain 2-like; Eukaryotic type KH-domain (KH-domain type I); Polynucleotide phosphorylase/guanosine pentaphosphate synthase (PNPase/GPSI), domain 3; Ribosomal protein S5 domain 2-like; Nucleic acid-binding proteins	;  polyribonucleotide nucleotidyltransferase;  guanosine pentaphosphate synthetase I/polyribonucleotide nucleotidyltransferase
V1176250		; Pyruvate kinase; Pyruvate kinase, C-terminal; Pyruvate kinase, active site; Pyruvate kinase, alpha/beta; Pyruvate kinase, barrel; Pyruvate kinase, beta-barrel insert domain; Pyruvate kinase-like, insert domain; Pyruvate/Phosphoenolpyruvate kinase-like domain	; Phosphoenolpyruvate-binding domains; Phosphoenolpyruvate-binding domains; PK beta-barrel domain-like		; Pyruvate kinase; Pyruvate kinase, C-terminal; Pyruvate kinase, active site; Pyruvate kinase, alpha/beta; Pyruvate kinase, barrel; Pyruvate kinase, beta-barrel insert domain; Pyruvate kinase-like, insert domain; Pyruvate/Phosphoenolpyruvate kinase-like domain			; Pyruvate kinase family signature	; Pyruvate kinase, alpha/beta domain; Pyruvate kinase, barrel domain		; Pyruvate kinase active site signature.				; PK C-terminal domain-like; Phosphoenolpyruvate/pyruvate domain; Phosphoenolpyruvate/pyruvate domain; PK beta-barrel domain-like	;  pyruvate kinase
V1176654	; GT2_GlmU_N_bac; LbH_GlmU_C	; Bifunctional UDP-N-acetylglucosamine pyrophosphorylase/glucosamine-1-phosphate N-acetyltransferase; Hexapeptide repeat; MobA-like NTP transferase; Nucleotide-diphospho-sugar transferases; Trimeric LpxA-like	; Hexapeptide repeat proteins; Spore Coat Polysaccharide Biosynthesis Protein SpsA; Chain A	; Bifunctional protein GlmU [glmU].	; Bifunctional UDP-N-acetylglucosamine pyrophosphorylase/glucosamine-1-phosphate N-acetyltransferase; Hexapeptide repeat; MobA-like NTP transferase; Nucleotide-diphospho-sugar transferases; Trimeric LpxA-like				; Bacterial transferase hexapeptide (six repeats); MobA-like NTP transferase domain						; Trimeric LpxA-like enzymes; Nucleotide-diphospho-sugar transferases	;  UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase
V1176946		; (Uracil-5)-methyltransferase family; RNA methyltransferase TrmA, conserved site; S-adenosyl-L-methionine-dependent methyltransferase	; Vaccinia Virus protein VP39		; (Uracil-5)-methyltransferase family; RNA methyltransferase TrmA, conserved site; S-adenosyl-L-methionine-dependent methyltransferase				; tRNA (Uracil-5-)-methyltransferase		; RNA methyltransferase trmA family signature 2.	; SAM-dependent methyltransferase RNA m(5)U-type domain profile.			; S-adenosyl-L-methionine-dependent methyltransferases	
V1177018	; F1-ATPase_delta	; ATP synthase, F1 complex, delta/epsilon subunit; ATP synthase, F1 complex, delta/epsilon subunit, N-terminal	; ATP Synthase; domain 1		; ATP synthase, F1 complex, delta/epsilon subunit; ATP synthase, F1 complex, delta/epsilon subunit, N-terminal				; ATP synthase, Delta/Epsilon chain, beta-sandwich domain	; ATP SYNTHASE ION EPSILON SUBUNIT HYDROLASE CF1 SYNTHESIS CHAIN HYDROGEN					; Epsilon subunit of F1F0-ATP synthase N-terminal domain	
V1178519															; Pentapeptide repeat-like	
V1179616						; consensus disorder prediction										
V1181013		; Tetratricopeptide-like helical domain			; Tetratricopeptide-like helical domain										; HCP-like	
V1181235	; TGS_YchF_C; YchF	; Beta-grasp domain; Domain of unknown function DUF933; GTP binding domain; OBG-type guanine nucleotide-binding (G) domain; P-loop containing nucleoside triphosphate hydrolase; Ribosome-binding ATPase YchF/Obg-like ATPase 1; TGS-like; TGS-like domain	; P-loop containing nucleotide triphosphate hydrolases; P-loop containing nucleotide triphosphate hydrolases; TGS-like domain	; Ribosome-binding ATPase YchF [ychF].	; Beta-grasp domain; Domain of unknown function DUF933; GTP binding domain; OBG-type guanine nucleotide-binding (G) domain; P-loop containing nucleoside triphosphate hydrolase; Ribosome-binding ATPase YchF/Obg-like ATPase 1; TGS-like; TGS-like domain		; (Full) GTP-dependent nucleic acid-binding protein, EngD type	; GTP1/OBG GTP-binding protein family signature	; 50S ribosome-binding GTPase; Protein of unknown function (DUF933)			; OBG-type guanine nucleotide-binding (G) domain profile.			; P-loop containing nucleoside triphosphate hydrolases; TGS-like	;  GTP-binding protein YchF
V1191138	; SufS_like	; Aminotransferase class V domain; Aminotransferase class-V, pyridoxal-phosphate binding site; Cysteine desulfurase, SufS; Pyridoxal phosphate-dependent transferase; Pyridoxal phosphate-dependent transferase, major region, subdomain 1; Pyridoxal phosphate-dependent transferase, major region, subdomain 2	; Aspartate Aminotransferase; Type I PLP-dependent aspartate aminotransferase-like (Major domain); Type I PLP-dependent aspartate aminotransferase-like (Major domain)		; Aminotransferase class V domain; Aminotransferase class-V, pyridoxal-phosphate binding site; Cysteine desulfurase, SufS; Pyridoxal phosphate-dependent transferase; Pyridoxal phosphate-dependent transferase, major region, subdomain 1; Pyridoxal phosphate-dependent transferase, major region, subdomain 2				; Aminotransferase class-V		; Aminotransferases class-V pyridoxal-phosphate attachment site.				; PLP-dependent transferases; PLP-dependent transferases	;  cysteine desulfurase, SufS family
V1191426	; F1-ATPase_beta	; AAA+ ATPase domain; ATP synthase, F1 complex, beta subunit; ATPase, F1/V1 complex, beta subunit, C-terminal; ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain; ATPase, F1/V1/A1 complex, alpha/beta subunit, nucleotide-binding domain; ATPase, alpha/beta subunit, nucleotide-binding domain, active site; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases; Bovine Mitochondrial F1-atpase; Atp Synthase Beta Chain; Chain D	; ATP synthase subunit beta [atpB].	; AAA+ ATPase domain; ATP synthase, F1 complex, beta subunit; ATPase, F1/V1 complex, beta subunit, C-terminal; ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain; ATPase, F1/V1/A1 complex, alpha/beta subunit, nucleotide-binding domain; ATPase, alpha/beta subunit, nucleotide-binding domain, active site; P-loop containing nucleoside triphosphate hydrolase	; consensus disorder prediction			; ATP synthase alpha/beta family, beta-barrel domain; ATP synthase alpha/beta family, nucleotide-binding domain		; ATP synthase alpha and beta subunits signature.			; ATPases associated with a variety of cellular activities	; C-terminal domain of alpha and beta subunits of F1 ATP synthase; P-loop containing nucleoside triphosphate hydrolases; N-terminal domain of alpha and beta subunits of F1 ATP synthase	;  ATP synthase F1, beta subunit
V1193056															; Pentapeptide repeat-like	
V1194333						; consensus disorder prediction										
V1194354	; Ribosomal_S12	; Nucleic acid-binding, OB-fold; Ribosomal protein S12, bacterial-type; Ribosomal protein S12/S23	; Nucleic acid-binding proteins	; 30S ribosomal protein S12 [rpsL].	; Nucleic acid-binding, OB-fold; Ribosomal protein S12, bacterial-type; Ribosomal protein S12/S23		; (Full) ribosomal protein, S12p/S12a/S23e/organellar S12 types	; Ribosomal protein S12 signature	; Ribosomal protein S12/S23		; Ribosomal protein S12 signature.				; Nucleic acid-binding proteins	;  ribosomal protein uS12
V1198353	; HAD_like	; HAD hydrolase, subfamily IA; HAD-like domain			; HAD hydrolase, subfamily IA; HAD-like domain				; Haloacid dehalogenase-like hydrolase						; HAD-like	;  HAD hydrolase, family IA, variant 3
V1200931	; Ribosomal_L16_L10e	; Ribosomal protein L10e/L16; Ribosomal protein L16; Ribosomal protein L16, conserved site		; 50S ribosomal protein L16 [rplP].	; Ribosomal protein L10e/L16; Ribosomal protein L16; Ribosomal protein L16, conserved site			; Ribosomal protein L16 signature	; Ribosomal protein L16p/L10e		; Ribosomal protein L16 signature 2.				; Ribosomal protein L16p/L10e	;  ribosomal protein uL16
V1207158						; consensus disorder prediction										
V1210621															; Pentapeptide repeat-like	
V1210634						; consensus disorder prediction									; Pentapeptide repeat-like	
V1212061						; consensus disorder prediction										
V1212189						; consensus disorder prediction										
V1212270						; consensus disorder prediction										
V1212709						; consensus disorder prediction										
V1213781															; Pentapeptide repeat-like	
V1214098						; consensus disorder prediction										
V1216112		; Beta-lactamase/transpeptidase-like; Glycosyl transferase, family 51; Lysozyme-like domain; Penicillin-binding protein, transpeptidase	; DD-peptidase/beta-lactamase superfamily; Penicillin binding protein transpeptidase domain		; Beta-lactamase/transpeptidase-like; Glycosyl transferase, family 51; Lysozyme-like domain; Penicillin-binding protein, transpeptidase	; consensus disorder prediction			; Penicillin binding protein transpeptidase domain; Transglycosylase						; Lysozyme-like; beta-lactamase/transpeptidase-like; beta-lactamase/transpeptidase-like	
V1218352	; EF-G; EFG_mtEFG1_IV; EFG_mtEFG_C; EFG_mtEFG_II	; Elongation factor G, III-V domain; P-loop containing nucleoside triphosphate hydrolase; Ribosomal protein S5 domain 2-type fold; Ribosomal protein S5 domain 2-type fold, subgroup; Small GTP-binding protein domain; Tr-type G domain, conserved site; Transcription factor, GTP-binding domain; Translation elongation factor EFG, V domain; Translation elongation factor EFG/EF2; Translation elongation factor EFG/EF2, domain IV; Translation elongation factor EFTu-like, domain 2; Translation protein, beta-barrel domain	; Translation factors; P-loop containing nucleotide triphosphate hydrolases; Elongation Factor G (Translational Gtpase)	; Elongation factor G [fusA].	; Elongation factor G, III-V domain; P-loop containing nucleoside triphosphate hydrolase; Ribosomal protein S5 domain 2-type fold; Ribosomal protein S5 domain 2-type fold, subgroup; Small GTP-binding protein domain; Tr-type G domain, conserved site; Transcription factor, GTP-binding domain; Translation elongation factor EFG, V domain; Translation elongation factor EFG/EF2; Translation elongation factor EFG/EF2, domain IV; Translation elongation factor EFTu-like, domain 2; Translation protein, beta-barrel domain	; consensus disorder prediction		; GTP-binding elongation factor signature	; Elongation Factor G, domain II; Elongation factor G C-terminus; Elongation factor G, domain IV; Elongation factor Tu GTP binding domain; Elongation factor Tu domain 2		; Translational (tr)-type guanine nucleotide-binding (G) domain signature.	; Translational (tr)-type guanine nucleotide-binding (G) domain profile.		; Elongation factor G C-terminus; Elongation factor G, domain IV	; EF-G C-terminal domain-like; Ribosomal protein S5 domain 2-like; Translation proteins; EF-G C-terminal domain-like; P-loop containing nucleoside triphosphate hydrolases	;  translation elongation factor G;  small GTP-binding protein domain
V1221471						; consensus disorder prediction										
V1226634			; Tyrosyl-Transfer RNA Synthetase												; Nucleotidylyl transferase	
V1233560	; DnaJ; DnaJ_C; DnaJ_zf	; Chaperone DnaJ; Chaperone DnaJ, C-terminal; DnaJ domain; DnaJ domain, conserved site; HSP40/DnaJ peptide-binding; Heat shock protein DnaJ, cysteine-rich domain	; Urease metallochaperone UreE; Urease metallochaperone UreE; Urease metallochaperone UreE; DnaJ/Hsp40 cysteine-rich domain	; Chaperone protein DnaJ [dnaJ].	; Chaperone DnaJ; Chaperone DnaJ, C-terminal; DnaJ domain; DnaJ domain, conserved site; HSP40/DnaJ peptide-binding; Heat shock protein DnaJ, cysteine-rich domain			; DnaJ domain signature	; DnaJ C terminal domain; DnaJ central domain; DnaJ domain		; Nt-dnaJ domain signature.	; Zinc finger CR-type profile.; dnaJ domain profile.		; DnaJ molecular chaperone homology domain	; Chaperone J-domain; HSP40/DnaJ peptide-binding domain; HSP40/DnaJ peptide-binding domain; DnaJ/Hsp40 cysteine-rich domain; HSP40/DnaJ peptide-binding domain	
V1239242															; Pentapeptide repeat-like	
V1239646	; S1_RPS1_repeat_ec1_hs1; S1_RPS1_repeat_ec2_hs2; S1_RPS1_repeat_ec3	; Nucleic acid-binding, OB-fold; RNA-binding domain, S1; Ribosomal protein S1; S1 domain	; Nucleic acid-binding proteins; Nucleic acid-binding proteins; Nucleic acid-binding proteins; Nucleic acid-binding proteins		; Nucleic acid-binding, OB-fold; RNA-binding domain, S1; Ribosomal protein S1; S1 domain	; consensus disorder prediction		; Ribosomal protein S1 signature	; S1 RNA binding domain			; S1 domain profile.		; Ribosomal protein S1-like RNA-binding domain; Ribosomal protein S1-like RNA-binding domain; Ribosomal protein S1-like RNA-binding domain; Ribosomal protein S1-like RNA-binding domain	; Nucleic acid-binding proteins; Nucleic acid-binding proteins; Nucleic acid-binding proteins; Nucleic acid-binding proteins	
V1243467		; RelB antitoxin/Antitoxin DinJ			; RelB antitoxin/Antitoxin DinJ				; RelB antitoxin							;  addiction module antitoxin, RelB/DinJ family
V1249547						; consensus disorder prediction										
V1257705															; Pentapeptide repeat-like	
V1266107															; Pentapeptide repeat-like	
V1266458															; Pentapeptide repeat-like	
V1266682															; Pentapeptide repeat-like	
V1266764						; consensus disorder prediction										
V1268487		; Putative fluoride ion transporter CrcB		; Putative fluoride ion transporter CrcB [crcB].	; Putative fluoride ion transporter CrcB				; CrcB-like protein, Camphor Resistance (CrcB)							
V1271400		; Gram-positive LPXTG cell wall anchor; Immunoglobulin-like fold	; Immunoglobulins		; Gram-positive LPXTG cell wall anchor; Immunoglobulin-like fold				; Gram positive anchor			; Gram-positive cocci surface proteins LPxTG motif profile.			; Cna protein B-type domain	
V1274026						; consensus disorder prediction										
V1291368		; Trigger factor; Trigger factor, C-terminal; Trigger factor, ribosome-binding, bacterial; Trigger factor/SurA domain	; Trigger factor ribosome-binding domain; Trigger factor	; Trigger factor [tig].	; Trigger factor; Trigger factor, C-terminal; Trigger factor, ribosome-binding, bacterial; Trigger factor/SurA domain	; consensus disorder prediction	; (Full/Desc.) FKBP-type peptidyl-prolyl cis-trans isomerase (trigger factor)		; Bacterial trigger factor protein (TF); Bacterial trigger factor protein (TF) C-terminus						; Trigger factor ribosome-binding domain; Triger factor/SurA peptide-binding domain-like; FKBP-like	;  trigger factor
V1291537		; Translation initiation factor 3; Translation initiation factor 3, C-terminal; Translation initiation factor 3, N-terminal	; Translation initiation factor IF3; Translation Initiation Factor If3	; Translation initiation factor IF-3 [infC].	; Translation initiation factor 3; Translation initiation factor 3, C-terminal; Translation initiation factor 3, N-terminal	; consensus disorder prediction			; Translation initiation factor IF-3, C-terminal domain; Translation initiation factor IF-3, N-terminal domain						; Translation initiation factor IF3, C-terminal domain; Translation initiation factor IF3, N-terminal domain	;  translation initiation factor IF-3
V1291853						; consensus disorder prediction										
V1296339															; Pentapeptide repeat-like	
V1296420	; HTH_XRE	; Cro/C1-type helix-turn-helix domain; Lambda repressor-like, DNA-binding domain	; lambda repressor-like DNA-binding domains		; Cro/C1-type helix-turn-helix domain; Lambda repressor-like, DNA-binding domain				; Helix-turn-helix			; Cro/C1-type HTH domain profile.		; Helix-turn-helix XRE-family like proteins 	; lambda repressor-like DNA-binding domains	
V1297467															; Pentapeptide repeat-like	
V1298619						; consensus disorder prediction										
V1299133		; Restriction endonuclease, type I, HsdS			; Restriction endonuclease, type I, HsdS				; Type I restriction modification DNA specificity domain						; DNA methylase specificity domain; DNA methylase specificity domain	
V1308619						; consensus disorder prediction										
V1314267		; Winged helix-turn-helix DNA-binding domain; Winged helix-turn-helix transcription repressor, HrcA DNA-binding domain	; winged helix repressor DNA binding domain		; Winged helix-turn-helix DNA-binding domain; Winged helix-turn-helix transcription repressor, HrcA DNA-binding domain				; Winged helix-turn-helix transcription repressor, HrcA DNA-binding						; Winged helix DNA-binding domain	
V1315998		; Pyruvate formate lyase domain			; Pyruvate formate lyase domain				; Pyruvate formate lyase-like			; Pyruvate formate-lyase domain profile.			; PFL-like glycyl radical enzymes	
V1325939		; AP endonuclease 1; AP endonuclease 1, conserved site; Endonuclease/exonuclease/phosphatase			; AP endonuclease 1; AP endonuclease 1, conserved site; Endonuclease/exonuclease/phosphatase						; AP endonucleases family 1 signature 3.	; AP endonucleases family 1 profile.			; DNase I-like	;  exodeoxyribonuclease III (xth)
V1335035						; consensus disorder prediction										
V1338452															; Pentapeptide repeat-like	
V1338552															; Pentapeptide repeat-like	
V1340664															; Pentapeptide repeat-like	
V1348384	; 30S_S3_KH	; K Homology domain; K Homology domain, type 2; K homology domain, prokaryotic type; K homology domain-like, alpha/beta; Ribosomal protein S3, C-terminal; Ribosomal protein S3, bacterial; Ribosomal protein S3, conserved site		; 30S ribosomal protein S3 [rpsC].	; K Homology domain; K Homology domain, type 2; K homology domain, prokaryotic type; K homology domain-like, alpha/beta; Ribosomal protein S3, C-terminal; Ribosomal protein S3, bacterial; Ribosomal protein S3, conserved site	; consensus disorder prediction			; KH domain; Ribosomal protein S3, C-terminal domain		; Ribosomal protein S3 signature.	; Type-2 KH domain profile.		; K homology RNA-binding domain	; Ribosomal protein S3 C-terminal domain; Prokaryotic type KH domain (KH-domain type II)	;  ribosomal protein uS3
V1360569		; Rossmann-like alpha/beta/alpha sandwich fold	; HUPs		; Rossmann-like alpha/beta/alpha sandwich fold				; tRNA methyl transferase						; Adenine nucleotide alpha hydrolases-like	
V1362787	; Ribosomal_S15p_S13e	; Ribosomal protein S15; Ribosomal protein S15, bacterial-type; S15/NS1, RNA-binding		; 30S ribosomal protein S15 [rpsO].	; Ribosomal protein S15; Ribosomal protein S15, bacterial-type; S15/NS1, RNA-binding				; Ribosomal protein S15	; RIBOSOMAL S15 RIBONUCLEOPROTEIN RRNA-BINDING RNA-BINDING 30S CHLOROPLAST S15 MITOCHONDRIAL TYPE	; Ribosomal protein S15 signature.			; 	; S15/NS1 RNA-binding domain	;  ribosomal protein uS15
V1368480		; Biotinyl protein ligase (BPL) and lipoyl protein ligase (LPL), catalytic domain; Lipoate protein ligase, C-terminal; Lipoyltransferase/lipoate-protein ligase			; Biotinyl protein ligase (BPL) and lipoyl protein ligase (LPL), catalytic domain; Lipoate protein ligase, C-terminal; Lipoyltransferase/lipoate-protein ligase				; Bacterial lipoate protein ligase C-terminus; Biotin/lipoate A/B protein ligase family			; Biotinyl protein ligase (BPL) and lipoyl protein ligase (LPL) catalytic domain profile.			; SufE/NifU; Class II aaRS and biotin synthetases	;  lipoyltransferase and lipoate-protein ligase
