Gene	CDD	GO	Gene3D	Hamap	Interpro	MobiDBLite	PIRSF	PRINTS	Pfam	ProDom	ProSitePatterns	ProSiteProfiles	SFLD	SMART	SUPERFAMILY	TIGRFAM
V1274026						; consensus disorder prediction										
V1274059		; Transposase, IS1			; Transposase, IS1				; IS1 transposase							
V1274174						; consensus disorder prediction										
V1275088						; consensus disorder prediction										
V1275432															; Pentapeptide repeat-like	
V1275580						; consensus disorder prediction										
V1275622															; Pentapeptide repeat-like	
V1275705															; Pentapeptide repeat-like	
V1275778															; Pentapeptide repeat-like	
V1276434															; Pentapeptide repeat-like	
V1277992						; consensus disorder prediction										
V1280278						; consensus disorder prediction										
V1280796						; consensus disorder prediction										
V1284775															; Pentapeptide repeat-like	
V1289853						; consensus disorder prediction										
V1289856		; MucBP domain	; Putative peptidoglycan bound protein (lpxtg motif); Putative peptidoglycan bound protein (lpxtg motif)		; MucBP domain	; consensus disorder prediction			; MucBP domain							
V1289893						; consensus disorder prediction										
V1289921															; Pentapeptide repeat-like	
V1290358						; consensus disorder prediction										
V1290782		; Cell wall/choline-binding repeat	; Cholin Binding; Cholin Binding		; Cell wall/choline-binding repeat				; Putative cell wall binding repeat			; Cell wall-binding repeat profile.			; Cell wall binding repeat	
V1292311															; Pentapeptide repeat-like	
V1292424															; Pentapeptide repeat-like	
V1292475															; Pentapeptide repeat-like	
V1292703															; Pentapeptide repeat-like	
V1292893						; consensus disorder prediction										
V1292945						; consensus disorder prediction										
V1293208						; consensus disorder prediction									; Pentapeptide repeat-like	
V1293822						; consensus disorder prediction										
V1294741	; PheRS_beta_core; tRNA_bind_bactPheRS	; B3/B4 tRNA-binding domain; Nucleic acid-binding, OB-fold; Phenylalanine-tRNA ligase, beta subunit, ferrodoxin-fold anticodon-binding; Phenylalanine-tRNA ligase, class IIc, beta subunit; Phenylalanly tRNA synthetase, tRNA-binding-domain; Phenylalanyl-tRNA synthetase, B3/B4; Putative DNA-binding domain; tRNA synthetase, B5-domain; tRNA-binding domain	; Phenylalanyl-trna Synthetase; Nucleic acid-binding proteins; Bira Bifunctional Protein; Domain 2	; Phenylalanine--tRNA ligase beta subunit [pheT].	; B3/B4 tRNA-binding domain; Nucleic acid-binding, OB-fold; Phenylalanine-tRNA ligase, beta subunit, ferrodoxin-fold anticodon-binding; Phenylalanine-tRNA ligase, class IIc, beta subunit; Phenylalanly tRNA synthetase, tRNA-binding-domain; Phenylalanyl-tRNA synthetase, B3/B4; Putative DNA-binding domain; tRNA synthetase, B5-domain; tRNA-binding domain				; B3/4 domain; Ferredoxin-fold anticodon binding domain; Putative tRNA binding domain; tRNA synthetase B5 domain			; B5 domain profile.; Ferredoxin-fold anticodon binding (FDX-ACB) domain profile.; tRNA-binding domain profile.		; B3/4 domain; tRNA synthetase B5 domain; Ferredoxin-fold anticodon binding domain	; Nucleic acid-binding proteins; Putative DNA-binding domain; Class II aaRS and biotin synthetases; Anticodon-binding domain of PheRS; PheT/TilS domain	;  phenylalanine--tRNA ligase, beta subunit
V1295007	; Anticodon_Ia_Val; ValRS_core	; Aminoacyl-tRNA synthetase, class I, conserved site; Aminoacyl-tRNA synthetase, class Ia; Aminoacyl-tRNA synthetase, class Ia, anticodon-binding; Methionyl/Valyl/Leucyl/Isoleucyl-tRNA synthetase, anticodon-binding; Rossmann-like alpha/beta/alpha sandwich fold; Valine-tRNA ligase; Valyl tRNA synthetase, anticodon-binding domain; Valyl-tRNA synthetase,  tRNA-binding arm; Valyl/Leucyl/Isoleucyl-tRNA synthetase, editing domain; tRNA-binding arm	; Isoleucyl-tRNA Synthetase; Domain 1; Isoleucyl-tRNA Synthetase; Domain 2; HUPs; HUPs	; Valine--tRNA ligase [valS].	; Aminoacyl-tRNA synthetase, class I, conserved site; Aminoacyl-tRNA synthetase, class Ia; Aminoacyl-tRNA synthetase, class Ia, anticodon-binding; Methionyl/Valyl/Leucyl/Isoleucyl-tRNA synthetase, anticodon-binding; Rossmann-like alpha/beta/alpha sandwich fold; Valine-tRNA ligase; Valyl tRNA synthetase, anticodon-binding domain; Valyl-tRNA synthetase,  tRNA-binding arm; Valyl/Leucyl/Isoleucyl-tRNA synthetase, editing domain; tRNA-binding arm			; Valyl-tRNA synthetase signature	; Anticodon-binding domain of tRNA; Valyl tRNA synthetase tRNA binding arm; tRNA synthetases class I (I, L, M and V)		; Aminoacyl-transfer RNA synthetases class-I signature.				; Anticodon-binding domain of a subclass of class I aminoacyl-tRNA synthetases; Nucleotidylyl transferase; Nucleotidylyl transferase; ValRS/IleRS/LeuRS editing domain; tRNA-binding arm	;  valine--tRNA ligase
V1295091	; HATPase_c; TOPRIM_TopoIIA_GyrB; TopoII_Trans_DNA_gyrase	; DNA gyrase B subunit, C-terminal; DNA gyrase, subunit B; DNA topoisomerase, type IIA; DNA topoisomerase, type IIA, central domain; DNA topoisomerase, type IIA, conserved site; DNA topoisomerase, type IIA, subunit B; DNA topoisomerase, type IIA, subunit B, domain 2; DNA topoisomerase, type IIA-like domain; Histidine kinase-like ATPase, C-terminal domain; Ribosomal protein S5 domain 2-type fold; Ribosomal protein S5 domain 2-type fold, subgroup; Toprim domain		; DNA gyrase subunit B [gyrB].	; DNA gyrase B subunit, C-terminal; DNA gyrase, subunit B; DNA topoisomerase, type IIA; DNA topoisomerase, type IIA, central domain; DNA topoisomerase, type IIA, conserved site; DNA topoisomerase, type IIA, subunit B; DNA topoisomerase, type IIA, subunit B, domain 2; DNA topoisomerase, type IIA-like domain; Histidine kinase-like ATPase, C-terminal domain; Ribosomal protein S5 domain 2-type fold; Ribosomal protein S5 domain 2-type fold, subgroup; Toprim domain	; consensus disorder prediction		; DNA gyrase subunit B signature; DNA topoisomerase II family signature	; DNA gyrase B; DNA gyrase B subunit, carboxyl terminus; Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase; Toprim domain		; DNA topoisomerase II signature.	; Toprim domain profile.		; Histidine kinase-like ATPases; TopoisomeraseII	; Ribosomal protein S5 domain 2-like; ATPase domain of HSP90 chaperone/DNA topoisomerase II/histidine kinase; Type II DNA topoisomerase	;  DNA gyrase, B subunit
V1295173		; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases		; P-loop containing nucleoside triphosphate hydrolase										; P-loop containing nucleoside triphosphate hydrolases	
V1295293		; Calycin; Calycin-like; ZinT domain			; Calycin; Calycin-like; ZinT domain	; consensus disorder prediction			; ZinT (YodA) periplasmic lipocalin-like zinc-recruitment			; Prokaryotic membrane lipoprotein lipid attachment site profile.			; Lipocalins	
V1295308															; Pentapeptide repeat-like	
V1295411	; lytB_ispH	; 4-hydroxy-3-methylbut-2-enyl diphosphate reductase		; 4-hydroxy-3-methylbut-2-enyl diphosphate reductase [ispH].	; 4-hydroxy-3-methylbut-2-enyl diphosphate reductase				; LytB protein							;  4-hydroxy-3-methylbut-2-enyl diphosphate reductase
V1295511						; consensus disorder prediction										
V1295591															; Pentapeptide repeat-like; Pentapeptide repeat-like	
V1295840															; Pentapeptide repeat-like	
V1296053															; Pentapeptide repeat-like	
V1296092															; Pentapeptide repeat-like	
V1296213															; Pentapeptide repeat-like	
V1297231						; consensus disorder prediction										
V1297306						; consensus disorder prediction										
V1297484															; Pentapeptide repeat-like	
V1297525															; Pentapeptide repeat-like	
V1297541															; Pentapeptide repeat-like	
V1297588						; consensus disorder prediction										
V1298128		; Peptidase C69, dipeptidase A			; Peptidase C69, dipeptidase A				; Peptidase family C69							
V1298225		; Thiolase, N-terminal; Thiolase-like			; Thiolase, N-terminal; Thiolase-like				; Thiolase, N-terminal domain						; Thiolase-like	
V1298275		; Solute-binding protein  family 3/N-terminal domain of MltF	; Periplasmic binding protein-like II		; Solute-binding protein  family 3/N-terminal domain of MltF				; Bacterial extracellular solute-binding proteins, family 3						; Periplasmic binding protein-like II	
V1298310		; Xanthine/uracil/vitamin C permease			; Xanthine/uracil/vitamin C permease				; Permease family							
V1298340	; HELICc	; Helicase, C-terminal; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases		; Helicase, C-terminal; P-loop containing nucleoside triphosphate hydrolase				; Helicase conserved C-terminal domain			; Superfamilies 1 and 2 helicase C-terminal domain profile.		; helicase superfamily c-terminal domain	; P-loop containing nucleoside triphosphate hydrolases	
V1298425		; Chloride channel, core			; Chloride channel, core										; Clc chloride channel	
V1298507		; Protein of unknown function DUF951			; Protein of unknown function DUF951		; (Full/Desc.) uncharacterized conserved protein		; Bacterial protein of unknown function (DUF951)							
V1298564		; Uncharacterised protein, DhaK domain			; Uncharacterised protein, DhaK domain	; consensus disorder prediction			; Dihydroxyacetone kinase family					; 		
V1298601		; DNA methylase N-4/N-6; DNA methylase, N-6 adenine-specific, conserved site; N6 adenine-specific DNA methyltransferase, D21 class; S-adenosyl-L-methionine-dependent methyltransferase	; Vaccinia Virus protein VP39		; DNA methylase N-4/N-6; DNA methylase, N-6 adenine-specific, conserved site; N6 adenine-specific DNA methyltransferase, D21 class; S-adenosyl-L-methionine-dependent methyltransferase			; D21 class N6 adenine-specific DNA methyltransferase signature	; DNA methylase		; N-6 Adenine-specific DNA methylases signature.				; S-adenosyl-L-methionine-dependent methyltransferases	
V1298635	; DUS_like_FMN	; Aldolase-type TIM barrel; tRNA-dihydrouridine synthase; tRNA-dihydrouridine synthase, conserved site	; Aldolase class I		; Aldolase-type TIM barrel; tRNA-dihydrouridine synthase; tRNA-dihydrouridine synthase, conserved site				; Dihydrouridine synthase (Dus)		; Uncharacterized protein family UPF0034 signature.				; FMN-linked oxidoreductases	
V1298675		; Bacterial sugar transferase			; Bacterial sugar transferase				; Bacterial sugar transferase							
V1298685		; Cation transporter			; Cation transporter				; Cation transport protein							
V1298796		; Major facilitator superfamily domain	; MFS general substrate transporter like domains		; Major facilitator superfamily domain										; MFS general substrate transporter	
V1298799		; Fumarate lyase family; Fumarate lyase, N-terminal; Fumarate lyase, conserved site; L-Aspartase-like	; Fumarase/aspartase (Central domain)		; Fumarate lyase family; Fumarate lyase, N-terminal; Fumarate lyase, conserved site; L-Aspartase-like			; Argininosuccinate lyase family signature; Fumarate lyase superfamily signature	; Lyase		; Fumarate lyases signature.				; L-aspartase-like	
V1298820		; Dimeric alpha-beta barrel; Dyp-type peroxidase			; Dimeric alpha-beta barrel; Dyp-type peroxidase				; Dyp-type peroxidase family			; DyP-type peroxidase family.			; Dimeric alpha+beta barrel	
V1298847		; Nitroreductase-like	; NADH Oxidase		; Nitroreductase-like										; FMN-dependent nitroreductase-like	
V1299074		; P-loop containing nucleoside triphosphate hydrolase; tRNA threonylcarbamoyl adenosine modification protein TsaE	; P-loop containing nucleotide triphosphate hydrolases		; P-loop containing nucleoside triphosphate hydrolase; tRNA threonylcarbamoyl adenosine modification protein TsaE				; Threonylcarbamoyl adenosine biosynthesis protein TsaE							;  tRNA threonylcarbamoyl adenosine modification protein YjeE
V1299134		; Protein of unknown function DUF4355			; Protein of unknown function DUF4355	; consensus disorder prediction			; Domain of unknown function (DUF4355)							
V1299150						; consensus disorder prediction										
V1299157						; consensus disorder prediction										
V1299225															; Pentapeptide repeat-like	
V1299269															; Pentapeptide repeat-like	
V1299288															; Pentapeptide repeat-like	
V1299425						; consensus disorder prediction										
V1300057															; Pentapeptide repeat-like	
V1300066						; consensus disorder prediction										
V1300140						; consensus disorder prediction										
V1300338						; consensus disorder prediction										
V1300655															; Pentapeptide repeat-like	
V1301206		; Gram-positive LPXTG cell wall anchor; MucBP domain; YSIRK Gram-positive signal peptide	; Putative peptidoglycan bound protein (lpxtg motif)		; Gram-positive LPXTG cell wall anchor; MucBP domain; YSIRK Gram-positive signal peptide	; consensus disorder prediction			; Gram positive anchor; MucBP domain			; Gram-positive cocci surface proteins LPxTG motif profile.				;  LPXTG cell wall anchor domain;  gram-positive signal peptide, YSIRK family
V1301408		; Glucose-6-phosphate dehydrogenase assembly protein OpcA			; Glucose-6-phosphate dehydrogenase assembly protein OpcA				; Glucose-6-phosphate dehydrogenase subunit							
V1301557		; Calycin; Calycin-like; ZinT domain			; Calycin; Calycin-like; ZinT domain	; consensus disorder prediction			; ZinT (YodA) periplasmic lipocalin-like zinc-recruitment			; Prokaryotic membrane lipoprotein lipid attachment site profile.			; Lipocalins	
V1302190	; PRX_Typ2cys	; Alkyl hydroperoxide reductase subunit C/ Thiol specific antioxidant; Peroxiredoxin, AhpC-type; Peroxiredoxin, C-terminal; Thioredoxin domain; Thioredoxin-like fold	; Glutaredoxin		; Alkyl hydroperoxide reductase subunit C/ Thiol specific antioxidant; Peroxiredoxin, AhpC-type; Peroxiredoxin, C-terminal; Thioredoxin domain; Thioredoxin-like fold		; (Full) peroxiredoxin, AhpC type		; AhpC/TSA family; C-terminal domain of 1-Cys peroxiredoxin			; Thioredoxin domain profile.			; Thioredoxin-like	
V1302501						; consensus disorder prediction										
V1307620															; Pentapeptide repeat-like	
V1307986						; consensus disorder prediction										
V1308462															; Pentapeptide repeat-like	
V1313683		; ATP synthase, F0 complex, subunit A; ATP synthase, F0 complex, subunit A, active site	; F1F0 ATP synthase subunit A	; ATP synthase subunit a [atpB].	; ATP synthase, F0 complex, subunit A; ATP synthase, F0 complex, subunit A, active site			; ATP synthase A subunit signature	; ATP synthase A chain		; ATP synthase a subunit signature.				; F1F0 ATP synthase subunit A	;  ATP synthase F0, A subunit
V1318362		; Ribosomal protein L15; Ribosomal protein L15, bacterial-type; Ribosomal protein L15, conserved site; Ribosomal protein L18e/L15P		; 50S ribosomal protein L15 [rplO].	; Ribosomal protein L15; Ribosomal protein L15, bacterial-type; Ribosomal protein L15, conserved site; Ribosomal protein L18e/L15P	; consensus disorder prediction			; Ribosomal proteins 50S-L15, 50S-L18e, 60S-L27A		; Ribosomal protein L15 signature.				; Ribosomal proteins L15p and L18e	;  ribosomal protein uL15
V1319128						; consensus disorder prediction										
V1319897															; Pentapeptide repeat-like	
V1320212															; Pentapeptide repeat-like	
V1322097						; consensus disorder prediction										
V1322605		; Protein of unknown function DUF4417			; Protein of unknown function DUF4417				; Domain of unknown function (DUF4417)							
V1323132						; consensus disorder prediction										
V1323163	; MFS	; Major facilitator superfamily; Major facilitator superfamily domain	; MFS general substrate transporter like domains; MFS general substrate transporter like domains		; Major facilitator superfamily; Major facilitator superfamily domain				; Major Facilitator Superfamily			; Major facilitator superfamily (MFS) profile.			; MFS general substrate transporter	
V1323339		; Inner membrane component domain; Uncharacterised conserved protein UCP028777			; Inner membrane component domain; Uncharacterised conserved protein UCP028777		; (Full/Desc.) uncharacterized conserved protein		; Inner membrane component domain							
V1324099															; Pentapeptide repeat-like	
V1325420						; consensus disorder prediction										
V1326536						; consensus disorder prediction										
V1326975		; Glycoside hydrolase superfamily; Glycoside hydrolase, catalytic domain	; Glycosidases		; Glycoside hydrolase superfamily; Glycoside hydrolase, catalytic domain										; (Trans)glycosidases	
V1328345		; Cadherin-like; Gram-positive LPXTG cell wall anchor; Immunoglobulin-like fold	; Immunoglobulins		; Cadherin-like; Gram-positive LPXTG cell wall anchor; Immunoglobulin-like fold	; consensus disorder prediction			; Gram positive anchor			; Gram-positive cocci surface proteins LPxTG motif profile.			; Cadherin-like	;  LPXTG cell wall anchor domain
V1328496						; consensus disorder prediction										
V1329243		; FAD/NAD(P)-binding domain; Pyridine nucleotide-disulphide oxidoreductase, class-II			; FAD/NAD(P)-binding domain; Pyridine nucleotide-disulphide oxidoreductase, class-II			; FAD-dependent pyridine nucleotide reductase signature; Pyridine nucleotide disulphide reductase class-II signature	; Pyridine nucleotide-disulphide oxidoreductase						; FAD/NAD(P)-binding domain; FAD/NAD(P)-binding domain; FAD/NAD(P)-binding domain	
V1329797			; Immunoglobulin FC			; consensus disorder prediction										
V1330414															; Pentapeptide repeat-like	
V1330982			; Periplasmic binding protein-like II												; Periplasmic binding protein-like II	
V1331322						; consensus disorder prediction									; Pentapeptide repeat-like	
V1334810	; IMPDH	; Aldolase-type TIM barrel; IMP dehydrogenase-related 2; IMP dehydrogenase/GMP reductase	; Aldolase class I		; Aldolase-type TIM barrel; IMP dehydrogenase-related 2; IMP dehydrogenase/GMP reductase				; IMP dehydrogenase / GMP reductase domain					; IMP dehydrogenase / GMP reductase domain	; Inosine monophosphate dehydrogenase (IMPDH); Inosine monophosphate dehydrogenase (IMPDH)	;  IMP dehydrogenase family protein
V1334968		; MucBP domain	; Putative peptidoglycan bound protein (lpxtg motif)		; MucBP domain	; consensus disorder prediction			; MucBP domain							
V1335255	; PPAT	; Coenzyme A biosynthesis protein; Cytidyltransferase-like domain; Rossmann-like alpha/beta/alpha sandwich fold	; HUPs	; Phosphopantetheine adenylyltransferase [coaD].	; Coenzyme A biosynthesis protein; Cytidyltransferase-like domain; Rossmann-like alpha/beta/alpha sandwich fold			; Lipopolysaccharide core biosynthesis protein signature	; Cytidylyltransferase-like						; Nucleotidylyl transferase	;  pantetheine-phosphate adenylyltransferase;  cytidyltransferase-like domain
V1335618															; Pentapeptide repeat-like	
V1335641						; consensus disorder prediction										
V1335762						; consensus disorder prediction										
V1336378		; Immunoglobulin-like fold; Putative Ig	; Immunoglobulins		; Immunoglobulin-like fold; Putative Ig	; consensus disorder prediction			; Putative Ig domain							
V1336385															; Pentapeptide repeat-like	
V1336465															; Pentapeptide repeat-like	
V1336556		; Rib/alpha/Esp surface antigen			; Rib/alpha/Esp surface antigen	; consensus disorder prediction			; Rib/alpha-like repeat							;  Rib/alpha/Esp surface antigen repeat
V1336626															; Pentapeptide repeat-like	
V1337292		; Ribosomal protein L5; Ribosomal protein L5 domain; Ribosomal protein L5, C-terminal; Ribosomal protein L5, N-terminal; Ribosomal protein L5, bacterial-type		; 50S ribosomal protein L5 [rplE].	; Ribosomal protein L5; Ribosomal protein L5 domain; Ribosomal protein L5, C-terminal; Ribosomal protein L5, N-terminal; Ribosomal protein L5, bacterial-type		; (Full) ribosomal protein, L5p/L5a/L11e/organellar L5 types		; Ribosomal protein L5; ribosomal L5P family C-terminus						; RL5-like	
V1337383	; Peptidase_C1B	; Cysteine peptidase, cysteine active site; Peptidase C1B, bleomycin hydrolase	; Cysteine proteinases; Cysteine proteinases		; Cysteine peptidase, cysteine active site; Peptidase C1B, bleomycin hydrolase	; consensus disorder prediction	; (Full) aminopeptidase C (bleomycin hydrolase)		; Peptidase C1-like family		; Eukaryotic thiol (cysteine) proteases cysteine active site.				; Cysteine proteinases; Cysteine proteinases	
V1337398						; consensus disorder prediction										
V1337573		; Thiol-activated cytolysin	; HIV-1 Reverse Transcriptase; Chain; HIV-1 Reverse Transcriptase; Chain		; Thiol-activated cytolysin			; Bacterial thiol-activated pore-forming cytolysin signature	; Thiol-activated cytolysin						; Perfringolysin	
V1338452															; Pentapeptide repeat-like	
V1339013						; consensus disorder prediction									; Pentapeptide repeat-like	
V1339175						; consensus disorder prediction										
V1339588		; Amino acid/polyamine transporter I			; Amino acid/polyamine transporter I				; Amino acid permease							
V1339703		; HAD-like domain; Phosphoglycolate phosphatase, domain 2	; Putative phosphatase; domain 2		; HAD-like domain; Phosphoglycolate phosphatase, domain 2				; Haloacid dehalogenase-like hydrolase						; HAD-like	
V1339885															; Pentapeptide repeat-like	
V1340017						; consensus disorder prediction										
V1340027		; Phosphotransferase system, mannose-type IIA component			; Phosphotransferase system, mannose-type IIA component				; PTS system fructose IIA component			; PTS_EIIA type-4 domain profile.			; PTS system fructose IIA component-like	
V1340064						; consensus disorder prediction										
V1340653															; Pentapeptide repeat-like	
V1340684						; consensus disorder prediction										
V1340777						; consensus disorder prediction										
V1340919		; Transposase, L1			; Transposase, L1				; L1 transposable element							
V1341036						; consensus disorder prediction										
V1341053		; Mur ligase, central			; Mur ligase, central											
V1341345		; Domain of unknown function DUF2075			; Domain of unknown function DUF2075				; Uncharacterized conserved protein (DUF2075)							
V1342238	; DEXDc; HELICc	; CarD-like/TRCF domain; DEAD/DEAH box helicase domain; Helicase superfamily 1/2, ATP-binding domain; Helicase, C-terminal; P-loop containing nucleoside triphosphate hydrolase; Transcription-repair coupling factor; Transcription-repair-coupling factor, C-terminal domain	; P-loop containing nucleotide triphosphate hydrolases; P-loop containing nucleotide triphosphate hydrolases; Penicillin-binding protein 1b domain	; Transcription-repair-coupling factor [mfd].	; CarD-like/TRCF domain; DEAD/DEAH box helicase domain; Helicase superfamily 1/2, ATP-binding domain; Helicase, C-terminal; P-loop containing nucleoside triphosphate hydrolase; Transcription-repair coupling factor; Transcription-repair-coupling factor, C-terminal domain				; CarD-like/TRCF domain; DEAD/DEAH box helicase; Helicase conserved C-terminal domain; TRCF domain			; Superfamilies 1 and 2 helicase ATP-binding type-1 domain profile.; Superfamilies 1 and 2 helicase C-terminal domain profile.		; DEAD-like helicases superfamily; helicase superfamily c-terminal domain; ; CarD-like/TRCF domain	; P-loop containing nucleoside triphosphate hydrolases; P-loop containing nucleoside triphosphate hydrolases; TRCF domain-like; P-loop containing nucleoside triphosphate hydrolases; P-loop containing nucleoside triphosphate hydrolases; CarD-like	;  transcription-repair coupling factor
V1345236	; SPO1_TF1_like	; Histone-like DNA-binding protein; Integration host factor (IHF)-like DNA-binding domain	; IHF-like DNA-binding proteins		; Histone-like DNA-binding protein; Integration host factor (IHF)-like DNA-binding domain				; Bacterial DNA-binding protein					; bacterial (prokaryotic) histone like domain	; IHF-like DNA-binding proteins	
V1345614	; NADP_ADH	; Alcohol dehydrogenase, C-terminal; Alcohol dehydrogenase, N-terminal; Alcohol dehydrogenase, zinc-type, conserved site; GroES-like; NAD(P)-binding domain; Polyketide synthase, enoylreductase domain	; Medium-chain alcohol dehydrogenases		; Alcohol dehydrogenase, C-terminal; Alcohol dehydrogenase, N-terminal; Alcohol dehydrogenase, zinc-type, conserved site; GroES-like; NAD(P)-binding domain; Polyketide synthase, enoylreductase domain				; Alcohol dehydrogenase GroES-like domain; Zinc-binding dehydrogenase		; Zinc-containing alcohol dehydrogenases signature.			; Enoylreductase	; GroES-like; NAD(P)-binding Rossmann-fold domains	
V1347127						; consensus disorder prediction										
V1347150		; Protein of unknown function DUF45			; Protein of unknown function DUF45				; Protein of unknown function DUF45							
V1348760		; Restriction endonuclease, type I, HsdR, N-terminal			; Restriction endonuclease, type I, HsdR, N-terminal				; Type I restriction enzyme R protein N terminus (HSDR_N)							
V1349964		; Glyceraldehyde 3-phosphate dehydrogenase, active site; Glyceraldehyde 3-phosphate dehydrogenase, catalytic domain; Glyceraldehyde/Erythrose phosphate dehydrogenase family	; Dihydrodipicolinate Reductase; domain 2		; Glyceraldehyde 3-phosphate dehydrogenase, active site; Glyceraldehyde 3-phosphate dehydrogenase, catalytic domain; Glyceraldehyde/Erythrose phosphate dehydrogenase family			; Glyceraldehyde-3-phosphate dehydrogenase signature	; Glyceraldehyde 3-phosphate dehydrogenase, C-terminal domain		; Glyceraldehyde 3-phosphate dehydrogenase active site.				; Glyceraldehyde-3-phosphate dehydrogenase-like, C-terminal domain	
V1355511		; Hyaluronate lyase, beta-sheet domain; Protein of unknown function DUF349	; E set domains; domain 4		; Hyaluronate lyase, beta-sheet domain; Protein of unknown function DUF349	; consensus disorder prediction			; Domain of Unknown Function (DUF349)							
V1355766		; Gram-positive LPXTG cell wall anchor; SEC10/PgrA surface exclusion domain; YSIRK Gram-positive signal peptide			; Gram-positive LPXTG cell wall anchor; SEC10/PgrA surface exclusion domain; YSIRK Gram-positive signal peptide	; consensus disorder prediction			; Gram positive anchor; YSIRK type signal peptide			; Gram-positive cocci surface proteins LPxTG motif profile.				;  LPXTG cell wall anchor domain;  SEC10/PgrA surface exclusion domain;  gram-positive signal peptide, YSIRK family
V1355875		; Exonuclease, RNase T/DNA polymerase III; Ribonuclease H-like domain			; Exonuclease, RNase T/DNA polymerase III; Ribonuclease H-like domain				; Exonuclease					; 	; Ribonuclease H-like	
V1355987	; ArgRS_core	; Aminoacyl-tRNA synthetase, class I, conserved site; Aminoacyl-tRNA synthetase, class Ia, anticodon-binding; Arginine-tRNA ligase; Arginyl tRNA synthetase N-terminal domain; DALR anticodon binding; Rossmann-like alpha/beta/alpha sandwich fold	; Isoleucyl-tRNA Synthetase; Domain 1; HUPs; HUPs	; Arginine--tRNA ligase [argS].	; Aminoacyl-tRNA synthetase, class I, conserved site; Aminoacyl-tRNA synthetase, class Ia, anticodon-binding; Arginine-tRNA ligase; Arginyl tRNA synthetase N-terminal domain; DALR anticodon binding; Rossmann-like alpha/beta/alpha sandwich fold			; Arginyl-tRNA synthetase signature	; Arginyl tRNA synthetase N terminal domain; DALR anticodon binding domain; tRNA synthetases class I (R)		; Aminoacyl-transfer RNA synthetases class-I signature.			; DALR anticodon binding domain; Arginyl tRNA synthetase N terminal dom	; Anticodon-binding domain of a subclass of class I aminoacyl-tRNA synthetases; Arginyl-tRNA synthetase (ArgRS), N-terminal 'additional' domain; Nucleotidylyl transferase; Nucleotidylyl transferase	;  arginine--tRNA ligase
V1356457		; Metallo-beta-lactamase; Ribonuclease J; Ribonuclease J, bacteria; Zn-dependent metallo-hydrolase, RNA specificity domain	; Metallo-beta-lactamase	; Ribonuclease J [rnj].	; Metallo-beta-lactamase; Ribonuclease J; Ribonuclease J, bacteria; Zn-dependent metallo-hydrolase, RNA specificity domain		; (Full) ribonuclease J		; Metallo-beta-lactamase superfamily; Zn-dependent metallo-hydrolase RNA specificity domain					; Metallo-beta-lactamase superfamily	; Metallo-hydrolase/oxidoreductase	;  beta-CASP ribonuclease, RNase J family
V1362340		; Immunoglobulin-like fold; YSIRK Gram-positive signal peptide	; Immunoglobulins		; Immunoglobulin-like fold; YSIRK Gram-positive signal peptide	; consensus disorder prediction			; YSIRK type signal peptide			; Gram-positive cocci surface proteins LPxTG motif profile.				;  LPXTG cell wall anchor domain
V1363297	; CtBP_dh	; D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain; D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain; NAD(P)-binding domain	; NAD(P)-binding Rossmann-like Domain; NAD(P)-binding Rossmann-like Domain		; D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain; D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain; NAD(P)-binding domain				; D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain; D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain						; NAD(P)-binding Rossmann-fold domains; Formate/glycerate dehydrogenase catalytic domain-like	
V1363555	; CESA_like	; Glycosyltransferase 2-like; Nucleotide-diphospho-sugar transferases; Putative glycosyltransferase, exosortase G-associated	; Spore Coat Polysaccharide Biosynthesis Protein SpsA; Chain A		; Glycosyltransferase 2-like; Nucleotide-diphospho-sugar transferases; Putative glycosyltransferase, exosortase G-associated				; Glycosyl transferase family 2						; Nucleotide-diphospho-sugar transferases	;  putative glycosyltransferase, exosortase G-associated
V1363609	; Prolidase	; Aminopeptidase P, N-terminal; Creatinase/Aminopeptidase P, N-terminal; Creatinase/Aminopeptidase P/Spt16, N-terminal; Peptidase M24	; Creatinase/methionine aminopeptidase superfamily; Creatinase/prolidase N-terminal domain		; Aminopeptidase P, N-terminal; Creatinase/Aminopeptidase P, N-terminal; Creatinase/Aminopeptidase P/Spt16, N-terminal; Peptidase M24				; Aminopeptidase P, N-terminal domain; Metallopeptidase family M24					; Aminopeptidase P, N-terminal domain	; Creatinase/prolidase N-terminal domain; Creatinase/aminopeptidase	
V1363665		; KAP family P-loop domain; P-loop containing nucleoside triphosphate hydrolase	; P-loop containing nucleotide triphosphate hydrolases; P-loop containing nucleotide triphosphate hydrolases		; KAP family P-loop domain; P-loop containing nucleoside triphosphate hydrolase				; KAP family P-loop domain						; P-loop containing nucleoside triphosphate hydrolases; P-loop containing nucleoside triphosphate hydrolases	
